Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT2_207_2070840,0,0.9026688190552484,tensor(0.9864),tensor(0.4983),28.340484872867076,0.1644861400127411
brain_AXT2_207_2070840,1,0.8990353579232807,tensor(0.9844),tensor(0.4908),23.375137922361567,0.1656461358070373
brain_AXT2_207_2070840,2,0.8822081744333181,tensor(0.9858),tensor(0.4890),20.70160438139577,0.169785127043724
brain_AXT2_207_2070840,3,0.8776196376368877,tensor(0.9833),tensor(0.4725),27.399389435374182,0.1771146208047866
brain_AXT2_207_2070840,4,0.9052844102916716,tensor(0.9860),tensor(0.5031),29.61907958632885,0.1472848951816558
brain_AXT2_207_2070840,5,0.9233316623053373,tensor(0.9875),tensor(0.5072),32.17849476402354,0.1420040726661682
brain_AXT2_207_2070840,6,0.9320540838437272,tensor(0.9898),tensor(0.5173),21.27566901916364,0.1215744316577911
brain_AXT2_207_2070840,7,0.9037430254058714,tensor(0.9877),tensor(0.5073),25.669661822465383,0.1265821307897567
brain_AXT2_207_2070840,8,0.94944347189545,tensor(0.9899),tensor(0.5229),32.82180165628009,0.1219603717327117
brain_AXT2_207_2070840,9,0.9343460163786996,tensor(0.9916),tensor(0.5192),31.634287248100502,0.1146877780556678
brain_AXT2_207_2070795,0,0.7919061172265378,tensor(0.9767),tensor(0.4637),24.871715108472184,0.2033021301031112
brain_AXT2_207_2070795,1,0.8786443578535998,tensor(0.9835),tensor(0.4949),27.506525856944016,0.196107879281044
brain_AXT2_207_2070795,2,0.8120897657204126,tensor(0.9784),tensor(0.4685),22.90304904579839,0.2259011715650558
brain_AXT2_207_2070795,3,0.8038003886671188,tensor(0.9780),tensor(0.4207),23.858446661412746,0.2368300706148147
brain_AXT2_207_2070795,4,0.8397927934470397,tensor(0.9822),tensor(0.4598),25.644441010224213,0.2131946980953216
brain_AXT2_207_2070795,5,0.920628275684838,tensor(0.9909),tensor(0.5431),29.08105261133626,0.1390059888362884
brain_AXT2_207_2070795,6,0.8960873022841883,tensor(0.9896),tensor(0.5587),30.406402608314043,0.128245860338211
brain_AXT2_207_2070795,7,0.8828694497220627,tensor(0.9858),tensor(0.4932),27.764281519650748,0.1457153558731079
