Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXFLAIR_210_6001937,0,0.8821078835730772,tensor(0.9850),tensor(0.5143),17.28024426722034,0.1683175414800644
brain_AXFLAIR_210_6001937,1,0.9343427362953072,tensor(0.9909),tensor(0.6070),19.672241256632617,0.1162895411252975
brain_AXFLAIR_210_6001937,2,0.8484332475855697,tensor(0.9824),tensor(0.4900),17.33198594921116,0.1660079509019851
brain_AXFLAIR_210_6001937,3,0.8157838324323952,tensor(0.9777),tensor(0.4552),17.05041799734936,0.1727306395769119
brain_AXFLAIR_210_6001937,4,0.7825855815846863,tensor(0.9714),tensor(0.4138),16.44835612632244,0.1945289522409439
brain_AXFLAIR_210_6001937,5,0.9206506086370448,tensor(0.9888),tensor(0.5747),22.933473371030107,0.1161097437143325
brain_AXFLAIR_210_6001937,6,0.8981405340818709,tensor(0.9815),tensor(0.4690),19.493122056622,0.14897321164608
brain_AXFLAIR_210_6001937,7,0.8923690340786431,tensor(0.9818),tensor(0.4920),25.49617764581818,0.13809534907341
brain_AXFLAIR_210_6001937,8,0.8705042877249402,tensor(0.9798),tensor(0.4573),18.764305638827903,0.1415347754955291
brain_AXFLAIR_210_6001937,9,0.9192292965535662,tensor(0.9874),tensor(0.5560),24.39946280696272,0.1051358878612518
brain_AXFLAIR_210_6001905,0,0.8822686655893346,tensor(0.9835),tensor(0.5233),15.576497141762768,0.1635693311691284
brain_AXFLAIR_210_6001905,1,0.8771571034219536,tensor(0.9839),tensor(0.5167),16.619465798390436,0.1725576072931289
brain_AXFLAIR_210_6001905,2,0.8440117362449268,tensor(0.9823),tensor(0.5130),13.863833130193022,0.1496740579605102
brain_AXFLAIR_210_6001905,3,0.8697659426363619,tensor(0.9837),tensor(0.5213),20.370216860028727,0.1636198610067367
brain_AXFLAIR_210_6001905,4,0.8278264911579054,tensor(0.9778),tensor(0.4526),12.250543125565382,0.1947922110557556
brain_AXFLAIR_210_6001905,5,0.9323449785187272,tensor(0.9901),tensor(0.5915),33.269323945861984,0.1129020750522613
brain_AXFLAIR_210_6001905,6,0.8816268644923819,tensor(0.9836),tensor(0.5070),20.57861478625485,0.145457312464714
brain_AXFLAIR_210_6001905,7,0.9057925378370592,tensor(0.9859),tensor(0.5531),30.77222062579604,0.1247981116175651
brain_AXFLAIR_210_6001905,8,0.9138355168543612,tensor(0.9849),tensor(0.5384),19.750968959353923,0.1129435524344444
brain_AXFLAIR_210_6001905,9,0.8939451668786665,tensor(0.9776),tensor(0.4740),24.181876205001384,0.1457735002040863
brain_AXFLAIR_210_6001897,0,0.8927435359951141,tensor(0.9823),tensor(0.5502),32.39762611945743,0.1431831866502761
brain_AXFLAIR_210_6001897,1,0.9087905239802844,tensor(0.9860),tensor(0.5660),28.04502261778846,0.1485600173473358
brain_AXFLAIR_210_6001897,2,0.8691598815798506,tensor(0.9766),tensor(0.4906),25.74715867235696,0.1826739460229873
brain_AXFLAIR_210_6001897,3,0.8997987224470423,tensor(0.9847),tensor(0.5421),22.534303276297194,0.1396724134683609
brain_AXFLAIR_210_6001897,4,0.9075719682894612,tensor(0.9864),tensor(0.5561),29.51868983770282,0.1451520919799804
brain_AXFLAIR_210_6001897,5,0.9425356540276352,tensor(0.9891),tensor(0.5977),22.363921650571577,0.1128886193037033
brain_AXFLAIR_210_6001897,6,0.8779727934654743,tensor(0.9849),tensor(0.5570),22.51073044950377,0.1198763698339462
brain_AXFLAIR_210_6001897,7,0.8467400492799287,tensor(0.9763),tensor(0.4867),14.412689962742055,0.1533355116844177
brain_AXFLAIR_210_6001897,8,0.8959979765065854,tensor(0.9824),tensor(0.5123),30.463077150104997,0.1409423500299453
brain_AXFLAIR_210_6001897,9,0.8698655654989099,tensor(0.9759),tensor(0.4797),14.740884485541004,0.1424585878849029
brain_AXFLAIR_210_6001885,0,0.90100481815631,tensor(0.9850),tensor(0.5426),16.893838615692136,0.1405807733535766
brain_AXFLAIR_210_6001885,1,0.8584490002018006,tensor(0.9827),tensor(0.5162),13.727747932475571,0.1518847048282623
brain_AXFLAIR_210_6001885,2,0.8627537892543921,tensor(0.9843),tensor(0.5305),22.577843079781523,0.1452647894620895
brain_AXFLAIR_210_6001885,3,0.8601721037028269,tensor(0.9793),tensor(0.4762),18.31601360320719,0.1752136349678039
brain_AXFLAIR_210_6001885,4,0.9187898453202528,tensor(0.9888),tensor(0.5731),18.79805940715356,0.1172150522470474
brain_AXFLAIR_210_6001885,5,0.8742883288399544,tensor(0.9837),tensor(0.5178),22.631687498308366,0.1468136310577392
brain_AXFLAIR_210_6001885,6,0.8751134122127814,tensor(0.9852),tensor(0.5509),20.314830138706604,0.1078069284558296
brain_AXFLAIR_210_6001885,7,0.9138192543611724,tensor(0.9854),tensor(0.5738),30.83063642532379,0.1080704480409622
brain_AXFLAIR_210_6001885,8,0.9205859384369957,tensor(0.9841),tensor(0.5138),33.81642431021962,0.1341082155704498
brain_AXFLAIR_210_6001885,9,0.9018146668847058,tensor(0.9815),tensor(0.4972),29.53185281820413,0.1351597756147384
brain_AXFLAIR_210_6001875,0,0.9176562235977284,tensor(0.9866),tensor(0.5724),22.09611839181582,0.1257488131523132
brain_AXFLAIR_210_6001875,1,0.8968797131669123,tensor(0.9822),tensor(0.5107),26.763835997023065,0.1560091376304626
brain_AXFLAIR_210_6001875,2,0.9028749888618168,tensor(0.9853),tensor(0.5751),24.41555675099325,0.1145517230033874
brain_AXFLAIR_210_6001875,3,0.8861262941494134,tensor(0.9839),tensor(0.5281),18.29468793957325,0.1407499313354492
brain_AXFLAIR_210_6001875,4,0.8445775670399963,tensor(0.9766),tensor(0.4591),19.03328222332256,0.1873389631509781
brain_AXFLAIR_210_6001875,5,0.8615626274404828,tensor(0.9789),tensor(0.4777),31.058647484368205,0.1762559711933136
brain_AXFLAIR_210_6001875,6,0.9153390504138424,tensor(0.9852),tensor(0.5253),22.97416872409558,0.1348347514867782
brain_AXFLAIR_210_6001875,7,0.9271779377942476,tensor(0.9864),tensor(0.5519),23.40453319724073,0.1216846853494644
brain_AXFLAIR_210_6001875,8,0.9192800136374252,tensor(0.9848),tensor(0.5449),29.964378992832327,0.1240782588720321
brain_AXFLAIR_210_6001875,9,0.902167976054883,tensor(0.9784),tensor(0.4835),32.86350746055326,0.1478866785764694
brain_AXFLAIR_210_6001555,0,0.8812217304994596,tensor(0.9819),tensor(0.4904),16.981964063598618,0.1651368290185928
brain_AXFLAIR_210_6001555,1,0.8257581272444255,tensor(0.9778),tensor(0.4648),21.344137183754512,0.1887275278568267
brain_AXFLAIR_210_6001555,2,0.8775585655337199,tensor(0.9826),tensor(0.4941),17.765187795991753,0.1637671291828155
brain_AXFLAIR_210_6001555,3,0.8735212225588243,tensor(0.9842),tensor(0.5064),21.3945985313826,0.1536884009838104
brain_AXFLAIR_210_6001555,4,0.8977460238942573,tensor(0.9867),tensor(0.5321),18.182616780664947,0.1548273712396621
brain_AXFLAIR_210_6001555,5,0.9109294135550984,tensor(0.9854),tensor(0.5340),21.970390232412065,0.1338608860969543
brain_AXFLAIR_210_6001555,6,0.8913168860876749,tensor(0.9824),tensor(0.5016),20.339734026481796,0.1330247372388839
brain_AXFLAIR_210_6001555,7,0.9056339342315476,tensor(0.9844),tensor(0.5352),26.662061848470945,0.1273122727870941
brain_AXFLAIR_210_6001555,8,0.8254791071674288,tensor(0.9694),tensor(0.4251),17.68222395923275,0.1724514961242675
brain_AXFLAIR_210_6001555,9,0.8703138731247657,tensor(0.9762),tensor(0.4535),21.574467463454376,0.1438852101564407
brain_AXFLAIR_210_6001541,0,0.8926330580132367,tensor(0.9855),tensor(0.5574),20.29697649522265,0.1208877265453338
brain_AXFLAIR_210_6001541,1,0.8953472511786981,tensor(0.9844),tensor(0.4974),30.134953179184823,0.1452368944883346
brain_AXFLAIR_210_6001541,2,0.8748718478841138,tensor(0.9821),tensor(0.4789),23.178639900706443,0.1593356430530548
brain_AXFLAIR_210_6001541,3,0.8313577919268674,tensor(0.9796),tensor(0.4581),18.13292582917747,0.1793854534626007
brain_AXFLAIR_210_6001541,4,0.899684154404071,tensor(0.9850),tensor(0.5019),25.10648416919358,0.1375588774681091
brain_AXFLAIR_210_6001541,5,0.8587709751739393,tensor(0.9810),tensor(0.4697),27.42032123517404,0.1473061144351959
brain_AXFLAIR_210_6001541,6,0.9071054270955644,tensor(0.9834),tensor(0.4813),33.18144053911969,0.1512999385595321
brain_AXFLAIR_210_6001541,7,0.8722081722620035,tensor(0.9797),tensor(0.4477),25.581051974103037,0.158419668674469
brain_AXFLAIR_210_6001541,8,0.91849161763057,tensor(0.9843),tensor(0.5361),32.67257337929969,0.1110060587525367
brain_AXFLAIR_210_6001541,9,0.8588650258298507,tensor(0.9756),tensor(0.4253),31.316452630439382,0.1507106870412826
brain_AXFLAIR_210_6001531,0,0.8980438299840102,tensor(0.9853),tensor(0.5418),27.34191590487352,0.1246455162763595
brain_AXFLAIR_210_6001531,1,0.8605565736576435,tensor(0.9798),tensor(0.4807),16.648582449905103,0.1418603807687759
brain_AXFLAIR_210_6001531,2,0.8729462863260338,tensor(0.9803),tensor(0.4827),27.79520222217668,0.1730944216251373
brain_AXFLAIR_210_6001531,3,0.9399969756691198,tensor(0.9914),tensor(0.6090),30.80323647504581,0.115975022315979
brain_AXFLAIR_210_6001531,4,0.8174436695231128,tensor(0.9781),tensor(0.4370),13.131783399291264,0.1784970462322235
brain_AXFLAIR_210_6001531,5,0.9292324129112884,tensor(0.9928),tensor(0.6269),25.043295122122945,0.0904581695795059
brain_AXFLAIR_210_6001531,6,0.9053076948763016,tensor(0.9840),tensor(0.5076),20.520471499506343,0.1240186542272567
brain_AXFLAIR_210_6001531,7,0.91802583568668,tensor(0.9845),tensor(0.4856),21.369008008790654,0.1324438452720642
brain_AXFLAIR_210_6001531,8,0.899632642796731,tensor(0.9837),tensor(0.4785),27.92834642686572,0.1360512822866439
brain_AXFLAIR_210_6001531,9,0.9132887204368292,tensor(0.9830),tensor(0.5171),32.935137478766514,0.1178460270166397
brain_AXFLAIR_210_6001511,0,0.9231525582637738,tensor(0.9914),tensor(0.5940),29.67619833194311,0.1519791930913925
brain_AXFLAIR_210_6001511,1,0.90364218325955,tensor(0.9878),tensor(0.5690),30.119501939722586,0.1672036051750183
brain_AXFLAIR_210_6001511,2,0.8974667992453823,tensor(0.9876),tensor(0.5552),27.00751842264665,0.169293075799942
brain_AXFLAIR_210_6001511,3,0.8970377117444691,tensor(0.9894),tensor(0.5755),29.37722146037233,0.1436710208654403
brain_AXFLAIR_210_6001511,4,0.9309331936996996,tensor(0.9919),tensor(0.6345),28.138119109145837,0.10608621686697
brain_AXFLAIR_210_6001511,5,0.962809269599836,tensor(0.9937),tensor(0.6908),31.301282005926858,0.0866712257266044
brain_AXFLAIR_210_6001511,6,0.8814001159720131,tensor(0.9789),tensor(0.5159),27.42924331166038,0.1527843177318573
brain_AXFLAIR_210_6001511,7,0.8955620266031195,tensor(0.9860),tensor(0.5842),20.208747829409525,0.1165471896529197
brain_AXFLAIR_210_6001511,8,0.8970682035393557,tensor(0.9839),tensor(0.5370),20.58340026306372,0.1388282179832458
brain_AXFLAIR_210_6001511,9,0.9529375578656144,tensor(0.9918),tensor(0.6002),24.51882589306091,0.1079581677913665
brain_AXFLAIR_210_6001510,0,0.8938820216696938,tensor(0.9888),tensor(0.5782),21.46720158952549,0.1318303644657135
brain_AXFLAIR_210_6001510,1,0.9133040287361084,tensor(0.9898),tensor(0.6003),27.56032618250867,0.1427537947893142
brain_AXFLAIR_210_6001510,2,0.9287367973841556,tensor(0.9905),tensor(0.5987),19.69605056067515,0.1326138228178024
brain_AXFLAIR_210_6001510,3,0.9189342999060048,tensor(0.9905),tensor(0.5901),24.26842661225696,0.1270470023155212
brain_AXFLAIR_210_6001510,4,0.9452304674127924,tensor(0.9911),tensor(0.6272),22.98864827587026,0.1147490814328193
