Filename,Slice,LPIPS_Score
brain_AXT1POST_208_2080082.npy,1,0.1814521849155426
brain_AXT1POST_208_2080082.npy,2,0.16315579414367676
brain_AXT1POST_208_2080082.npy,3,0.14350225031375885
brain_AXT1POST_208_2080082.npy,4,0.1539539247751236
brain_AXT1POST_208_2080082.npy,5,0.12234237790107727
brain_AXT1POST_208_2080082.npy,6,0.14105333387851715
brain_AXT1POST_208_2080082.npy,7,0.15388308465480804
brain_AXT1POST_208_2080082.npy,8,0.07715976238250732
brain_AXT1POST_208_2080082.npy,9,0.11123364418745041
brain_AXT1POST_208_2080082.npy,10,0.11504578590393066
brain_AXT1POST_201_6002774.npy,1,0.29737570881843567
brain_AXT1POST_201_6002774.npy,2,0.304847776889801
brain_AXT1POST_201_6002774.npy,3,0.2795540690422058
brain_AXT1POST_201_6002774.npy,4,0.2984885275363922
brain_AXT1POST_201_6002774.npy,5,0.28903162479400635
brain_AXT1POST_201_6002774.npy,6,0.24106529355049133
brain_AXT1POST_201_6002774.npy,7,0.22195219993591309
brain_AXT1POST_201_6002774.npy,8,0.2234431952238083
brain_AXT1POST_201_6002774.npy,9,0.18941527605056763
brain_AXT1POST_201_6002774.npy,10,0.1571124792098999
brain_AXT1POST_207_2070099.npy,1,0.18754377961158752
brain_AXT1POST_207_2070099.npy,2,0.1508796215057373
brain_AXT1POST_207_2070099.npy,3,0.16694103181362152
brain_AXT1POST_207_2070099.npy,4,0.1707734316587448
brain_AXT1POST_207_2070099.npy,5,0.10364980250597
brain_AXT1POST_207_2070099.npy,6,0.1219717413187027
brain_AXT1POST_207_2070099.npy,7,0.13791614770889282
brain_AXT1POST_207_2070099.npy,8,0.09297038614749908
brain_AXT1POST_207_2070099.npy,9,0.11834222078323364
brain_AXT1POST_207_2070099.npy,10,0.11403989791870117
brain_AXT1POST_205_2050146.npy,1,0.20122644305229187
brain_AXT1POST_205_2050146.npy,2,0.20960968732833862
brain_AXT1POST_205_2050146.npy,3,0.21510398387908936
brain_AXT1POST_205_2050146.npy,4,0.21181419491767883
brain_AXT1POST_205_2050146.npy,5,0.1753675490617752
brain_AXT1POST_205_2050146.npy,6,0.16290950775146484
brain_AXT1POST_205_2050146.npy,7,0.14370158314704895
brain_AXT1POST_205_2050146.npy,8,0.11758433282375336
brain_AXT1POST_205_2050146.npy,9,0.105890192091465
brain_AXT1POST_205_2050146.npy,10,0.08685914427042007
brain_AXT1POST_205_2050026.npy,1,0.19151166081428528
brain_AXT1POST_205_2050026.npy,2,0.13348068296909332
brain_AXT1POST_205_2050026.npy,3,0.17090527713298798
brain_AXT1POST_205_2050026.npy,4,0.20431573688983917
brain_AXT1POST_205_2050026.npy,5,0.19118916988372803
brain_AXT1POST_205_2050026.npy,6,0.1374744325876236
brain_AXT1POST_205_2050026.npy,7,0.13756683468818665
brain_AXT1POST_205_2050026.npy,8,0.1532379686832428
brain_AXT1POST_205_2050026.npy,9,0.14168664813041687
brain_AXT1POST_205_2050026.npy,10,0.10578343272209167
brain_AXT1POST_200_6001996.npy,1,0.1619834005832672
brain_AXT1POST_200_6001996.npy,2,0.16966673731803894
brain_AXT1POST_200_6001996.npy,3,0.22615529596805573
brain_AXT1POST_200_6001996.npy,4,0.20699746906757355
brain_AXT1POST_200_6001996.npy,5,0.1785438060760498
brain_AXT1POST_200_6001996.npy,6,0.1628037840127945
brain_AXT1POST_200_6001996.npy,7,0.13977910578250885
brain_AXT1POST_200_6001996.npy,8,0.1470942199230194
brain_AXT1POST_200_6001996.npy,9,0.12907353043556213
brain_AXT1POST_200_6001996.npy,10,0.13493771851062775
brain_AXT1POST_200_6002122.npy,1,0.21639610826969147
