Filename,Slice,LPIPS_Score
brain_AXT1POST_208_2080082.npy,1,0.060155030339956284
brain_AXT1POST_208_2080082.npy,2,0.02827051281929016
brain_AXT1POST_208_2080082.npy,3,0.04270483925938606
brain_AXT1POST_208_2080082.npy,4,0.025774728506803513
brain_AXT1POST_208_2080082.npy,5,0.045683249831199646
brain_AXT1POST_208_2080082.npy,6,0.02367723360657692
brain_AXT1POST_208_2080082.npy,7,0.04765667766332626
brain_AXT1POST_208_2080082.npy,8,0.025618715211749077
brain_AXT1POST_208_2080082.npy,9,0.015566444024443626
brain_AXT1POST_208_2080082.npy,10,0.027462530881166458
brain_AXT1POST_201_6002774.npy,1,0.10439763963222504
brain_AXT1POST_201_6002774.npy,2,0.09242835640907288
brain_AXT1POST_201_6002774.npy,3,0.04983654245734215
brain_AXT1POST_201_6002774.npy,4,0.04485533386468887
brain_AXT1POST_201_6002774.npy,5,0.11331608891487122
brain_AXT1POST_201_6002774.npy,6,0.040053218603134155
brain_AXT1POST_201_6002774.npy,7,0.0933266431093216
brain_AXT1POST_201_6002774.npy,8,0.04899415373802185
brain_AXT1POST_201_6002774.npy,9,0.05466504767537117
brain_AXT1POST_201_6002774.npy,10,0.0477883443236351
brain_AXT1POST_207_2070099.npy,1,0.07316571474075317
brain_AXT1POST_207_2070099.npy,2,0.025227591395378113
brain_AXT1POST_207_2070099.npy,3,0.04335625842213631
brain_AXT1POST_207_2070099.npy,4,0.02739691734313965
brain_AXT1POST_207_2070099.npy,5,0.02894269861280918
brain_AXT1POST_207_2070099.npy,6,0.012843546457588673
brain_AXT1POST_207_2070099.npy,7,0.022229250520467758
brain_AXT1POST_207_2070099.npy,8,0.015943463891744614
brain_AXT1POST_207_2070099.npy,9,0.026570608839392662
brain_AXT1POST_207_2070099.npy,10,0.025904938578605652
brain_AXT1POST_205_2050146.npy,1,0.023109586909413338
brain_AXT1POST_205_2050146.npy,2,0.09024634212255478
brain_AXT1POST_205_2050146.npy,3,0.057723648846149445
brain_AXT1POST_205_2050146.npy,4,0.06463564187288284
brain_AXT1POST_205_2050146.npy,5,0.05019587278366089
brain_AXT1POST_205_2050146.npy,6,0.10805688053369522
brain_AXT1POST_205_2050146.npy,7,0.051007229834795
brain_AXT1POST_205_2050146.npy,8,0.00940697267651558
brain_AXT1POST_205_2050146.npy,9,0.01634352281689644
brain_AXT1POST_205_2050146.npy,10,0.02097996510565281
brain_AXT1POST_205_2050026.npy,1,0.05636116489768028
brain_AXT1POST_205_2050026.npy,2,0.07379660755395889
brain_AXT1POST_205_2050026.npy,3,0.03834116458892822
brain_AXT1POST_205_2050026.npy,4,0.06322163343429565
brain_AXT1POST_205_2050026.npy,5,0.0776858925819397
brain_AXT1POST_205_2050026.npy,6,0.03764835372567177
brain_AXT1POST_205_2050026.npy,7,0.04045071452856064
brain_AXT1POST_205_2050026.npy,8,0.029598386958241463
brain_AXT1POST_205_2050026.npy,9,0.05428231507539749
brain_AXT1POST_205_2050026.npy,10,0.02076338790357113
brain_AXT1POST_200_6001996.npy,1,0.05109739303588867
brain_AXT1POST_200_6001996.npy,2,0.09086007624864578
brain_AXT1POST_200_6001996.npy,3,0.05517498403787613
brain_AXT1POST_200_6001996.npy,4,0.06307248026132584
brain_AXT1POST_200_6001996.npy,5,0.02740904688835144
brain_AXT1POST_200_6001996.npy,6,0.051132868975400925
brain_AXT1POST_200_6001996.npy,7,0.029676193371415138
brain_AXT1POST_200_6001996.npy,8,0.018654581159353256
brain_AXT1POST_200_6001996.npy,9,0.02555093541741371
brain_AXT1POST_200_6001996.npy,10,0.026451677083969116
brain_AXT1POST_200_6002122.npy,1,0.05158178508281708
brain_AXT1POST_200_6002122.npy,2,0.03808895871043205
brain_AXT1POST_200_6002122.npy,3,0.08528140187263489
brain_AXT1POST_200_6002122.npy,4,0.039591021835803986
brain_AXT1POST_200_6002122.npy,5,0.05305548757314682
brain_AXT1POST_200_6002122.npy,6,0.020076490938663483
brain_AXT1POST_200_6002122.npy,7,0.03644246980547905
brain_AXT1POST_200_6002122.npy,8,0.03762221336364746
brain_AXT1POST_200_6002122.npy,9,0.04143206402659416
brain_AXT1POST_200_6002122.npy,10,0.034478574991226196
brain_AXT1POST_203_6000597.npy,1,0.06560389697551727
brain_AXT1POST_203_6000597.npy,2,0.045376673340797424
brain_AXT1POST_203_6000597.npy,3,0.08359649777412415
brain_AXT1POST_203_6000597.npy,4,0.03433496505022049
brain_AXT1POST_203_6000597.npy,5,0.06848582625389099
brain_AXT1POST_203_6000597.npy,6,0.08584017306566238
brain_AXT1POST_203_6000597.npy,7,0.051943376660346985
brain_AXT1POST_203_6000597.npy,8,0.036942627280950546
brain_AXT1POST_203_6000597.npy,9,0.02541634812951088
brain_AXT1POST_203_6000597.npy,10,0.048526328057050705
brain_AXT1POST_203_6000814.npy,1,0.07469463348388672
brain_AXT1POST_203_6000814.npy,2,0.024220015853643417
brain_AXT1POST_203_6000814.npy,3,0.05336165428161621
brain_AXT1POST_203_6000814.npy,4,0.021372895687818527
brain_AXT1POST_203_6000814.npy,5,0.025865700095891953
brain_AXT1POST_203_6000814.npy,6,0.030051177367568016
brain_AXT1POST_203_6000814.npy,7,0.026981910690665245
brain_AXT1POST_203_6000814.npy,8,0.03510291501879692
brain_AXT1POST_203_6000814.npy,9,0.04949621856212616
brain_AXT1POST_203_6000814.npy,10,0.025197172537446022
brain_AXT1POST_202_6000302.npy,1,0.031844042241573334
brain_AXT1POST_202_6000302.npy,2,0.05863625556230545
brain_AXT1POST_202_6000302.npy,3,0.026786739006638527
brain_AXT1POST_202_6000302.npy,4,0.04561479762196541
brain_AXT1POST_202_6000302.npy,5,0.023225367069244385
brain_AXT1POST_202_6000302.npy,6,0.03952282667160034
brain_AXT1POST_202_6000302.npy,7,0.04371900483965874
brain_AXT1POST_202_6000302.npy,8,0.032650526612997055
