Filename,Slice,LPIPS_Score
brain_AXFLAIR_200_6002512.npy,1,0.06394250690937042
brain_AXFLAIR_200_6002512.npy,2,0.06725629419088364
brain_AXFLAIR_200_6002512.npy,3,0.04691072180867195
brain_AXFLAIR_200_6002512.npy,4,0.046538449823856354
brain_AXFLAIR_200_6002512.npy,5,0.0702836662530899
brain_AXFLAIR_200_6002512.npy,6,0.07240969687700272
brain_AXFLAIR_200_6002512.npy,7,0.05370672047138214
brain_AXFLAIR_200_6002512.npy,8,0.08885432779788971
brain_AXFLAIR_200_6002512.npy,9,0.09115530550479889
brain_AXFLAIR_200_6002512.npy,10,0.07322094589471817
brain_AXFLAIR_200_6002456.npy,1,0.0406181626021862
brain_AXFLAIR_200_6002456.npy,2,0.06242366507649422
brain_AXFLAIR_200_6002456.npy,3,0.06884615123271942
brain_AXFLAIR_200_6002456.npy,4,0.06506900489330292
brain_AXFLAIR_200_6002456.npy,5,0.0482759065926075
brain_AXFLAIR_200_6002456.npy,6,0.04773736000061035
brain_AXFLAIR_200_6002456.npy,7,0.05476316064596176
brain_AXFLAIR_200_6002456.npy,8,0.05235578119754791
brain_AXFLAIR_200_6002456.npy,9,0.0813489705324173
brain_AXFLAIR_200_6002456.npy,10,0.07463458925485611
brain_AXFLAIR_200_6002467.npy,1,0.11963658779859543
brain_AXFLAIR_200_6002467.npy,2,0.08324844390153885
brain_AXFLAIR_200_6002467.npy,3,0.09214448928833008
brain_AXFLAIR_200_6002467.npy,4,0.11322253197431564
brain_AXFLAIR_200_6002467.npy,5,0.09392252564430237
brain_AXFLAIR_200_6002467.npy,6,0.049761682748794556
brain_AXFLAIR_200_6002467.npy,7,0.10887297242879868
brain_AXFLAIR_200_6002467.npy,8,0.05428348109126091
brain_AXFLAIR_200_6002467.npy,9,0.08648211508989334
brain_AXFLAIR_200_6002467.npy,10,0.07627543807029724
brain_AXFLAIR_200_6002576.npy,1,0.0876455157995224
brain_AXFLAIR_200_6002576.npy,2,0.07319510728120804
brain_AXFLAIR_200_6002576.npy,3,0.05753342807292938
brain_AXFLAIR_200_6002576.npy,4,0.06987924128770828
brain_AXFLAIR_200_6002576.npy,5,0.044055014848709106
brain_AXFLAIR_200_6002576.npy,6,0.06807621568441391
brain_AXFLAIR_200_6002576.npy,7,0.0387444794178009
brain_AXFLAIR_200_6002576.npy,8,0.07705389708280563
brain_AXFLAIR_200_6002576.npy,9,0.09448541700839996
brain_AXFLAIR_200_6002576.npy,10,0.06899614632129669
brain_AXFLAIR_200_6002435.npy,1,0.11531366407871246
brain_AXFLAIR_200_6002435.npy,2,0.07265214622020721
brain_AXFLAIR_200_6002435.npy,3,0.015825815498828888
brain_AXFLAIR_200_6002435.npy,4,0.07057880610227585
brain_AXFLAIR_200_6002435.npy,5,0.07615640014410019
brain_AXFLAIR_200_6002435.npy,6,0.0531335324048996
brain_AXFLAIR_200_6002435.npy,7,0.06179086118936539
brain_AXFLAIR_200_6002435.npy,8,0.07829023152589798
brain_AXFLAIR_200_6002435.npy,9,0.06542693823575974
brain_AXFLAIR_200_6002435.npy,10,0.09265333414077759
brain_AXFLAIR_200_6002522.npy,1,0.07175152748823166
brain_AXFLAIR_200_6002522.npy,2,0.046340830624103546
brain_AXFLAIR_200_6002522.npy,3,0.06255055963993073
brain_AXFLAIR_200_6002522.npy,4,0.04920274019241333
brain_AXFLAIR_200_6002522.npy,5,0.06399685144424438
brain_AXFLAIR_200_6002522.npy,6,0.05032852664589882
brain_AXFLAIR_200_6002522.npy,7,0.07551700621843338
brain_AXFLAIR_200_6002522.npy,8,0.047402504831552505
brain_AXFLAIR_200_6002522.npy,9,0.0794140174984932
brain_AXFLAIR_200_6002522.npy,10,0.04781336709856987
brain_AXFLAIR_200_6002585.npy,1,0.05694440007209778
brain_AXFLAIR_200_6002585.npy,2,0.049296244978904724
brain_AXFLAIR_200_6002585.npy,3,0.08285222947597504
brain_AXFLAIR_200_6002585.npy,4,0.05652645230293274
brain_AXFLAIR_200_6002585.npy,5,0.056196387857198715
brain_AXFLAIR_200_6002585.npy,6,0.05119188129901886
brain_AXFLAIR_200_6002585.npy,7,0.10953143239021301
brain_AXFLAIR_200_6002585.npy,8,0.06373613327741623
brain_AXFLAIR_200_6002585.npy,9,0.0619441419839859
brain_AXFLAIR_200_6002585.npy,10,0.054232772439718246
brain_AXFLAIR_200_6002501.npy,1,0.03771208971738815
brain_AXFLAIR_200_6002501.npy,2,0.04466713219881058
brain_AXFLAIR_200_6002501.npy,3,0.016347946599125862
brain_AXFLAIR_200_6002501.npy,4,0.034387700259685516
brain_AXFLAIR_200_6002501.npy,5,0.08597751706838608
brain_AXFLAIR_200_6002501.npy,6,0.10940766334533691
brain_AXFLAIR_200_6002501.npy,7,0.07563840597867966
brain_AXFLAIR_200_6002501.npy,8,0.053494643419981
brain_AXFLAIR_200_6002501.npy,9,0.09767886251211166
brain_AXFLAIR_200_6002501.npy,10,0.0501030758023262
brain_AXFLAIR_200_6002496.npy,1,0.09993813186883926
brain_AXFLAIR_200_6002496.npy,2,0.09874503314495087
brain_AXFLAIR_200_6002496.npy,3,0.09916195273399353
brain_AXFLAIR_200_6002496.npy,4,0.038173578679561615
brain_AXFLAIR_200_6002496.npy,5,0.022201290354132652
brain_AXFLAIR_200_6002496.npy,6,0.0447898805141449
brain_AXFLAIR_200_6002496.npy,7,0.0762551948428154
brain_AXFLAIR_200_6002496.npy,8,0.031511519104242325
brain_AXFLAIR_200_6002496.npy,9,0.07129506766796112
brain_AXFLAIR_200_6002496.npy,10,0.03929632902145386
brain_AXFLAIR_200_6002503.npy,1,0.0857737809419632
brain_AXFLAIR_200_6002503.npy,2,0.0725003033876419
brain_AXFLAIR_200_6002503.npy,3,0.03826216980814934
brain_AXFLAIR_200_6002503.npy,4,0.09507043659687042
brain_AXFLAIR_200_6002503.npy,5,0.04841911047697067
brain_AXFLAIR_200_6002503.npy,6,0.08345312625169754
brain_AXFLAIR_200_6002503.npy,7,0.05704154074192047
brain_AXFLAIR_200_6002503.npy,8,0.057547349482774734
brain_AXFLAIR_200_6002503.npy,9,0.05081477761268616
brain_AXFLAIR_200_6002503.npy,10,0.06822558492422104
brain_AXFLAIR_200_6002474.npy,1,0.062414806336164474
brain_AXFLAIR_200_6002474.npy,2,0.061118338257074356
brain_AXFLAIR_200_6002474.npy,3,0.0625016912817955
brain_AXFLAIR_200_6002474.npy,4,0.1072082370519638
brain_AXFLAIR_200_6002474.npy,5,0.028118785470724106
brain_AXFLAIR_200_6002474.npy,6,0.07969708740711212
brain_AXFLAIR_200_6002474.npy,7,0.03716807812452316
brain_AXFLAIR_200_6002474.npy,8,0.06255370378494263
brain_AXFLAIR_200_6002474.npy,9,0.06307981163263321
brain_AXFLAIR_200_6002474.npy,10,0.043718233704566956
brain_AXFLAIR_200_6002452.npy,1,0.07027510553598404
brain_AXFLAIR_200_6002452.npy,2,0.04243217781186104
brain_AXFLAIR_200_6002452.npy,3,0.05365901440382004
brain_AXFLAIR_200_6002452.npy,4,0.051826249808073044
brain_AXFLAIR_200_6002452.npy,5,0.09844864159822464
brain_AXFLAIR_200_6002452.npy,6,0.0828218087553978
brain_AXFLAIR_200_6002452.npy,7,0.06144656613469124
brain_AXFLAIR_200_6002452.npy,8,0.05879349634051323
brain_AXFLAIR_200_6002452.npy,9,0.026293620467185974
brain_AXFLAIR_200_6002452.npy,10,0.07909435778856277
brain_AXFLAIR_200_6002618.npy,1,0.08015134930610657
