Subject ID,Slice Index,SSIM
2020316,3,0.8938921331891037
2020316,4,0.8561527470665239
2020316,5,0.926325657703874
2020316,6,0.8430441793021526
2020316,7,0.8339060784243125
2020316,8,0.7890007273627917
2020316,9,0.8228530050124564
2020316,10,0.8300111718167251
2020316,11,0.8097232553541164
2020316,12,0.807462225973172
2020316,13,0.7788463348223179
2020316,14,0.7648732515206669
2020316,15,0.7805507529134262
2040062,0,0.8556555154443123
2040062,1,0.8200661260784633
2040062,2,0.8684757000814243
2040062,3,0.8137955829211339
2040062,4,0.8210073957121914
2040062,5,0.8844744484676177
2040062,6,0.8735924811067682
2040062,7,0.898350582693716
2040062,8,0.8874090906436644
2040062,9,0.8791983290516626
2040062,10,0.9053840891428041
2040062,11,0.8908794335041754
2040062,12,0.9009876366071914
2040062,13,0.8885058186212881
2040062,14,0.884301209509105
2040062,15,0.925463997480824
2020028,0,0.7984487782956673
2020028,1,0.8223299511234985
2020028,2,0.7881849006915206
2020028,3,0.7668051522252485
2020028,4,0.7106568011349077
2020028,5,0.6860209477354414
2020028,6,0.7804496785794802
2020028,7,0.7325096711542058
2020028,8,0.7764968686963525
2020028,9,0.7554407409189661
2020028,10,0.8265890992970599
2020028,11,0.7605202780545817
2020028,12,0.8118397033340146
2020028,13,0.852424760801163
2020028,14,0.8430532772971341
2020028,15,0.8505250341815799
6002563,0,0.8998784626391836
6002563,1,0.8840148281307232
6002563,2,0.9106400369422332
6002563,3,0.917523731420219
6002563,4,0.9454383928965919
6002563,5,0.9402173941368359
6002563,6,0.9372363454156235
6002563,7,0.9299909384939345
6002563,8,0.9109478156779086
6002563,9,0.9258723271931526
6002563,10,0.9398207645847793
6002563,11,0.9189616914209436
6002563,12,0.9259346989548386
6002563,13,0.9502217382778273
6002563,14,0.9452295725784519
6002563,15,0.9326360942036543
6002005,0,0.8677386400547848
6002005,1,0.7402692828333597
6002005,2,0.8396622666570438
6002005,3,0.8360761318966949
6002005,4,0.7944465016423368
6002005,5,0.7912287946715167
6002005,6,0.8874396875025431
6002005,7,0.83882877363378
6002005,8,0.874881620791941
6002005,9,0.816579105938785
6002005,10,0.8167393655115559
6002005,11,0.7936250969774551
6002005,12,0.7830539928696324
6002005,13,0.8309352237201295
6002005,14,0.8521850603647285
6002005,15,0.8918886359602252
6002490,0,0.8758338844087804
6002490,1,0.8721183478294243
6002490,2,0.8229205853240273
6002490,3,0.8154125433417885
6002490,4,0.7864431140899568
6002490,5,0.8647667248834259
6002490,6,0.8238894642723592
6002490,7,0.8309790269834811
6002490,8,0.840132587294512
6002490,9,0.8211218587028646
6002490,10,0.8165211265947897
6002490,11,0.8703639937096601
6002490,12,0.8912831425576779
6002490,13,0.8909599058067854
6002490,14,0.9167049474045208
6002490,15,0.9278733104034547
6002010,0,0.8059515374593189
6002010,1,0.7669057974206522
6002010,2,0.7055515989742276
6002010,3,0.822144368430274
6002010,4,0.8601937951492076
6002010,5,0.8795330628628284
6002010,6,0.7103990377939426
6002010,7,0.8802324875546951
6002010,8,0.858330312529205
6002010,9,0.7796600690047556
6002010,10,0.7956359666695503
6002010,11,0.8841213691550689
6002010,12,0.8493238945330743
6002010,13,0.8626662146728689
6002010,14,0.9145470773039378
6002010,15,0.9038401607208891
6000025,0,0.909508891276643
6000025,1,0.839803237272693
6000025,2,0.9029521725629626
6000025,3,0.8512614747022588
6000025,4,0.9166301741719859
6000025,5,0.8723161979417362
6000025,6,0.8744136890114657
6000025,7,0.8714455925253188
6000025,8,0.8317431620034558
6000025,9,0.8571375224257098
6000025,10,0.8771599200087895
6000025,11,0.9176440899837742
6000025,12,0.9026361612498731
6000025,13,0.9215864198953378
6002117,0,0.8749209108396683
6002117,1,0.9098596875735707
6002117,2,0.8147634763119765
6002117,3,0.8315517563106588
6002117,4,0.8036227349038039
6002117,5,0.8623978192211843
6002117,6,0.8395123796780061
6002117,7,0.8754095967047542
6002117,8,0.8448950042162456
6002117,9,0.8461550466646237
6002117,10,0.8601321572418704
6002117,11,0.8936061540392765
6002117,12,0.8969435044471975
6002117,13,0.9407228196741139
6002117,14,0.9443835168489212
6002117,15,0.9449927901107122
2010360,0,0.835104303075146
2010360,1,0.7907753975627337
2010360,2,0.8494361298019389
2010360,3,0.8539581919162482
2010360,4,0.9171796660333298
2010360,5,0.8731588392555389
2010360,6,0.8734149650728519
2010360,7,0.8014595908022318
2010360,8,0.867010784706834
2010360,9,0.8814227522961336
2010360,10,0.8683930525111134
2010360,11,0.8701494478945073
2010360,12,0.8520022586019135
2010360,13,0.9000595472176988
2010360,14,0.8713394808006784
2010360,15,0.8944865857485288
2020537,0,0.8351558472953919
2020537,1,0.8253331082700568
2020537,2,0.8370721099118467
2020537,3,0.8589608412050317
2020537,4,0.9027903123161175
2020537,5,0.863958586066124
2020537,6,0.8627517562648757
2020537,7,0.8567924759112896
2020537,8,0.8156939902049852
2020537,9,0.8215452782253073
2020537,10,0.8421599737774197
2020537,11,0.8131868373518597
2020537,12,0.8232519070495552
2020537,13,0.8374762096760734
2020537,14,0.81737992009964
2020537,15,0.7907002431591518
2030380,0,0.8338490317845029
2030380,1,0.8097907724520395
2030380,2,0.8700984161545376
2030380,3,0.8205221703318699
2030380,4,0.8263732678653934
2030380,5,0.8714816597366923
2030380,6,0.8421156358757261
2030380,7,0.8570962917276344
2030380,8,0.8439657222878564
2030380,9,0.8409378822951199
2030380,10,0.8594850269990156
2030380,11,0.8417187932231167
2030380,12,0.8623656502086862
2030380,13,0.8563506659477138
2030380,14,0.8646456468707816
2030380,15,0.9221196049666435
2070029,0,0.6142520108242762
2070029,1,0.8054013494446896
2070029,2,0.835201943193748
2070029,3,0.8693469157991747
2070029,4,0.8769730378275216
2070029,5,0.8534196046618991
2070029,6,0.7830298513255478
2070029,7,0.8324566160571111
2070029,8,0.8057611024286453
2070029,9,0.8510572794647684
2070029,10,0.8291704844454915
2070029,11,0.8390432033332879
2070029,12,0.8423263721180639
2070029,13,0.8208486501633518
2070029,14,0.8542924524459147
2070029,15,0.8648030261597698
2020058,0,0.8149110835710973
2020058,1,0.7776514833011935
2020058,2,0.7288032924494746
2020058,3,0.7122516552235509
2020058,4,0.7531265115609216
2020058,5,0.7476350900736268
2020058,6,0.6937103314498492
2020058,7,0.6685134347319592
2020058,8,0.6588273603152232
2020058,9,0.6406691566328409
2020058,10,0.6232030228431136
2020058,11,0.5744678419955779
2020058,12,0.6000712549335611
2020058,13,0.584834593903597
2020058,14,0.5735970334388543
2020058,15,0.5552693819954001
2040012,0,0.9025027808694914
2040012,1,0.9201882814973943
2040012,2,0.8170359857150797
2040012,3,0.8757895875024697
2040012,4,0.8777249754311308
2040012,5,0.8637691611279409
2040012,6,0.8287196090825477
2040012,7,0.8408691600185103
2040012,8,0.8237811155679394
2040012,9,0.7993583989993841
2040012,10,0.8198070982918704
2040012,11,0.8363783930005324
2040012,12,0.8642815462240448
2040012,13,0.8824454616518692
2040012,14,0.8930656065762663
2040012,15,0.9431913738545291
2070351,0,0.8942119179222574
2070351,1,0.8701113671295027
2070351,2,0.8724308560024191
2070351,3,0.8741263244077021
2070351,4,0.8408470631827155
2070351,5,0.7803998255178257
2070351,6,0.7964904344760616
2070351,7,0.8033400840811693
2070351,8,0.7459210970514666
2070351,9,0.8545826224990812
2070351,10,0.822603940837615
2070351,11,0.7923383997271408
2070351,12,0.8420430599965832
2070351,13,0.8369636780499515
2070351,14,0.8436617628233394
2070351,15,0.853564518435786
6002102,0,0.8795138854113524
6002102,1,0.8971146570291139
6002102,2,0.8721578938414103
6002102,3,0.8753900105706482
6002102,4,0.6932552547553318
6002102,5,0.7993934833791937
6002102,6,0.7912535222098498
6002102,7,0.7216686161161939
6002102,8,0.8395594874700976
6002102,9,0.8373205290160046
6002102,10,0.8519359392745054
6002102,11,0.846227327947469
6002102,12,0.8657851129900014
6002102,13,0.8951899048980121
6002102,14,0.9211700852183167
6002102,15,0.9246548203740294
2070087,0,0.7465351457764415
2070087,1,0.6818575719896753
2070087,2,0.6015164129598934
2070087,3,0.7469776663888303
2070087,4,0.7961025286116407
2070087,5,0.8176040468534144
2070087,6,0.6265185890834915
2070087,7,0.8225495335743497
2070087,8,0.8017863612111814
2070087,9,0.7270019265854708
2070087,10,0.7665835748518116
2070087,11,0.8463887781131156
2070087,12,0.8187363866980172
2070087,13,0.83372097498134
2070087,14,0.8687244994899609
2070087,15,0.8637522466045017
2050141,0,0.8535675763613937
2050141,1,0.824168119868385
2050141,2,0.9210836068068657
2050141,3,0.8255203103538782
2050141,4,0.8401272559082471
2050141,5,0.8607307345886365
2050141,6,0.8734264697492469
2050141,7,0.881205619526451
2050141,8,0.8708444562698564
2050141,9,0.8717785766465251
2050141,10,0.8322346047745209
2050141,11,0.8663390773370024
2050141,12,0.8601437936462227
2050141,13,0.8945135434463418
2050141,14,0.8873508188562637
2050141,15,0.919496295654935
2000391,0,0.85978171277958
2000391,1,0.8268709446500556
2000391,2,0.8840585631895339
2000391,3,0.8258927467146389
2000391,4,0.8237567997035619
2000391,5,0.8962162895366017
2000391,6,0.8682853095973548
2000391,7,0.8825076175365277
2000391,8,0.8621133711209533
2000391,9,0.8630188014174185
2000391,10,0.8917775465872253
2000391,11,0.8753578740259933
2000391,12,0.8999716375906182
2000391,13,0.894469302528829
2000391,14,0.8835129290020788
2000391,15,0.9535716885073307
2010632,0,0.7538807239406156
2010632,1,0.8196700286172003
2010632,2,0.8783756311920495
2010632,3,0.8762786011141688
2010632,4,0.7790535095273203
2010632,5,0.8292501822546483
2010632,6,0.7974920651708741
2010632,7,0.7720849433860627
2010632,8,0.7924889480744987
2010632,9,0.8668008119337389
2010632,10,0.8514137040985701
2010632,11,0.8771868408971484
2010632,12,0.8890910831688221
2010632,13,0.8902349574966025
2010632,14,0.9004185109348579
2010632,15,0.8990233871465645
2010444,0,0.9430360194804598
2010444,1,0.9341759980891006
2010444,2,0.9182458346215407
2010444,3,0.88684289707621
2010444,4,0.9333407850068715
2010444,5,0.9209020461585227
2010444,6,0.9110920119056739
2010444,7,0.9174842193779531
2010444,8,0.8690199858336005
2010444,9,0.8613600534253754
2010444,10,0.8671852580999893
2010444,11,0.7994963970799209
2010444,12,0.8599112970374887
2010444,13,0.8622025025617776
2010444,14,0.8928151331509748
2010444,15,0.8871161224991951
6002325,0,0.8099142878815822
6002325,1,0.8306141477874331
6002325,2,0.7323391185062849
6002325,3,0.8162805841485878
6002325,4,0.8421742305618842
6002325,5,0.8455683872907009
6002325,6,0.8736199257952217
6002325,7,0.8313630657918699
6002325,8,0.8690989295828813
6002325,9,0.8672621980578805
6002325,10,0.851409270791278
6002325,11,0.8600402216680209
6002325,12,0.8668567253189626
6002325,13,0.8716975362162208
6002325,14,0.8904582930488515
6002325,15,0.9066511413375499
2070219,0,0.778799151348673
2070219,1,0.8311693977167235
2070219,2,0.8447257086591607
2070219,3,0.7812688127419124
2070219,4,0.867480325231316
2070219,5,0.8109578712497226
2070219,6,0.8444526576876067
2070219,7,0.8344728628535678
2070219,8,0.7769072668740258
2070219,9,0.7933021579487559
2070219,10,0.8360549501536809
2070219,11,0.8376681357901459
2070219,12,0.8359520149492923
2070219,13,0.8547531840573136
2070219,14,0.8823975730033806
2070219,15,0.8363675394209255
2000275,0,0.8240770494202818
2000275,1,0.8750742847589289
2000275,2,0.827367133384881
2000275,3,0.8769909358407251
2000275,4,0.8306767977144794
2000275,5,0.8401577834744877
2000275,6,0.8410992507185272
2000275,7,0.7596778235233987
2000275,8,0.8527184817633132
2000275,9,0.8793923402920535
2000275,10,0.8705227957640908
2000275,11,0.838122838104582
2000275,12,0.8420593306446542
2000275,13,0.8672166542782624
2000275,14,0.8715765550887629
2000275,15,0.8813935953930297
6001983,0,0.8823751220567679
6001983,1,0.8651032503657948
6001983,2,0.8079116701007308
6001983,3,0.7995274633563695
6001983,4,0.8195588376783989
6001983,5,0.8460957056218914
6001983,6,0.8353240790224619
6001983,7,0.8136146623375349
6001983,8,0.7780342645924438
6001983,9,0.8098585328745987
6001983,10,0.810496426216659
6001983,11,0.8626942385308044
6001983,12,0.8567014641177217
6001983,13,0.8571447123368867
6001983,14,0.8559707140255697
6001983,15,0.8971940234718381
6002610,0,0.9457612129168279
6002610,1,0.9403135273779103
6002610,2,0.9317533936285631
6002610,3,0.9050502883242267
6002610,4,0.9386931342630118
6002610,5,0.9262572710831803
6002610,6,0.9175929189798044
6002610,7,0.9227250128567964
6002610,8,0.8698854521735456
6002610,9,0.8589042054929812
6002610,10,0.866043225511413
6002610,11,0.8157524363660054
6002610,12,0.8741410801903495
6002610,13,0.8781009912060163
6002610,14,0.9001430004490892
6002610,15,0.895010852750154
2070515,0,0.8328820196703429
2070515,1,0.8429064845948109
2070515,2,0.8680549841812201
2070515,3,0.8213020222708893
2070515,4,0.7262223932655198
2070515,5,0.7599710918983923
2070515,6,0.7991933327937072
2070515,7,0.8758737336370501
2070515,8,0.8389302073705953
2070515,9,0.8235530993048626
2070515,10,0.8198734802003271
2070515,11,0.8516120371196524
2070515,12,0.8090489633505353
2070515,13,0.834841047052429
2070515,14,0.8630502792498199
2070515,15,0.860196958581193
2000477,0,0.7833632786260785
2000477,1,0.7031155760615369
2000477,2,0.7571574695789781
2000477,3,0.7191491385289848
2000477,4,0.8235503541980714
2000477,5,0.7821657024657467
2000477,6,0.8180652321056338
2000477,7,0.8267078161854525
2000477,8,0.7938235533009688
2000477,9,0.8596876158182268
2000477,10,0.8102224050642899
2000477,11,0.8452714269847706
2000477,12,0.8434736845683426
2000477,13,0.8280893288889678
2000477,14,0.861975282967032
2000477,15,0.8899804081147432
6002403,0,0.742253973780267
6002403,1,0.805140747539606
6002403,2,0.8567146277632588
6002403,3,0.8558571919928265
6002403,4,0.7550630525485752
6002403,5,0.8060161009062038
6002403,6,0.7749267545084156
6002403,7,0.7651295425688563
6002403,8,0.7755683847887549
6002403,9,0.844362080094031
6002403,10,0.8288665764718423
6002403,11,0.8487339226704727
