Subject ID,Slice Index,SSIM
6002549,12,0.7441901088076188
6002549,13,0.6976101636427495
6002549,14,0.7630567168615672
6002549,15,0.7688314710343728
6002576,0,0.7551209457926291
6002576,1,0.7578469919859091
6002576,2,0.7334971819553344
6002576,3,0.783783257103948
6002576,4,0.7979337511570107
6002576,5,0.8198404043599682
6002576,6,0.82436410325294
6002576,7,0.8596676927337623
6002576,8,0.8395449032597052
6002576,9,0.8047045618137042
6002576,10,0.796001909397005
6002576,11,0.8190740718090856
6002576,12,0.8318688801263554
6002576,13,0.852847204181873
6002576,14,0.8946876459370251
6002576,15,0.9049333935788407
6002579,0,0.866113046038351
6002579,1,0.7884136290623716
6002579,2,0.8183403760131689
6002579,3,0.8642325063078673
6002579,4,0.8373750252854253
6002579,5,0.8458541752123366
6002579,6,0.8289872921952245
6002579,7,0.8130728837785747
6002579,8,0.7769650783501562
6002579,9,0.7960246382118571
6002579,10,0.7817620474849132
6002579,11,0.7909610609206139
6002579,12,0.8421304620753929
6002579,13,0.8668539048390961
6002579,14,0.8530597222257095
6002579,15,0.8959095358080642
6002616,0,0.9681334582619314
6002616,1,0.8825084852064212
6002616,2,0.9017187962317442
6002616,3,0.8875607328284757
6002616,4,0.889111991250568
6002616,5,0.8942163385030194
6002616,6,0.8170629001675741
6002616,7,0.8832183638821727
6002616,8,0.8897315661639461
6002616,9,0.8606082782253138
6002616,10,0.8959010922089709
6002616,11,0.8887397936332457
6002616,12,0.9461875640610998
6002616,13,0.9587754419932877
6002616,14,0.9308043718220168
6002616,15,0.9502816086412096
6002871,0,0.6943354364768685
6002871,1,0.7508320525479718
6002871,2,0.8319308863652329
6002871,3,0.7872230581132054
6002871,4,0.6922075614578942
6002871,5,0.7414880514833425
6002871,6,0.7333334321475456
6002871,7,0.7400989834776736
6002871,8,0.7440747996141985
6002871,9,0.819121789861578
6002871,10,0.8076406067837217
6002871,11,0.8329650132765517
6002871,12,0.8388868307344699
6002871,13,0.8356186768219491
6002871,14,0.8589174618380498
6002871,15,0.8545669670695484
6002618,0,0.7273105026931579
6002618,1,0.7590356765325994
6002618,2,0.8471402335525698
6002618,3,0.8144770511552922
6002618,4,0.7171424925676523
6002618,5,0.7675807054039183
6002618,6,0.7490158960463076
6002618,7,0.7501529169367699
6002618,8,0.7377069148175603
6002618,9,0.8231300950774839
6002618,10,0.7946352646833995
6002618,11,0.8465689549034685
6002618,12,0.8455687177478015
6002618,13,0.8429889080294661
6002618,14,0.8643005352332106
6002618,15,0.8719256664291761
6002629,0,0.77011967224432
6002629,1,0.8242870654161808
6002629,2,0.8414377073739955
6002629,3,0.7865193021341598
6002629,4,0.8733803935496597
6002629,5,0.7890951609563104
6002629,6,0.8355494975697532
6002629,7,0.8073735184107746
6002629,8,0.7714435398857492
6002629,9,0.7866502698580329
6002629,10,0.8172914295634616
6002629,11,0.8371466324200999
6002629,12,0.8270148302144085
6002629,13,0.8236011898078319
6002629,14,0.8671117630672256
6002629,15,0.8519901532232451
6002641,0,0.8131217604329976
6002641,1,0.7483303255398938
6002641,2,0.6848877595139172
6002641,3,0.6901200329521601
6002641,4,0.7014168082863469
6002641,5,0.7091471837637083
6002641,6,0.7311631101206816
6002641,7,0.7775277214532613
6002641,8,0.7861280804080558
6002641,9,0.7661706673441354
6002641,10,0.7830431318426123
6002641,11,0.7846633822867343
6002641,12,0.8159111273859065
6002641,13,0.8260186363525086
6002641,14,0.8394264991240786
6002641,15,0.8441819531344352
6002653,0,0.9082499498525842
6002653,1,0.8582301806088665
6002653,2,0.8538622361646421
6002653,3,0.8058751667639712
6002653,4,0.8792697331504693
6002653,5,0.8797941844759201
6002653,6,0.846707347599774
6002653,7,0.8635220045769252
6002653,8,0.7960874892288586
6002653,9,0.777472904787509
6002653,10,0.7930151288863653
6002653,11,0.7085355679314271
6002653,12,0.7778399482298229
6002653,13,0.7720571768804594
6002653,14,0.7979419113523991
6002653,15,0.7954639852841062
6002911,0,0.8138265679812765
6002911,1,0.8788273812368022
6002911,2,0.786951017621573
6002911,3,0.9122916881437728
6002911,4,0.8688274543549738
6002911,5,0.8399138363615613
6002911,6,0.9044790371036803
6002911,7,0.8832576332824827
6002911,8,0.8347323568195238
6002911,9,0.8894528134868448
6002911,10,0.8780814606912675
6002911,11,0.879750344459894
6002911,12,0.8808050037031987
6002911,13,0.9010639764626707
6002911,14,0.9045277664800341
6002911,15,0.9009543309651478
6002878,0,0.8688815153756011
6002878,1,0.8241869291207958
6002878,2,0.7934291301027514
6002878,3,0.7643253626806744
6002878,4,0.7417394262628106
6002878,5,0.7976785221749023
6002878,6,0.7925207032533382
6002878,7,0.7987446437361493
6002878,8,0.7456834660282495
6002878,9,0.7852576125546845
6002878,10,0.776383958598106
6002878,11,0.8496078590020556
6002878,12,0.842639095756297
6002878,13,0.8530708956221227
6002878,14,0.8662309650748069
6002878,15,0.8785931561783374
6002914,0,0.8329611944880023
6002914,1,0.859375092495982
6002914,2,0.8479354849059278
6002914,3,0.8198112440244623
6002914,4,0.8053561884575235
6002914,5,0.8400405843833819
6002914,6,0.8575580374390542
6002914,7,0.8562474005995466
6002914,8,0.87493977973833
6002914,9,0.8848081784145515
6002914,10,0.8564820050964975
6002914,11,0.9057321920180099
6002914,12,0.9158099253794061
6002914,13,0.900134528292112
6002914,14,0.9210635117448428
6002914,15,0.9216723004715215
6002888,0,0.7734868002453711
6002888,1,0.7089749769860689
6002888,2,0.7613493994880604
6002888,3,0.6986499548624152
6002888,4,0.6843195410350411
6002888,5,0.7600099643589662
6002888,6,0.7505422055714475
6002888,7,0.7315254963291601
6002888,8,0.6584178772025461
6002888,9,0.731862632161562
6002888,10,0.7260544167615954
6002888,11,0.7981592365900952
6002888,12,0.7887191978020883
6002888,13,0.7869464960283681
6002888,14,0.822758760271419
6002888,15,0.8660095804065896
6002876,0,0.742356929774076
6002876,1,0.8792434987521941
6002876,2,0.9168129438920088
6002876,3,0.9105758274635
6002876,4,0.9459000184812605
6002876,5,0.9112311170506799
6002876,6,0.8837560243789072
6002876,7,0.9112479045335882
6002876,8,0.9017200516291065
6002876,9,0.9304843921480268
6002876,10,0.9200202232791531
6002876,11,0.903775304027772
6002876,12,0.9245179296397332
6002876,13,0.8923926062530538
6002876,14,0.9344543614927737
6002876,15,0.9413360418396364
6002906,0,0.9369783620232751
6002906,1,0.9250520929395092
6002906,2,0.957743551749174
6002906,3,0.9394387737590539
6002906,4,0.9352345349351535
6002906,5,0.9572209517012712
6002906,6,0.9540759459036583
6002906,7,0.9577788949784174
6002906,8,0.9580126610393641
6002906,9,0.9512396301964151
6002906,10,0.9658215509865987
6002906,11,0.961586023098787
6002906,12,0.9762439758684118
6002906,13,0.9799313130915848
6002906,14,0.9806387171220581
6002906,15,0.9867336889285823
6002881,0,0.8154844998450973
6002881,1,0.8397883036289654
6002881,2,0.7905556427982082
6002881,3,0.8537257863652508
6002881,4,0.8033099114242346
6002881,5,0.8021563567177509
6002881,6,0.7935748651267006
6002881,7,0.7478500416212142
6002881,8,0.7896100996224551
6002881,9,0.8090799243802153
6002881,10,0.7986378378759419
6002881,11,0.7910368326251442
6002881,12,0.8223736212192162
6002881,13,0.8504915809559779
6002881,14,0.8577430095802854
6002881,15,0.8720762092867453
6002923,0,0.897684345047826
6002923,1,0.8765438678949847
6002923,2,0.9545247743256259
6002923,3,0.8971405601476655
6002923,4,0.939707442206349
6002923,5,0.9187922269673426
6002923,6,0.8931007956334319
6002923,7,0.900961267604385
6002923,8,0.8983839440164733
6002923,9,0.9063406802982122
6002923,10,0.9217685575187826
6002923,11,0.8976660213031022
6002923,12,0.9072607029071242
6002923,13,0.9202189003388542
6002923,14,0.912177019556994
6002923,15,0.9373522801247584
6002934,0,0.7385912629750795
6002934,1,0.8867032554438657
6002934,2,0.9394070547781923
6002934,3,0.8824187193538678
6002934,4,0.8348786701080808
6002934,5,0.9299695811773439
6002934,6,0.8496992377338018
6002934,7,0.9132848975051516
6002934,8,0.9011571580685509
6002934,9,0.9295037047474274
6002934,10,0.8988819137154173
6002934,11,0.9180509509271811
6002934,12,0.8991699599549097
6002934,13,0.920157786162103
6002934,14,0.9092631518430271
6002934,15,0.9058730582355615
6002940,0,0.7895236419997993
6002940,1,0.8842591135500001
6002940,2,0.7964388443564494
6002940,3,0.8204428199880236
6002940,4,0.6519379953317936
6002940,5,0.6794493059247236
6002940,6,0.8211808166138123
6002940,7,0.7682054109784554
6002940,8,0.6637838973762403
6002940,9,0.6987067630193143
6002940,10,0.6907126816769172
6002940,11,0.6947851844198621
6002940,12,0.7373839615379982
6002940,13,0.7075262668004704
6002940,14,0.6224218212911699
6002940,15,0.6004600335671746
6002916,0,0.8104968855383965
6002916,1,0.6558199822426528
6002916,2,0.7800422374595251
6002916,3,0.7531382825999893
6002916,4,0.6731596156114933
6002916,5,0.7007814594441455
6002916,6,0.8394496127027792
6002916,7,0.743084371698391
6002916,8,0.8261002098169792
6002916,9,0.7730093757462209
6002916,10,0.7877562774647474
6002916,11,0.7680477569114986
6002916,12,0.7789326534724257
6002916,13,0.8177136734102523
6002916,14,0.8451851397803786
6002916,15,0.8605304548702553
6002939,0,0.6959148073386554
6002939,1,0.7449277396712433
6002939,2,0.727155316065079
6002939,3,0.7720807837652545
6002939,4,0.6599619740943352
6002939,5,0.665373650472322
6002939,6,0.7377824746203039
6002939,7,0.7302289750500164
6002939,8,0.7719287833507521
6002939,9,0.8453771350973913
6002939,10,0.840455022070336
6002939,11,0.7677995732748487
6002939,12,0.7625350451575589
6002939,13,0.763364837495271
6002939,14,0.7702862115004309
6002939,15,0.7694734649223728
6002951,0,0.7889435094920885
6002951,1,0.7941479389881236
6002951,2,0.8028069234386334
6002951,3,0.7991626867620517
6002951,4,0.8138941258105974
6002951,5,0.8156045172450119
6002951,6,0.8109832754863716
6002951,7,0.826497696084168
6002951,8,0.833712953040541
6002951,9,0.81843168395141
6002951,10,0.8349118983279574
6002951,11,0.8337515298164826
6002951,12,0.8517042007681823
6002951,13,0.8617982581509016
6002947,0,0.8892262205669654
6002947,1,0.8586350022525956
6002947,2,0.8487346334963473
6002947,3,0.8710780618996451
6002947,4,0.85622931840192
6002947,5,0.8709045431350199
6002947,6,0.8688927965160089
6002947,7,0.8614735776267222
6002947,8,0.8443040674646972
6002947,9,0.8715849667580633
6002947,10,0.8505611889232203
6002947,11,0.8739756934417039
6002947,12,0.8857735158757898
6002947,13,0.9141748017772798
6002960,0,0.6610486733978844
6002960,1,0.750172009495384
6002960,2,0.7736908307981556
6002960,3,0.7969455820696096
6002960,4,0.7956999151334755
6002960,5,0.7589309532496277
6002960,6,0.7112136089518627
6002960,7,0.6927054403423032
6002960,8,0.7500105381760858
6002960,9,0.70351001730801
6002960,10,0.6974578461326879
6002960,11,0.7535404324054897
6002960,12,0.7826318644967889
6002960,13,0.8151523074537799
6002960,14,0.8459265811698926
6002960,15,0.8746639752781945
6002941,0,0.5237839799706268
6002941,1,0.5188744124283605
6002941,2,0.4878120056495234
6002941,3,0.5543919038045358
6002941,4,0.5512025617902084
6002941,5,0.5806979319046442
6002941,6,0.5690167657143946
6002941,7,0.6111083885357882
6002941,8,0.575168746842008
6002941,9,0.5469680679196148
6002941,10,0.516845073155086
6002941,11,0.548149857911868
6002941,12,0.5482563351484305
6002941,13,0.5688124430999576
6002941,14,0.5571047921721125
6002941,15,0.5788952589220717
6002962,0,0.8503202202605953
6002962,1,0.7836802264063488
6002962,2,0.8735427861932085
6002962,3,0.8310061358798898
6002962,4,0.7333687352617122
6002962,5,0.7235003470454192
6002962,6,0.7958661185301259
6002962,7,0.7938450334305232
6002962,8,0.8200343726004503
6002962,9,0.8349906646809465
6002962,10,0.8525617350583603
6002962,11,0.8567808711341678
6002962,12,0.8801349445209915
6002962,13,0.8689513686030931
6002957,0,0.8943500094638283
6002957,1,0.8758959551684778
6002957,2,0.902098472358163
6002957,3,0.9173131795795673
6002957,4,0.9488384205797584
6002957,5,0.9318063368081551
6002957,6,0.9401217268250736
6002957,7,0.9241215227933506
6002957,8,0.9001313185583728
6002957,9,0.9120621529993728
6002957,10,0.9274066813046676
6002957,11,0.9117889154104479
6002957,12,0.9342697477551578
6002957,13,0.9362160011065366
6002957,14,0.9088803385633832
6002957,15,0.9154706605937056
6002964,0,0.5338574937222421
6002964,1,0.6214005764735316
6002964,2,0.5647729025716212
6002964,3,0.5606494071423568
6002964,4,0.5422662675152832
6002964,5,0.5540182270950548
6002964,6,0.5639158274184155
6002964,7,0.5802832151566307
6002964,8,0.5445413494802067
6002964,9,0.5462404278327777
6002964,10,0.5284702297086213
6002964,11,0.6075580484390213
6002964,12,0.5581669511506697
6002964,13,0.5192337246666512
6002964,14,0.5170312263695379
6002964,15,0.5236273893202802
6002976,0,0.6138424794617993
6002976,1,0.7844675678543866
6002976,2,0.8504430705594997
6002976,3,0.7775375212116112
6002976,4,0.7246262193097289
6002976,5,0.8550551203784846
6002976,6,0.761925535477417
6002976,7,0.8446419471549549
6002976,8,0.8378963388973347
6002976,9,0.8595860975332031
6002976,10,0.8378088716056263
6002976,11,0.8596780226709133
6002976,12,0.8327562594295065
6002976,13,0.8594974424381053
6002976,14,0.8514493819172654
6002976,15,0.8369736959230403
6003017,0,0.6989524966072548
6003017,1,0.6528613043504843
6003017,2,0.6962765175296145
6003017,3,0.7157424572793883
6003017,4,0.7316058217881214
6003017,5,0.7288201749878359
6003017,6,0.7734528831568519
6003017,7,0.7268807128140011
6003017,8,0.7438071611394984
6003017,9,0.7298701399417159
6003017,10,0.7294917513217618
6003017,11,0.7057506016914122
6003017,12,0.7438043384798175
6003017,13,0.7282092999450125
6003017,14,0.710976995002503
6003017,15,0.7870783994851573
6002987,0,0.769114529153869
6002987,1,0.9094892637271995
6002987,2,0.9221428176732763
6002987,3,0.856603655371633
6002987,4,0.8744324942950996
6002987,5,0.8948189167711209
6002987,6,0.9398010804954602
6002987,7,0.9078152948698662
6002987,8,0.9150022700287084
6002987,9,0.9307960094377383
6002987,10,0.9232902177794993
6002987,11,0.9026412155976956
6002987,12,0.9359607088271215
6002987,13,0.9149831915126568
6002987,14,0.9428626308400226
6002987,15,0.9456420175680013
6002972,0,0.780447711199677
6002972,1,0.7203653251925874
6002972,2,0.6372683391341363
6002972,3,0.6290589400299497
6002972,4,0.6227122322125204
6002972,5,0.7394800604379113
6002972,6,0.7046179700074136
6002972,7,0.717512086167918
6002972,8,0.7293849560968713
6002972,9,0.6749363538030655
6002972,10,0.6883274991708023
6002972,11,0.7688392391648681
6002972,12,0.7947728541707397
6002972,13,0.7693816631303811
6002972,14,0.8165308512903897
6002972,15,0.8374510167846911
6002981,0,0.7621886910957015
6002981,1,0.8107447410989337
6002981,2,0.7976318247754457
6002981,3,0.8266724929665917
6002981,4,0.7315579508332445
6002981,5,0.7522580230786219
6002981,6,0.8100531207054398
6002981,7,0.8042024457518129
6002981,8,0.8430733203669015
6002981,9,0.900630361775981
6002981,10,0.9024887436671758
6002981,11,0.8391999790894169
6002981,12,0.8419595314443259
6002981,13,0.8401269940967293
6002981,14,0.8407454083833561
6002981,15,0.8470795943902013
6002993,0,0.7602398583823379
6002993,1,0.7394887167086827
6002993,2,0.8520312170167459
6002993,3,0.8313376559145869
6002993,4,0.7603448961631205
6002993,5,0.7165508957766442
6002993,6,0.7389220093040075
6002993,7,0.7292008899242367
6002993,8,0.7034743762728947
6002993,9,0.6947454946255278
6002993,10,0.7163388542188458
6002993,11,0.7123484086590461
6002993,12,0.7305415299095501
6002993,13,0.7616856245366048
6002993,14,0.7779842654953669
6002993,15,0.7796580996149974
6002994,0,0.7915377484959685
6002994,1,0.7502475570122448
6002994,2,0.8424475286270804
6002994,3,0.7738384188492197
6002994,4,0.7396226740501548
6002994,5,0.8231030442208445
6002994,6,0.8077003125513559
6002994,7,0.804690972984812
6002994,8,0.8159523078397698
6002994,9,0.8109721347444766
6002994,10,0.8328245574570965
6002994,11,0.8277023343044395
6002994,12,0.8491141236667898
6002994,13,0.8335395759494745
6002994,14,0.8238280733848328
6002994,15,0.882589213979604
6003003,0,0.7646045872922077
6003003,1,0.8293227099302961
6003003,2,0.8697869159111067
6003003,3,0.7054518121732605
6003003,4,0.7899004020700142
6003003,5,0.861496102093925
6003003,6,0.7140501753501575
6003003,7,0.7082521973255935
6003003,8,0.7951597974002891
6003003,9,0.6535896738435993
6003003,10,0.8017345820780231
6003003,11,0.727952280177298
6003003,12,0.6862429941713772
6003003,13,0.6469011883380574
6003003,14,0.7042991051418195
6003003,15,0.7323799153864281
6003002,0,0.8367867413110289
6003002,1,0.794354700434315
6003002,2,0.8197439963412991
6003002,3,0.8066063337157605
6003002,4,0.7585257505000467
6003002,5,0.8111793191370665
6003002,6,0.7738095576742631
6003002,7,0.7335363515804135
6003002,8,0.7892205394345834
6003002,9,0.848201556722455
6003002,10,0.8295549889320654
6003002,11,0.8703560282571614
6003002,12,0.8651757912601591
6003002,13,0.8828781650047148
6003002,14,0.8907016323077319
6003002,15,0.90176628849881
6003012,0,0.6622644240208239
6003012,1,0.6755968196167289
6003012,2,0.660386699440871
6003012,3,0.6295909587274559
6003012,4,0.6242280614843292
6003012,5,0.6808806214241987
6003012,6,0.675249889637566
6003012,7,0.6853731087607753
6003012,8,0.6977182087990753
6003012,9,0.7103127713314356
6003012,10,0.7048191446312401
6003012,11,0.7684968985770594
6003012,12,0.7547677887390756
6003012,13,0.7910644984153316
6003012,14,0.8208853403726071
6003012,15,0.8464885524662675
6003005,0,0.5327593812223894
6003005,1,0.7404552095750653
6003005,2,0.823960983847015
6003005,3,0.713646428229857
6003005,4,0.6420802620663775
6003005,5,0.7823697790420497
6003005,6,0.6760554334386235
6003005,7,0.753772425157128
6003005,8,0.7690198428722381
6003005,9,0.7900266760087675
6003005,10,0.727677383374071
6003005,11,0.7378569639298356
6003005,12,0.6872300245715289
6003005,13,0.7273796520653519
6003005,14,0.6959458258179909
6003005,15,0.6845629426388817
6003008,0,0.9458849039267551
