Subject ID,Slice Index,SSIM
6000877,0,0.8272473336481055
6000877,1,0.8577271250760595
6000877,2,0.7905734167153079
6000877,3,0.7936211381707746
6000877,4,0.7655998057234534
6000877,5,0.8164172601664413
6000877,6,0.7840812979952334
6000877,7,0.8090146867204515
6000877,8,0.7787358452504926
6000877,9,0.7690447156942278
6000877,10,0.8044685529936676
6000877,11,0.8280085696058667
6000877,12,0.8166952392550192
6000877,13,0.8818136248934983
6000877,14,0.8994272427039941
6000877,15,0.8879948854168855
2070147,0,0.8811761245838143
2070147,1,0.9065098857066171
2070147,2,0.9020494140768769
2070147,3,0.9505642429043164
2070147,4,0.9221848512719276
2070147,5,0.9162670807499025
2070147,6,0.9201070097988265
2070147,7,0.9396538703918536
2070147,8,0.9200220518894886
2070147,9,0.9389930107611808
2070147,10,0.9369797170995554
2070147,11,0.9120472583834643
2070147,12,0.9003302244242625
2070147,13,0.9097940492238189
2070147,14,0.9161743957669193
2070147,15,0.9267042783731295
2080257,0,0.8834219192770449
2080257,1,0.9002265909488789
2080257,2,0.9153263810473261
2080257,3,0.9204133612857216
2080257,4,0.8838627737295037
2080257,5,0.8608995951919722
2080257,6,0.8665885461726919
2080257,7,0.8516953574983591
2080257,8,0.8565261239826034
2080257,9,0.9273525242203052
2080257,10,0.8955823099055078
2080257,11,0.8727409119904928
2080257,12,0.9083000082090155
2080257,13,0.914109487915483
2080257,14,0.9253923741614449
2080257,15,0.9320862779357144
6000848,0,0.7163797505519487
6000848,1,0.7717824053802532
6000848,2,0.8317452549389343
6000848,3,0.8363401378320524
6000848,4,0.7534857363114824
6000848,5,0.7854550967896492
6000848,6,0.7876527782743568
6000848,7,0.7658321603372319
6000848,8,0.786099155089393
6000848,9,0.8370609476039699
6000848,10,0.8295919781920538
6000848,11,0.8602937266771981
6000848,12,0.8663594415460972
6000848,13,0.8578949439034801
6000848,14,0.8829243646402388
6000848,15,0.9042394243845955
2080227,0,0.8080519784911944
2080227,1,0.8671280384470821
2080227,2,0.8687232563464518
2080227,3,0.8283896153610317
2080227,4,0.9058202798830384
2080227,5,0.9183208327426335
2080227,6,0.888961722767019
2080227,7,0.8753179716710785
2080227,8,0.8481595689115707
2080227,9,0.8797399456135968
2080227,10,0.913448558988804
2080227,11,0.9334602585729189
2080227,12,0.9198253600911576
2080227,13,0.9210915702580671
2080227,14,0.928107472604115
2080227,15,0.9277033308624149
2050259,0,0.9330183429189577
2050259,1,0.9228674613826294
2050259,2,0.9213740800621868
2050259,3,0.9045628776837772
2050259,4,0.8793770166450563
2050259,5,0.8648732946846388
2050259,6,0.8563131928599457
2050259,7,0.8413986851505363
2050259,8,0.8252301846035224
2050259,9,0.8183967813347882
2050259,10,0.8561151234331316
2050259,11,0.8413238774050632
2050259,12,0.8340401634198497
2050259,13,0.8669181344555177
6000657,0,0.8341728295538198
6000657,1,0.9125611346126626
6000657,2,0.8847868029020279
6000657,3,0.8737810746506225
6000657,4,0.8611826986545505
6000657,5,0.8635495585510028
6000657,6,0.8727596149648841
6000657,7,0.8895471909791125
6000657,8,0.8714939984928455
6000657,9,0.8979660837755816
6000657,10,0.8580170542819551
6000657,11,0.885238451468516
6000657,12,0.9126525715139232
6000657,13,0.9219725039582719
6000657,14,0.8941151355859764
6000657,15,0.9381511237265292
6000281,0,0.9628726986366926
6000281,1,0.9134084728324355
6000281,2,0.9660535276664903
6000281,3,0.8270546658336781
6000281,4,0.9364827798338923
6000281,5,0.8428179062490025
6000281,6,0.9485191574947023
6000281,7,0.8893246749262798
6000281,8,0.9117003401001949
6000281,9,0.8746147301074089
6000281,10,0.8947514703914206
6000281,11,0.9389742006916595
6000281,12,0.9280476124513541
6000281,13,0.9633396666175245
6000281,14,0.9266621280508213
6000281,15,0.9567140728784154
2050026,0,0.9116530567843711
2050026,1,0.9015689386196958
2050026,2,0.9073484405082137
2050026,3,0.9217352256727377
2050026,4,0.9373251967565553
2050026,5,0.8618803224310199
2050026,6,0.8523677941416203
2050026,7,0.8597888185109341
2050026,8,0.8796137663191546
2050026,9,0.8250045487523084
2050026,10,0.8565183432702543
2050026,11,0.8489582151818355
2050026,12,0.8411589508423808
2050026,13,0.8726728082652313
2050026,14,0.8942914611346031
2050026,15,0.9103165625324414
6002392,0,0.8481346585198833
6002392,1,0.5852074493306387
6002392,2,0.7651009530825608
6002392,3,0.7527369089042826
6002392,4,0.6822025531274845
6002392,5,0.7518322998430077
6002392,6,0.7585044336335016
6002392,7,0.8207375941382021
6002392,8,0.8578475775921022
6002392,9,0.8237362815382006
6002392,10,0.7786862506799386
6002392,11,0.791450980387968
6002392,12,0.8188395306881322
6002392,13,0.848825172834353
6002392,14,0.8402917214190349
6002392,15,0.8580858566066973
6000321,0,0.948614514195336
6000321,1,0.9468353399692218
6000321,2,0.9101257053228496
6000321,3,0.930564097507191
6000321,4,0.9240650381800659
6000321,5,0.9298619030812187
6000321,6,0.9467497922650672
6000321,7,0.9135735201958293
6000321,8,0.932133807683728
6000321,9,0.912012089023496
6000321,10,0.933401705998846
6000321,11,0.9233196630261056
6000321,12,0.941622391346528
6000321,13,0.9443148813144722
6000321,14,0.9451332887439649
6000321,15,0.9485011475471998
2070354,0,0.8730596242424453
