Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6000561,9,0.27324548,1.4618735,0.6618832,0.2732454,1.4618735,0.6618831
6000561,10,0.26945978,1.3676908,0.5150401,0.26945964,1.3676908,0.51504016
6000561,11,0.28485793,1.2628632,0.4464052,0.284858,1.2628632,0.4464052
6000561,12,0.25453743,1.1154652,0.258664,0.25453722,1.1154652,0.25866404
6000561,13,0.23388948,0.9731545,0.1826103,0.23388956,0.9731545,0.18261032
6000561,14,0.20312095,0.76201314,0.01680821,0.20312083,0.76201314,0.01680821
6000561,15,0.15391628,0.4441826,-0.003322043,0.15391625,0.4441826,-0.0033220444
6000905,0,0.31185374,1.7473178,0.6432777,0.31185383,1.7473179,0.6432777
6000905,1,0.31656975,1.7473388,0.6272648,0.3165697,1.7473388,0.6272648
6000905,2,0.32004264,1.7497561,0.5960089,0.32004264,1.7497561,0.5960089
6000905,3,0.31526807,1.7623701,0.6887143,0.3152681,1.7623701,0.68871427
6000905,4,0.30355683,1.7703184,0.81663376,0.3035569,1.7703184,0.81663376
6000905,5,0.30397207,1.7520282,0.85372823,0.30397213,1.7520282,0.85372823
6000905,6,0.3068555,1.7548848,0.805717,0.30685544,1.7548848,0.8057171
6000905,7,0.31983158,1.708049,0.8427397,0.31983158,1.708049,0.8427397
6000905,8,0.31882766,1.68223,0.8188962,0.3188277,1.6822299,0.8188962
6000905,9,0.32472667,1.6256022,0.77821684,0.32472664,1.6256022,0.77821684
6000905,10,0.33780298,1.581529,0.7189754,0.33780298,1.5815291,0.7189754
6000905,11,0.3665554,1.4778583,0.608598,0.36655533,1.4778583,0.608598
6000905,12,0.34384048,1.4419068,0.65261114,0.34384066,1.4419068,0.65261114
6000905,13,0.32801867,1.2278773,0.48984402,0.3280186,1.2278771,0.48984402
6000905,14,0.30899057,1.058675,0.35431182,0.3089905,1.058675,0.35431182
6000905,15,0.23858905,0.70673,0.10991944,0.23858906,0.70672995,0.109919444
6000563,0,0.30931446,1.6369025,0.6232924,0.30931443,1.6369025,0.6232924
6000563,1,0.30151054,1.6434819,0.6191182,0.3015105,1.6434819,0.61911833
6000563,2,0.30371892,1.6491606,0.55710083,0.30371898,1.6491606,0.55710083
6000563,3,0.30793807,1.6596558,0.53185356,0.30793798,1.6596558,0.53185356
6000563,4,0.3171864,1.6506045,0.56724477,0.3171864,1.6506045,0.56724477
6000563,5,0.32140222,1.6484971,0.6238134,0.32140222,1.6484971,0.6238134
6000563,6,0.31696242,1.6283916,0.63684374,0.31696242,1.6283915,0.6368437
6000563,7,0.31300527,1.6009159,0.6239727,0.31300512,1.6009159,0.6239727
6000563,8,0.31983957,1.5597119,0.56820357,0.31983957,1.5597119,0.56820357
6000563,9,0.3204407,1.520086,0.5355314,0.32044077,1.520086,0.5355314
6000563,10,0.30990162,1.4452306,0.44889697,0.30990165,1.4452307,0.448897
6000563,11,0.32595682,1.395637,0.31734827,0.32595664,1.3956368,0.31734827
6000563,12,0.32342428,1.2981651,0.33312744,0.32342422,1.2981651,0.33312744
6000563,13,0.28544226,1.2107179,0.2273702,0.28544217,1.2107179,0.22737019
6000563,14,0.25792173,1.0895252,0.19334005,0.25792184,1.0895252,0.19334005
6000563,15,0.21739088,0.9219868,0.07407143,0.21739084,0.9219868,0.07407144
6000908,0,0.27373847,1.4989414,0.6446942,0.27373853,1.4989414,0.6446942
6000908,1,0.27541313,1.517296,0.66704786,0.27541324,1.5172961,0.66704786
6000908,2,0.28024802,1.4790826,0.60895705,0.28024808,1.4790826,0.60895705
6000908,3,0.2761664,1.4527454,0.60867983,0.2761664,1.4527454,0.60867983
6000908,4,0.26010227,1.4273827,0.5988102,0.26010233,1.4273826,0.5988102
6000908,5,0.25856724,1.4043576,0.5840783,0.25856727,1.4043577,0.5840783
6000908,6,0.26095387,1.3986664,0.5656562,0.26095384,1.3986664,0.5656562
6000908,7,0.25730643,1.4035445,0.5252153,0.25730637,1.4035447,0.5252154
6000908,8,0.25968695,1.3683071,0.5427793,0.25968698,1.368307,0.5427793
6000908,9,0.26580173,1.3216169,0.5011497,0.26580182,1.3216169,0.5011497
6000908,10,0.28516462,1.2282462,0.39793283,0.2851646,1.2282462,0.3979328
6000908,11,0.298038,1.2118579,0.32723624,0.29803804,1.2118578,0.32723624
6000908,12,0.2955007,1.1604489,0.34227318,0.29550076,1.1604489,0.34227318
6000908,13,0.2990035,0.9843819,0.19933316,0.29900342,0.9843819,0.19933316
6000908,14,0.30546784,0.82923293,0.044432264,0.3054679,0.82923293,0.044432268
6000908,15,0.27489844,0.65025043,0.033956528,0.27489844,0.65025043,0.03395652
6000912,0,0.3138465,1.4379948,0.5467916,0.31384647,1.437995,0.5467916
6000912,1,0.30729234,1.4341896,0.5250838,0.30729243,1.4341896,0.5250838
6000912,2,0.31627014,1.4132996,0.5186229,0.3162701,1.4132996,0.5186229
6000912,3,0.32526353,1.3989962,0.5007977,0.32526344,1.3989962,0.50079775
6000912,4,0.3284361,1.3855896,0.50589716,0.32843605,1.3855896,0.5058972
6000912,5,0.32651272,1.3500769,0.44461334,0.32651287,1.3500769,0.44461334
6000912,6,0.33268592,1.3318471,0.467888,0.3326858,1.3318471,0.467888
6000912,7,0.34530213,1.2819412,0.338157,0.34530202,1.2819412,0.338157
6000912,8,0.34319156,1.2627215,0.31225723,0.34319162,1.2627215,0.31225723
