Subject ID,Slice Index,SSIM_Zscore,SSIM_minmax
2070147,0,0.8649633422652596,0.8779220059223461
2070147,1,0.8930172756806373,0.8934181824752913
2070147,2,0.88516206562936,0.8906299010956238
2070147,3,0.9449723058881807,0.9449103845835692
2070147,4,0.8997073633539826,0.9080780926279914
2070147,5,0.8995446566152027,0.8974506271394419
2070147,6,0.9048683238648269,0.8969457488243203
2070147,7,0.9341405251145473,0.9254924536276704
2070147,8,0.900783713189607,0.8949353410360292
2070147,9,0.9384918681949763,0.9287326660804465
2070147,10,0.9198223431132567,0.9016010971540276
2070147,11,0.8962663951289306,0.8796627537344621
2070147,12,0.8770743928266044,0.858107457751732
2070147,13,0.8705971546274311,0.8446411317800976
2070147,14,0.8547425910244665,0.8252157772396008
2070147,15,0.83735412379514,0.7960738935396088
6000848,0,0.6929764149098431,0.7107015824944775
6000848,1,0.7756818533543848,0.7734521657520962
6000848,2,0.805942066420286,0.8213021822776541
6000848,3,0.8326611550298484,0.8275070651238581
6000848,4,0.743252445998599,0.7515141076649094
6000848,5,0.7588504902267329,0.766787019787923
6000848,6,0.7636254782401002,0.7676137793905489
6000848,7,0.7174392810762551,0.7207967649750243
6000848,8,0.7372224105189029,0.7404218515493035
6000848,9,0.7841989806331863,0.7849522191654192
6000848,10,0.7841013538267846,0.7449085633082391
6000848,11,0.8109340780373602,0.8054546303327392
6000848,12,0.7876199710784085,0.7641422082697517
6000848,13,0.7626305996464948,0.7415254369795076
6000848,14,0.7983083197463509,0.7438044775907303
6000848,15,0.41745946096559305,0.4323442911979181
6000877,0,0.8026419987852993,0.8133737572359592
6000877,1,0.8530621022940487,0.8610976889012353
6000877,2,0.7822177826989879,0.7903989789147344
6000877,3,0.7935552846089793,0.7887700422733848
6000877,4,0.758191373614353,0.7506569421864328
6000877,5,0.8122113896853184,0.8059427065487128
6000877,6,0.7767978396605051,0.7780504661810836
6000877,7,0.8053593726324386,0.794163421613737
6000877,8,0.7599990836308206,0.7554434128679691
6000877,9,0.7688989886596462,0.7622331506907715
6000877,10,0.8061712382645414,0.7698355838840231
6000877,11,0.8199620938839205,0.7995465284583442
6000877,12,0.8268448890875962,0.8041010685472479
6000877,13,0.882946816734345,0.860628473242968
6000877,14,0.860807386041848,0.8347213436889924
6000877,15,0.8548160542452051,0.8216935785966578
2080257,0,0.8451446185325948,0.8329223482912373
2080257,1,0.8619372388562713,0.8622332855273972
2080257,2,0.8839015432889427,0.8773242466958198
2080257,3,0.8876085573673156,0.8941938825147626
2080257,4,0.8476759620555888,0.8456600779971607
2080257,5,0.8130937097788073,0.8176445431114422
2080257,6,0.8361792549309112,0.8430137231393504
2080257,7,0.8285022165945248,0.8316860770064781
2080257,8,0.8395908083142104,0.8491774211715278
2080257,9,0.9318785520256206,0.92026441170689
2080257,10,0.8816366318196523,0.8675412867297901
2080257,11,0.850129455798995,0.8622625836995581
2080257,12,0.9096101478052349,0.8961701432399566
2080257,13,0.9029066650566744,0.8898800448596903
2080257,14,0.9001919577578154,0.8775056265842258
2080257,15,0.8712660273860126,0.8443603562498213
2080227,0,0.7989549032028318,0.8050150608464675
2080227,1,0.8654927277482557,0.8630803344411131
2080227,2,0.8586964366974443,0.8564599958571021
2080227,3,0.813851801575656,0.8089827536101615
2080227,4,0.8815120373528551,0.9076480757920249
2080227,5,0.9064893400909803,0.9071262605624071
2080227,6,0.8561276387705704,0.8701234352772359
2080227,7,0.8531994192680794,0.8573633392745817
2080227,8,0.8220693356702808,0.8232056717769618
2080227,9,0.8582224843047261,0.8644133975727799
2080227,10,0.8935390224326019,0.8741443614087395
2080227,11,0.920640741269906,0.9178556455925344
2080227,12,0.8837603332014673,0.8841370327757454
2080227,13,0.8864731027368912,0.8784569201331586
2080227,14,0.888931712820067,0.8617350177943185
2080227,15,0.8616129069080938,0.8388712573641137
6000657,0,0.8413082778765241,0.8318044808396341
6000657,1,0.9096108721575983,0.9103523598577242
6000657,2,0.8759587269537619,0.8789760959677934
6000657,3,0.8677227775023189,0.8590255352366172
6000657,4,0.8563621848481513,0.8448811450110411
6000657,5,0.8435380559948833,0.8230703594763713
6000657,6,0.8500584506332479,0.8292762829592197
6000657,7,0.866469823108108,0.8404123334864897
6000657,8,0.8558554817971684,0.8163235038335318
6000657,9,0.8703128133197741,0.8303587871817916
6000657,10,0.8202651999941759,0.7716056862816478
6000657,11,0.8536390404931985,0.8073323944880001
6000657,12,0.8624390832113616,0.8391937096972061
6000657,13,0.7924840588245491,0.7606415777181301
6000657,14,0.6963999932377105,0.6596173299568376
6000657,15,0.6223966417312535,0.6423101206640175
2050259,0,0.9024433016100168,0.9064918001841183
2050259,1,0.911288934569198,0.9178558422252924
2050259,2,0.9125753126664372,0.9040611535363497
2050259,3,0.8787119987470478,0.8942622255311424
2050259,4,0.8541956509474604,0.8619189513938008
2050259,5,0.8437313065420976,0.8441422359340292
2050259,6,0.8373643979263808,0.8419479632546342
2050259,7,0.8385973260134622,0.8387270800834532
2050259,8,0.8330007540940038,0.8238736623921387
2050259,9,0.8007600518512513,0.7927699747434078
2050259,10,0.8413237315251523,0.8500929981389059
2050259,11,0.8401626418652005,0.8369753781560073
2050259,12,0.8344046024679843,0.8353555583065856
2050259,13,0.8434537114243186,0.8145183513133476
6000321,0,0.9501147681342256,0.9513745551526113
6000321,1,0.940154488592737,0.9368203869949189
6000321,2,0.896430169062924,0.9051311924552756
6000321,3,0.9195790290445623,0.9251296267397198
6000321,4,0.8930315811920033,0.8904510158363199
6000321,5,0.9100930385338394,0.9065629708887689
6000321,6,0.930501037565279,0.9128695300743992
6000321,7,0.8774693780980651,0.8651692006753214
6000321,8,0.9114355569083593,0.9019077208254094
6000321,9,0.9049446325520786,0.8887755778912917
6000321,10,0.9457935642985322,0.9258481909917681
6000321,11,0.9001387801422607,0.887343893731919
6000321,12,0.8929728040803414,0.8788557165253662
6000321,13,0.8781648616609382,0.8602980838384204
6000321,14,0.7317146093348886,0.7169044933053055
6000321,15,0.13246531754596572,0.21811377201831683
2050026,0,0.8875184908141307,0.902122340198601
2050026,1,0.884268346411636,0.889790819256411
2050026,2,0.9050934915864672,0.8876013506122178
2050026,3,0.9013313799755595,0.9069233971547311
2050026,4,0.9214789516498572,0.9176307426687935
2050026,5,0.8508725326480503,0.8561651837375462
2050026,6,0.8232362775129872,0.8332645126824522
2050026,7,0.8248732470981182,0.832034758330003
2050026,8,0.8414812036550259,0.852499678050497
2050026,9,0.7773405729094802,0.7958280348197515
2050026,10,0.817126357081122,0.8179307163742304
2050026,11,0.8048614311973123,0.8154810080343785
2050026,12,0.8130332932590195,0.8067360822118791
2050026,13,0.8514263937354069,0.8269220142086595
2050026,14,0.8635251840802919,0.8579761328123295
2050026,15,0.8629627336074206,0.8631096025561383
6000281,0,0.9502863788406261,0.951050066024096
6000281,1,0.88699943589647,0.8828588511228889
6000281,2,0.9528641694265807,0.9577479572040606
6000281,3,0.7559292851308956,0.7700748979167029
6000281,4,0.9092284535135766,0.9011990579930567
6000281,5,0.7842892785151532,0.7827001805875033
6000281,6,0.9207982110788014,0.9227722189661491
6000281,7,0.8439307880060545,0.8572602305010121
6000281,8,0.8770231733846979,0.8804111751283347
6000281,9,0.8666431283366373,0.8711517436835043
6000281,10,0.8831550207576502,0.885371598986003
6000281,11,0.9144297911357095,0.9170701057328208
6000281,12,0.915406457722478,0.8956117331330169
6000281,13,0.9545831120524321,0.9469594446835607
6000281,14,0.9157793066990069,0.9153066339910333
6000281,15,0.9272556651350325,0.8950816369038095
6002392,0,0.837770799824244,0.8384039902609044
6002392,1,0.5692676707046633,0.5819839501246316
6002392,2,0.7547426589731306,0.779257645509447
6002392,3,0.722257892445229,0.7385068704288901
6002392,4,0.6528042852708765,0.6628809694049118
6002392,5,0.7441003371275648,0.7533056759473705
6002392,6,0.7510648224284998,0.7388699638892888
6002392,7,0.8010434562926989,0.7960738220628408
6002392,8,0.8650658428244842,0.8578227167654069
6002392,9,0.8052771001426741,0.7602177494435342
6002392,10,0.7986090512221697,0.7524591943914215
6002392,11,0.820247746137597,0.7961563303026518
6002392,12,0.8665480050265679,0.8469642116438889
6002392,13,0.8513433458192697,0.8282379142259105
6002392,14,0.8013402780149098,0.7638540016891034
6002392,15,0.6641931507053564,0.6880815955191192
2070354,0,0.8608503492858546,0.8759731574880019
2070354,1,0.8841644498414786,0.8942447428237634
2070354,2,0.8255802531101424,0.8401523970321441
2070354,3,0.8240360798687018,0.8339386825682966
2070354,4,0.8010109201595137,0.810295161134356
2070354,5,0.840994371384059,0.8430627457609053
2070354,6,0.801573271447484,0.8038428080886804
2070354,7,0.828042493680441,0.8232985946537094
2070354,8,0.8039274554866891,0.8022124916663367
2070354,9,0.7861846433648664,0.768660375469592
2070354,10,0.7961731694000006,0.780040888740178
2070354,11,0.8108464906423719,0.7899350434791241
2070354,12,0.7738788395937077,0.7665746746113205
2070354,13,0.7985235753996556,0.762507427125998
2070354,14,0.7789469621815464,0.7636725900474217
2070354,15,0.7677473349903848,0.7469634999300764
2080392,0,0.9254332039609457,0.9330904394263287
2080392,1,0.9173954288111119,0.9242536874025339
2080392,2,0.8618848508775336,0.8812463024944922
2080392,3,0.8781025280351842,0.890823770996435
2080392,4,0.8783275183991449,0.8898255724784717
2080392,5,0.8841281595086329,0.8908034726926221
2080392,6,0.9137891049330835,0.9221831954333547
2080392,7,0.8764508127102217,0.8776686488316582
2080392,8,0.906961517679888,0.9035985566905891
2080392,9,0.884896520475327,0.8749483427240645
2080392,10,0.9198187785636148,0.9078012113768624
2080392,11,0.8829862636649307,0.8753451706883704
