Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6001896,4,0.32365662,1.6042266,0.6235443,0.3236567,1.6042266,0.6235443
6001896,5,0.3118449,1.5798254,0.75312287,0.3118449,1.5798254,0.7531229
6001896,6,0.3344642,1.5419478,0.7305674,0.334464,1.5419478,0.7305674
6001896,7,0.33643463,1.5788085,0.75071716,0.33643463,1.5788085,0.7507172
6001896,8,0.3329995,1.5343554,0.80435205,0.33299956,1.5343554,0.80435205
6001896,9,0.33971503,1.4862801,0.5237705,0.33971506,1.48628,0.5237705
6001896,10,0.32671186,1.462075,0.5903841,0.32671186,1.462075,0.5903842
6001896,11,0.37491947,1.4119452,0.48596483,0.3749194,1.4119451,0.4859648
6001896,12,0.37195337,1.3696358,0.4670458,0.37195358,1.3696358,0.4670458
6001896,13,0.35642612,1.2596569,0.31137502,0.35642615,1.2596569,0.31137505
6001896,14,0.2799757,1.038557,0.31452736,0.27997583,1.038557,0.31452733
6001896,15,0.22192396,0.913896,0.4151562,0.22192398,0.913896,0.4151562
6000561,0,0.33185327,1.727396,0.6564033,0.3318532,1.7273959,0.6564033
6000561,1,0.33846724,1.7614906,0.63826144,0.33846715,1.7614906,0.63826144
6000561,2,0.32581386,1.760292,0.61763066,0.32581386,1.760292,0.61763066
6000561,3,0.3388901,1.7288678,0.74033064,0.33889017,1.7288679,0.74033064
6000561,4,0.30719578,1.7317474,0.7494854,0.3071957,1.7317474,0.7494854
6000561,5,0.34424856,1.7307038,0.7860428,0.3442485,1.7307038,0.7860428
6000561,6,0.33816445,1.7372336,0.8451303,0.33816442,1.7372336,0.8451303
6000561,7,0.31600553,1.686301,0.8311547,0.31600553,1.686301,0.8311547
6000561,8,0.30816534,1.630501,0.866439,0.30816543,1.630501,0.866439
6000561,9,0.29202244,1.5461676,0.86821467,0.29202244,1.5461676,0.8682147
6000561,10,0.29499325,1.4976339,0.80337906,0.29499325,1.4976339,0.80337906
6000561,11,0.3158178,1.4112897,0.70899475,0.31581768,1.4112896,0.70899475
6000561,12,0.27960455,1.2863517,0.61146,0.2796045,1.2863517,0.61146
6000561,13,0.26903352,1.1351557,0.48885176,0.26903358,1.1351557,0.48885173
6000561,14,0.2298394,0.93725497,0.44792134,0.22983937,0.93725497,0.44792134
6000561,15,0.16787384,0.65228695,0.28868127,0.16787387,0.6522869,0.28868127
6000181,0,0.31163153,1.5845025,0.58177054,0.31163153,1.5845026,0.58177054
6000181,1,0.29935792,1.6014469,0.5264108,0.29935795,1.6014469,0.5264108
6000181,2,0.29382005,1.5622487,0.52995497,0.29381993,1.5622487,0.5299549
6000181,3,0.30395386,1.597768,0.48534143,0.30395398,1.597768,0.48534143
6000181,4,0.3102237,1.5782322,0.5055813,0.31022355,1.5782322,0.5055814
6000181,5,0.29158482,1.5661501,0.56886023,0.29158485,1.5661501,0.5688603
6000181,6,0.28828982,1.5197475,0.63899076,0.2882899,1.5197473,0.63899076
6000181,7,0.2943049,1.5304701,0.61641264,0.29430485,1.5304701,0.61641276
6000181,8,0.2896847,1.4799956,0.7322047,0.2896848,1.4799956,0.7322047
6000181,9,0.27966455,1.360666,0.57868314,0.2796645,1.360666,0.5786832
6000181,10,0.3001784,1.368706,0.5113872,0.3001782,1.368706,0.5113872
6000181,11,0.29251343,1.321521,0.57125485,0.2925134,1.321521,0.57125485
6000181,12,0.31596804,1.2122247,0.27263033,0.315968,1.2122247,0.27263033
6000181,13,0.2866039,1.2087889,0.38412672,0.28660387,1.2087889,0.38412672
6000181,14,0.27336004,1.1562738,0.2124162,0.27336,1.1562738,0.21241617
6000181,15,0.21794915,0.8826362,0.27667874,0.21794902,0.8826362,0.27667877
6001548,0,0.40100512,1.7253118,0.55776954,0.4010051,1.7253118,0.55776954
6001548,1,0.39806947,1.7115781,0.5946047,0.3980695,1.7115781,0.5946046
6001548,2,0.38758343,1.6725343,0.5584628,0.3875834,1.6725343,0.55846274
6001548,3,0.38259524,1.6669012,0.5671175,0.3825952,1.6669012,0.5671175
6001548,4,0.39132595,1.6441844,0.5706824,0.39132598,1.6441844,0.5706824
6001548,5,0.41914877,1.638969,0.6013721,0.41914886,1.638969,0.6013721
6001548,6,0.4053606,1.6271544,0.6457132,0.4053607,1.6271544,0.64571327
6001548,7,0.41135257,1.5865674,0.58591413,0.41135246,1.5865676,0.58591413
6001548,8,0.3793198,1.5879974,0.56703913,0.37931967,1.5879974,0.56703913
6001548,9,0.38995934,1.5437994,0.5227257,0.38995928,1.5437994,0.52272564
6001548,10,0.36623842,1.4928261,0.4652545,0.36623833,1.4928262,0.4652545
6001548,11,0.35808015,1.4247141,0.3855108,0.3580802,1.4247142,0.3855108
6001548,12,0.38984528,1.4206283,0.403607,0.3898453,1.4206283,0.403607
6001548,13,0.36525196,1.2838604,0.35240978,0.36525202,1.2838604,0.35240978
6001548,14,0.3106756,1.1786275,0.48358625,0.31067574,1.1786276,0.48358625
6001548,15,0.2966728,1.1144891,0.3805965,0.29667285,1.1144891,0.3805965
6001925,0,0.38082522,1.6503376,0.65533054,0.3808252,1.6503376,0.65533054
6001925,1,0.38272902,1.7221289,0.66555816,0.38272905,1.7221289,0.66555816
6001925,2,0.37161356,1.6357336,0.70492804,0.3716136,1.6357336,0.70492804
6001925,3,0.3965799,1.6788131,0.7256354,0.3965797,1.678813,0.7256354
6001925,4,0.36581457,1.6001111,0.76234794,0.36581466,1.6001111,0.76234794
6001925,5,0.39804778,1.6256447,0.6787027,0.3980478,1.6256447,0.6787027
6001925,6,0.3829712,1.5876223,0.6919725,0.3829713,1.5876223,0.6919725
6001925,7,0.42091754,1.5783248,0.6525562,0.4209177,1.5783248,0.6525562
6001925,8,0.4396622,1.523912,0.6906749,0.43966222,1.5239121,0.69067496
6001925,9,0.43768105,1.5120081,0.6102027,0.43768108,1.5120081,0.6102028
6001925,10,0.4322156,1.4347494,0.4963082,0.4322156,1.4347494,0.4963082
6001925,11,0.43924105,1.4462328,0.4820368,0.43924114,1.4462328,0.4820368
6001925,12,0.44221506,1.3362443,0.3526326,0.4422151,1.3362442,0.35263264
6001925,13,0.4015294,1.2892666,0.54784465,0.4015294,1.2892666,0.54784477
6001925,14,0.44256523,1.1558163,0.4280155,0.44256532,1.1558163,0.42801553
6001925,15,0.38963142,1.0075516,0.23233283,0.38963148,1.0075516,0.23233283
6003008,0,0.3576236,1.5744905,0.7626945,0.35762364,1.5744905,0.76269436
6003008,1,0.36345592,1.6106875,0.77554196,0.36345595,1.6106875,0.77554196
6003008,2,0.3679803,1.5815957,0.6901424,0.3679802,1.5815957,0.69014245
6003008,3,0.36207116,1.5621376,0.6314325,0.36207116,1.5621376,0.63143253
6003008,4,0.34635884,1.5745832,0.6866729,0.34635904,1.5745832,0.6866729
6003008,5,0.34227365,1.5406355,0.7771253,0.34227365,1.5406355,0.77712536
6003008,6,0.35985243,1.5138842,0.7437674,0.35985258,1.5138841,0.7437674
6003008,7,0.3692571,1.5408493,0.7524823,0.3692569,1.5408492,0.7524823
6003008,8,0.3660801,1.5423368,0.8772917,0.36608005,1.542337,0.8772917
6003008,9,0.37197095,1.4968941,0.60092866,0.3719711,1.4968941,0.6009287
6003008,10,0.3654723,1.5077822,0.6264433,0.36547226,1.5077822,0.6264434
6003008,11,0.37144992,1.4412708,0.55587137,0.3714499,1.4412708,0.5558713
