Filename,Slice,LPIPS_Score
brain_AXT2_200_6002150.npy,1,0.02089770697057247
brain_AXT2_200_6002150.npy,2,0.04088848829269409
brain_AXT2_200_6002150.npy,3,0.0845593810081482
brain_AXT2_200_6002150.npy,4,0.11602571606636047
brain_AXT2_200_6002150.npy,5,0.06544186919927597
brain_AXT2_200_6002150.npy,6,0.07196757942438126
brain_AXT2_200_6002150.npy,7,0.08547338098287582
brain_AXT2_200_6002150.npy,8,0.27016615867614746
brain_AXT2_200_6002150.npy,9,0.04400744289159775
brain_AXT2_200_6002150.npy,10,0.16204461455345154
brain_AXT2_204_2040012.npy,1,0.048181936144828796
brain_AXT2_204_2040012.npy,2,0.1599828600883484
brain_AXT2_204_2040012.npy,3,0.02931315265595913
brain_AXT2_204_2040012.npy,4,0.057514749467372894
brain_AXT2_204_2040012.npy,5,0.040180910378694534
brain_AXT2_204_2040012.npy,6,0.1435358226299286
brain_AXT2_204_2040012.npy,7,0.1861294060945511
brain_AXT2_204_2040012.npy,8,0.08088746666908264
brain_AXT2_204_2040012.npy,9,0.026249947026371956
brain_AXT2_204_2040012.npy,10,0.03791065886616707
brain_AXT2_202_2120020.npy,1,0.024902433156967163
brain_AXT2_202_2120020.npy,2,0.04088173061609268
brain_AXT2_202_2120020.npy,3,0.07048031687736511
brain_AXT2_202_2120020.npy,4,0.02718234248459339
brain_AXT2_202_2120020.npy,5,0.031941160559654236
brain_AXT2_202_2120020.npy,6,0.02763631008565426
brain_AXT2_202_2120020.npy,7,0.03836533799767494
brain_AXT2_202_2120020.npy,8,0.005102849565446377
brain_AXT2_202_2120020.npy,9,0.021213456988334656
brain_AXT2_202_2120020.npy,10,0.04372728615999222
brain_AXT2_201_2010580.npy,1,0.07170506566762924
brain_AXT2_201_2010580.npy,2,0.14105452597141266
brain_AXT2_201_2010580.npy,3,0.07581178843975067
brain_AXT2_201_2010580.npy,4,0.15907874703407288
brain_AXT2_201_2010580.npy,5,0.0954805463552475
brain_AXT2_201_2010580.npy,6,0.027399539947509766
brain_AXT2_201_2010580.npy,7,0.10679692029953003
brain_AXT2_201_2010580.npy,8,0.08692682534456253
brain_AXT2_201_2010580.npy,9,0.08083807677030563
brain_AXT2_201_2010580.npy,10,0.0789809301495552
brain_AXT2_205_2050125.npy,1,0.021628066897392273
brain_AXT2_205_2050125.npy,2,0.040714990347623825
brain_AXT2_205_2050125.npy,3,0.0446644127368927
brain_AXT2_205_2050125.npy,4,0.02405298501253128
brain_AXT2_205_2050125.npy,5,0.02692710980772972
brain_AXT2_205_2050125.npy,6,0.045832306146621704
brain_AXT2_205_2050125.npy,7,0.008951591327786446
brain_AXT2_205_2050125.npy,8,0.023859934881329536
brain_AXT2_205_2050125.npy,9,0.039804607629776
brain_AXT2_205_2050125.npy,10,0.017778391018509865
brain_AXT2_205_2050119.npy,1,0.03973624110221863
brain_AXT2_205_2050119.npy,2,0.06234809756278992
brain_AXT2_205_2050119.npy,3,0.05155898630619049
brain_AXT2_205_2050119.npy,4,0.07025694102048874
brain_AXT2_205_2050119.npy,5,0.04630496725440025
brain_AXT2_205_2050119.npy,6,0.08112115412950516
brain_AXT2_205_2050119.npy,7,0.023743445053696632
brain_AXT2_205_2050119.npy,8,0.031290218234062195
brain_AXT2_205_2050119.npy,9,0.016018975526094437
brain_AXT2_205_2050119.npy,10,0.035310495644807816
brain_AXT2_205_6000025.npy,1,0.07160590589046478
brain_AXT2_205_6000025.npy,2,0.03764035552740097
brain_AXT2_205_6000025.npy,3,0.05758066102862358
brain_AXT2_205_6000025.npy,4,0.009817901998758316
brain_AXT2_205_6000025.npy,5,0.020002998411655426
brain_AXT2_205_6000025.npy,6,0.022175896912813187
brain_AXT2_205_6000025.npy,7,0.018936462700366974
brain_AXT2_205_6000025.npy,8,0.02439526468515396
brain_AXT2_205_6000025.npy,9,0.027162771672010422
brain_AXT2_205_6000025.npy,10,0.025178220123052597
brain_AXT2_200_6002554.npy,1,0.03049549274146557
brain_AXT2_200_6002554.npy,2,0.07182636857032776
brain_AXT2_200_6002554.npy,3,0.04602867364883423
brain_AXT2_200_6002554.npy,4,0.04855365306138992
brain_AXT2_200_6002554.npy,5,0.07268733531236649
brain_AXT2_200_6002554.npy,6,0.016725769266486168
brain_AXT2_200_6002554.npy,7,0.029757220298051834
brain_AXT2_200_6002554.npy,8,0.016838520765304565
brain_AXT2_200_6002554.npy,9,0.0174739770591259
brain_AXT2_200_6002554.npy,10,0.09901756048202515
brain_AXT2_207_2070559.npy,1,0.025799240916967392
brain_AXT2_207_2070559.npy,2,0.051513317972421646
brain_AXT2_207_2070559.npy,3,0.061907026916742325
brain_AXT2_207_2070559.npy,4,0.05260269343852997
brain_AXT2_207_2070559.npy,5,0.02770073711872101
brain_AXT2_207_2070559.npy,6,0.04491405189037323
brain_AXT2_207_2070559.npy,7,0.040822431445121765
brain_AXT2_207_2070559.npy,8,0.03827716037631035
brain_AXT2_207_2070559.npy,9,0.019177300855517387
brain_AXT2_207_2070559.npy,10,0.04270394891500473
brain_AXT2_202_2020380.npy,1,0.05376389995217323
brain_AXT2_202_2020380.npy,2,0.013510085642337799
brain_AXT2_202_2020380.npy,3,0.03291792422533035
brain_AXT2_202_2020380.npy,4,0.0724116638302803
brain_AXT2_202_2020380.npy,5,0.035011645406484604
brain_AXT2_202_2020380.npy,6,0.03592507168650627
brain_AXT2_202_2020380.npy,7,0.021075954660773277
brain_AXT2_202_2020380.npy,8,0.04839002341032028
brain_AXT2_202_2020380.npy,9,0.032595787197351456
brain_AXT2_202_2020380.npy,10,0.016773907467722893
brain_AXT2_207_2070201.npy,1,0.06946835666894913
brain_AXT2_207_2070201.npy,2,0.04011654481291771
brain_AXT2_207_2070201.npy,3,0.08653081953525543
brain_AXT2_207_2070201.npy,4,0.07894536107778549
brain_AXT2_207_2070201.npy,5,0.059641219675540924
brain_AXT2_207_2070201.npy,6,0.04878537356853485
brain_AXT2_207_2070201.npy,7,0.04195570573210716
brain_AXT2_207_2070201.npy,8,0.027170944958925247
brain_AXT2_207_2070201.npy,9,0.029950657859444618
brain_AXT2_207_2070201.npy,10,0.03421424701809883
brain_AXT2_201_2010632.npy,1,0.012307369150221348
brain_AXT2_201_2010632.npy,2,0.12121947109699249
brain_AXT2_201_2010632.npy,3,0.020142482593655586
brain_AXT2_201_2010632.npy,4,0.034278981387615204
brain_AXT2_201_2010632.npy,5,0.03763590753078461
brain_AXT2_201_2010632.npy,6,0.016227208077907562
brain_AXT2_201_2010632.npy,7,0.012740544974803925
brain_AXT2_201_2010632.npy,8,0.12373575568199158
brain_AXT2_201_2010632.npy,9,0.03765658661723137
brain_AXT2_201_2010632.npy,10,0.02219528891146183
brain_AXT2_201_2010551.npy,1,0.050006620585918427
brain_AXT2_201_2010551.npy,2,0.22029685974121094
brain_AXT2_201_2010551.npy,3,0.10170318186283112
brain_AXT2_201_2010551.npy,4,0.051696185022592545
brain_AXT2_201_2010551.npy,5,0.1535998284816742
brain_AXT2_201_2010551.npy,6,0.024399911984801292
brain_AXT2_201_2010551.npy,7,0.021726218983530998
brain_AXT2_201_2010551.npy,8,0.019809752702713013
brain_AXT2_201_2010551.npy,9,0.13938400149345398
brain_AXT2_201_2010551.npy,10,0.020778868347406387
brain_AXT2_200_2000511.npy,1,0.04085288196802139
brain_AXT2_200_2000511.npy,2,0.09094272553920746
brain_AXT2_200_2000511.npy,3,0.07722826302051544
brain_AXT2_200_2000511.npy,4,0.1226084902882576
brain_AXT2_200_2000511.npy,5,0.12015470862388611
brain_AXT2_200_2000511.npy,6,0.042285919189453125
brain_AXT2_200_2000511.npy,7,0.06234027445316315
brain_AXT2_200_2000511.npy,8,0.15987491607666016
brain_AXT2_200_2000511.npy,9,0.03606436029076576
brain_AXT2_200_2000511.npy,10,0.02605060674250126
brain_AXT2_202_2020224.npy,1,0.02632257528603077
brain_AXT2_202_2020224.npy,2,0.04586794227361679
brain_AXT2_202_2020224.npy,3,0.02442649006843567
brain_AXT2_202_2020224.npy,4,0.06333769857883453
