Subject ID,Slice Index,SSIM_Zscore,SSIM_minmax
2020161,8,0.6727246429009424,0.6894993415658699
2020161,9,0.8073782392029041,0.796519432860932
2020161,10,0.6723094732290716,0.6672082782976408
2020161,11,0.6643129869386987,0.6612750297894413
2020161,12,0.6334653688869658,0.6362341755366612
2020161,13,0.623123882774481,0.6090526861285972
2020161,14,0.5436991143625586,0.5310645578270943
2020161,15,0.3500031501006449,0.35514467192127586
2010128,0,0.8533060492002372,0.8551770396652801
2010128,1,0.8627686542209098,0.8581491348950296
2010128,2,0.8586966185256696,0.8547834401450237
2010128,3,0.8238890144631776,0.8296298791946063
2010128,4,0.7558223432357608,0.7582169268464549
2010128,5,0.7651796260959598,0.7734599775958552
2010128,6,0.7837821488753401,0.7810014473409698
2010128,7,0.8563220971050054,0.8463554101579305
2010128,8,0.82870969488757,0.7984919715806558
2010128,9,0.7947597379937267,0.776013754989483
2010128,10,0.7918305958666602,0.7766457554384865
2010128,11,0.7582132919719132,0.7113867625742033
2010128,12,0.7163427453496907,0.6873250743820313
2010128,13,0.5875053187249677,0.5674097527509728
2010128,14,0.4299146531560354,0.42099493938517313
2010128,15,0.28711704282672,0.2876444101499481
2050050,0,0.7983299184642718,0.7985204933020918
2050050,1,0.7570209365250644,0.7399244313174184
2050050,2,0.8291382018038813,0.8221405566607977
2050050,3,0.7397073296282402,0.7380882459020295
2050050,4,0.782646811024459,0.7639257794410234
2050050,5,0.8427614293363968,0.8244325825352488
2050050,6,0.7905761234238268,0.7847400042901695
2050050,7,0.7765501856900142,0.7758866543831741
2050050,8,0.795458463446486,0.7813144586484015
2050050,9,0.7769171721264714,0.7666960935815159
2050050,10,0.8273849120322438,0.8143872014005631
2050050,11,0.783100961677613,0.7723360871560054
2050050,12,0.759185209451811,0.7319162587259173
2050050,13,0.6800381550276002,0.6665104111796673
2050050,14,0.6286328775305978,0.6046888102811672
2050050,15,0.4761140733748229,0.4911935972518035
2070138,0,0.7089550475771671,0.7292808864135158
2070138,1,0.774059177578855,0.7839431113574471
2070138,2,0.7686396791928362,0.7691472225684546
2070138,3,0.7034402308184358,0.7411873550801455
2070138,4,0.7033028687763027,0.7456848256188486
2070138,5,0.7289732904982089,0.763669593219986
2070138,6,0.7615009448507497,0.7763289955402622
2070138,7,0.733586680655274,0.7334055044543547
2070138,8,0.781627234229053,0.7783111136026457
2070138,9,0.7995815910796688,0.7759940889383384
2070138,10,0.7431480493209425,0.7305008857636525
2070138,11,0.7841610916311752,0.7559260165084466
2070138,12,0.7813302232535436,0.7511008793739049
2070138,13,0.7427263412376551,0.7177505376148517
2070138,14,0.6455419587649249,0.6265727699861761
2070138,15,0.5237648037132796,0.5029034495001673
2070528,0,0.8596263087039198,0.868471022813516
2070528,1,0.8379758614264623,0.8165159398585395
2070528,2,0.9029242480588262,0.9020250444946875
2070528,3,0.8343368898756212,0.8425084199012877
2070528,4,0.8556266237124541,0.8614544170902622
2070528,5,0.852473221013125,0.8593810394544333
2070528,6,0.8591824542708927,0.8293766471333452
2070528,7,0.8643888246104858,0.8573517445147689
2070528,8,0.8437201148686767,0.8413811637361948
2070528,9,0.8488277593609571,0.8234097179512878
2070528,10,0.8401631986735306,0.8043045308056378
2070528,11,0.7954917820830437,0.7900324963192135
2070528,12,0.7514487423854816,0.7335089220962527
2070528,13,0.6414628243091798,0.634908060578389
2070528,14,0.14513244971702274,0.19143654361627588
2070528,15,0.019245777770307414,0.03127492058780486
6002150,0,0.8142054634875513,0.8066442239434387
6002150,1,0.8213667525208499,0.8446081068719786
6002150,2,0.8306796523782173,0.8434556853449391
6002150,3,0.7882608498814901,0.8044938491011239
6002150,4,0.8321453980230862,0.8724904909740259
6002150,5,0.8800633964784583,0.9038371077665783
6002150,6,0.8272525045013339,0.8560468699168623
6002150,7,0.8192159666644482,0.8481575611815578
6002150,8,0.8035514765446491,0.8284650323728829
6002150,9,0.8073727165898246,0.8314947267456574
6002150,10,0.8699895406360616,0.8688474779171109
6002150,11,0.8865620410151158,0.862118305491021
6002150,12,0.8588982081394803,0.8409974945512538
6002150,13,0.8566784351032134,0.8333685070436883
6002150,14,0.8569631737655733,0.8123936068094348
6002150,15,0.8601327797234898,0.8461048857884184
2000404,0,0.9207438516417521,0.9339382258667178
2000404,1,0.8319730068799902,0.8502914672450554
2000404,2,0.9282321909928289,0.9339426283791689
2000404,3,0.7050584581938876,0.7308587575958685
2000404,4,0.9031697442755832,0.8990102834500308
2000404,5,0.7462043422460352,0.7148263555716329
2000404,6,0.9085194537849216,0.8940449768331867
2000404,7,0.84156962063855,0.815914051583918
2000404,8,0.8737829542470128,0.8295657235460353
2000404,9,0.8366595239595163,0.8016660866730222
2000404,10,0.8681834310393057,0.8518903576828073
2000404,11,0.9151547076873681,0.8534906885715386
2000404,12,0.9059642172645873,0.8615182825569387
2000404,13,0.9397613726128856,0.8896697489117954
2000404,14,0.6913717288118512,0.6755444891617736
2000404,15,0.0373866107037192,0.07978171022020632
2000053,0,0.8648127187791951,0.8755078038627323
2000053,1,0.7526977423883638,0.7674906797047253
2000053,2,0.8911485215680627,0.9039400171477723
2000053,3,0.8403555359127701,0.8663471657766761
2000053,4,0.7774544043174083,0.8027829657793847
2000053,5,0.6795599903479573,0.7035565512167424
2000053,6,0.7859969465979689,0.8040541008320035
2000053,7,0.7634866913439008,0.783621994913329
2000053,8,0.7224788383412165,0.7206823459821631
2000053,9,0.8137925900225634,0.8058193890286317
2000053,10,0.8550482306974593,0.8358460493835159
2000053,11,0.8607780978772335,0.8301528664384072
2000053,12,0.9253982378880313,0.8901433984433561
2000053,13,0.8951203458759319,0.8721364354496687
2000053,14,0.9267197513790976,0.8863087504813978
2000053,15,0.9025409493276109,0.8816378273398775
6002554,0,0.8044613374994393,0.8172443815936605
6002554,1,0.6319506955993992,0.6798425846344436
6002554,2,0.727400324704755,0.7652798646373725
6002554,3,0.7787464041034234,0.8016575097147453
6002554,4,0.7726097697418974,0.8133241414925163
6002554,5,0.8216846346160125,0.8188681420846651
6002554,6,0.8475757585732574,0.8713491456938046
6002554,7,0.8240039967146676,0.8193324498269806
6002554,8,0.8506249345794893,0.868655993029749
6002554,9,0.8046793680939995,0.7920752976954969
6002554,10,0.8442419135935006,0.8261101294552115
6002554,11,0.8405036130720251,0.8262660607828631
6002554,12,0.8759410243975361,0.8454863019727389
6002554,13,0.8513692813003901,0.8283177336724997
6002554,14,0.8667079663234933,0.8667512960391595
6002554,15,0.9069979063028355,0.8835299165490811
2030007,0,0.8433652050127739,0.8446837118354141
2030007,1,0.7574594538667591,0.7779716688121838
2030007,2,0.893626952860837,0.8919918064971516
2030007,3,0.8489505989951764,0.8573002524430428
2030007,4,0.7990328985575523,0.7972616991709635
2030007,5,0.6899662117984454,0.6810106457385918
2030007,6,0.7889256934531158,0.7579815921717044
2030007,7,0.7705364203515008,0.7494161486484181
2030007,8,0.7616177197982522,0.7244349118835199
2030007,9,0.8169154706403293,0.7953059762460917
2030007,10,0.8423267048815507,0.8167213697758268
2030007,11,0.8497286340410581,0.8082475824977261
2030007,12,0.8908818671371324,0.8342757375944014
2030007,13,0.8528080355895374,0.8114301061165095
2030007,14,0.4965992358389027,0.5042689871190602
2030007,15,0.02232742053863617,0.04734775727780916
2070780,0,0.7989647443788933,0.8482545033539185
2070780,1,0.8506900541763519,0.8682295926772717
2070780,2,0.6893285198391571,0.7426750963041656
2070780,3,0.7818150799241781,0.822500977230107
2070780,4,0.7649368846654551,0.8108267232748922
2070780,5,0.7463711364875784,0.7766502970268615
2070780,6,0.7256175894992559,0.7427297132196715
2070780,7,0.6846651104720758,0.7295142915133654
2070780,8,0.6682159261755178,0.6937402962507672
2070780,9,0.5965544671575878,0.6065291954893692
2070780,10,0.6615075852569829,0.6783161409945195
2070780,11,0.6676657857943793,0.6479033430690346
2070780,12,0.7250088681955161,0.7069497307730551
2070780,13,0.7044065991849727,0.6707456669586646
2070780,14,0.6966810798758405,0.671050169919866
2070780,15,0.6619041735325146,0.6383167607514348
2000545,0,0.79221175990914,0.8046688682367393
2000545,1,0.8276624030331408,0.840658967360414
2000545,2,0.7266814084178767,0.7554226740768648
2000545,3,0.8145179314316059,0.814956612144187
2000545,4,0.8154118764465189,0.8286604873864318
2000545,5,0.8350766391829841,0.8356798803022645
2000545,6,0.8608932464827027,0.8622018707700808
2000545,7,0.8267368954714166,0.8185179993919448
2000545,8,0.879556796987035,0.8729509255483773
2000545,9,0.8727315889054684,0.8483249290727535
2000545,10,0.8641295099761586,0.8311873712490526
2000545,11,0.8676348452977034,0.8474637980215936
2000545,12,0.866460432185151,0.8423500613065031
2000545,13,0.8383674573192923,0.8208908042150002
2000545,14,0.8260403157563899,0.7946736259898511
2000545,15,0.44939991315989974,0.510716596975603
2000322,0,0.8524935879726202,0.8537329424024914
2000322,1,0.8881084665394952,0.8953480948751932
2000322,2,0.8749120758305082,0.8759768372255137
2000322,3,0.8820216074377046,0.8755251559080759
2000322,4,0.8976449168605082,0.906054392344361
2000322,5,0.8878328472643692,0.8997360321692698
2000322,6,0.9094855715702869,0.8937017900001724
2000322,7,0.8874224969445986,0.8987978832616347
2000322,8,0.9303643002798015,0.9163099089321115
2000322,9,0.9171491978029871,0.8836307976167967
2000322,10,0.904789674795356,0.8749440554376162
2000322,11,0.9009596154060359,0.8214637433439025
2000322,12,0.8876500522528309,0.8210833090095664
2000322,13,0.8889184401926109,0.8291549956847919
2000322,14,0.8794605351077208,0.8334926124220865
2000322,15,0.529719634180651,0.5435861513293893
2130023,0,0.7888181272780866,0.8126944343038228
2130023,1,0.8774490754802114,0.8936536877143416
2130023,2,0.7808966367511021,0.8250940314303539
2130023,3,0.9196509899050617,0.924320031030568
2130023,4,0.8929656168891029,0.905940743756123
2130023,5,0.8329287858797678,0.8537860926630433
2130023,6,0.9167334781696252,0.9155487992716939
2130023,7,0.8613013341165755,0.857819579194003
2130023,8,0.8371500075012991,0.815307234062432
2130023,9,0.8860666888878169,0.8569397398161606
2130023,10,0.8773862421352673,0.8506066064720433
2130023,11,0.8666768322250615,0.8431940241750483
2130023,12,0.8730949379819625,0.8201201722055292
2130023,13,0.8903077093398574,0.8480347519946653
2130023,14,0.8755703789534207,0.8379516033893369
2130023,15,0.8580153121196701,0.8472435203681856
2070456,0,0.787911938965619,0.7997644161429813
2070456,1,0.6522779986664984,0.6766641336203825
2070456,2,0.7620352477185969,0.7805565136485774
2070456,3,0.8141766739645897,0.8130559820379231
2070456,4,0.7850603372892972,0.7988051527134702
2070456,5,0.8307703019345595,0.8209885935070812
2070456,6,0.8122186901810076,0.8154384568176435
2070456,7,0.8182446980889629,0.7798580694474462
2070456,8,0.8130631940031714,0.7975225164685935
2070456,9,0.7901488483743833,0.7410673727628027
2070456,10,0.7963349926994653,0.7552650633396718
2070456,11,0.7913545495104831,0.7304354033540014
2070456,12,0.7857063121068375,0.7364078271242331
2070456,13,0.5833069630504348,0.5499788878032874
2070456,14,0.4621719919254678,0.46914498715374275
2070456,15,0.037812182323059364,0.08581938962683498
2070795,0,0.8352594094852507,0.8362972133288454
2070795,1,0.4977572976475245,0.5035200448934561
2070795,2,0.5806317279726206,0.5839457830669845
2070795,3,0.5878150273214857,0.5971656675258245
2070795,4,0.6955968879394758,0.7042964365617165
2070795,5,0.6441690913950103,0.6631938300233314
2070795,6,0.6568604355177889,0.6899859649822946
2070795,7,0.7435005079921895,0.7723648545082796
2070795,8,0.800018592394449,0.7882998918940102
2070795,9,0.6583763417585182,0.6580283429855054
2070795,10,0.723961382890953,0.7046074828006529
2070795,11,0.7347184301437946,0.711978083796109
2070795,12,0.7736485750442623,0.7206857174117068
2070795,13,0.7284510718036271,0.6938395301919248
2070795,14,0.5657422578099974,0.5530477465385594
2070795,15,0.5475864080202706,0.5130194007362784
2020157,0,0.6523085724406545,0.6878622213322558
2020157,1,0.7012895796063473,0.743383085488901
2020157,2,0.6841188173098249,0.7119124057147367
2020157,3,0.6439774988249094,0.6777632212640595
2020157,4,0.6449941928627698,0.6842714463440913
2020157,5,0.6906662798826241,0.7218679569950246
2020157,6,0.6912766709261934,0.7142452804133805
2020157,7,0.6773513610463198,0.7061297291916546
2020157,8,0.6824141889481637,0.6835537017263719
2020157,9,0.7137789406653953,0.6982770207029553
2020157,10,0.6358955515350841,0.630434791459915
2020157,11,0.6730998376198426,0.6725019028207576
2020157,12,0.6278654951899285,0.6293951796656562
2020157,13,0.6194446415562327,0.6085269268164092
2020157,14,0.5566797911874414,0.5450226622268751
2020157,15,0.523830261093616,0.49690878120411874
2070064,0,0.7536038438088577,0.7819316171639705
2070064,1,0.6298105843407998,0.685881141366773
2070064,2,0.7309463893782113,0.7613861889570462
2070064,3,0.742622865465424,0.7532238682929732
2070064,4,0.8186627026609503,0.8358447201569533
2070064,5,0.8184871236982638,0.8358720694235438
2070064,6,0.7763336589890215,0.7896943866484435
2070064,7,0.9307388416461491,0.9165949029657645
2070064,8,0.9259942946521841,0.9092986707766147
2070064,9,0.8612217867809209,0.8518590293574563
2070064,10,0.8933899324908625,0.8715480069287186
2070064,11,0.9065275432638006,0.8925044488447886
2070064,12,0.8896533094010433,0.856338804342031
2070064,13,0.892523815327126,0.883094390793689
2070064,14,0.8435813558104561,0.8273650558015311
2070064,15,0.6929652814949103,0.6788000574822729
2070405,0,0.82802784924212,0.8203052872895857
2070405,1,0.8354596060870122,0.8378897285878171
2070405,2,0.8638873134008049,0.8493217461725066
2070405,3,0.9078707575094249,0.8915343532156932
2070405,4,0.8524834948371096,0.8534415774842633
2070405,5,0.8231762262867599,0.8329475032681605
2070405,6,0.8536082634241794,0.8456857049232682
2070405,7,0.8659600782386315,0.852761742286578
2070405,8,0.8198443013733963,0.7990854233974721
2070405,9,0.8555606124307746,0.8366141647302026
2070405,10,0.837450662056332,0.8159053236822928
2070405,11,0.8109050830963972,0.7806713994438673
2070405,12,0.78829557076258,0.7602370553281582
2070405,13,0.7521621416814949,0.706921086706141
2070405,14,0.7646263780402314,0.7337236130705692
2070405,15,0.7344180050623166,0.7067052917025031
2050119,0,0.9336555465606127,0.926684831327814
2050119,1,0.9254986986119936,0.9496017756341771
2050119,2,0.9350648844856686,0.9515760271265157
2050119,3,0.9506300086622698,0.9470563443592759
2050119,4,0.8302065266825555,0.8527205426614517
2050119,5,0.8809953596681177,0.8878818408933478
2050119,6,0.9328759831711386,0.9362260997653565
2050119,7,0.8932674579162094,0.8960886572901465
2050119,8,0.8897454249292116,0.8647109456581953
2050119,9,0.8840459170332875,0.8637729417794157
2050119,10,0.883739860290914,0.8605384849391793
2050119,11,0.8876130349922235,0.8767808981998089
2050119,12,0.8988464944022073,0.8848478657779411
2050119,13,0.8868885795450171,0.8482930374550987
2050119,14,0.8518907105364778,0.8245627972790651
2050119,15,0.7896938446917133,0.7748825449128924
2060057,0,0.6470296543813622,0.6915025785232323
2060057,1,0.7267221205525132,0.7395827050547124
2060057,2,0.7626700494696504,0.7970877387657331
2060057,3,0.7693813168456508,0.7892669901148837
2060057,4,0.6381808721348892,0.6563625561014288
2060057,5,0.7383930714342809,0.7656373689944864
2060057,6,0.7093257105193391,0.7127703246436423
2060057,7,0.7227277942499468,0.730458498557542
2060057,8,0.6796762892572599,0.6707658443300535
2060057,9,0.7796650226609747,0.7878416959488737
2060057,10,0.7470195800410558,0.7281134487901657
2060057,11,0.7701911056288303,0.7481742078921452
2060057,12,0.7815882866424011,0.7783498344948773
2060057,13,0.7621940559506118,0.7330203328205632
2060057,14,0.7798503403759207,0.741322370207815
2060057,15,0.6955193900868573,0.6522318566361788
6001960,0,0.8031640551174878,0.8159927588714458
6001960,1,0.8166223885104443,0.8249653019039579
6001960,2,0.7118438705438326,0.7635926104038953
6001960,3,0.7833156690524661,0.8078817588364506
6001960,4,0.7977330925829571,0.8046763302895671
6001960,5,0.7501594723572623,0.768696227057166
6001960,6,0.7988195575611159,0.7915204340752139
6001960,7,0.7992664659774725,0.7674526958641869
6001960,8,0.8132197846710744,0.8076882680975014
6001960,9,0.7532521883366522,0.7299964545087304
6001960,10,0.7973074155540701,0.7684779499604603
6001960,11,0.8206259467618764,0.7640311198355852
6001960,12,0.817848135572049,0.7903154259123846
6001960,13,0.7156845557234146,0.6941589875000231
2000163,0,0.71451685171401,0.7261216163092538
2000163,1,0.7547194990023467,0.7736407746509777
2000163,2,0.7430936014092288,0.7768625021786014
2000163,3,0.7651300419835715,0.7697608714407008
2000163,4,0.775969102954347,0.7729109802317343
2000163,5,0.7888537663625278,0.7983827118519774
2000163,6,0.7693553117442093,0.7749482330620168
2000163,7,0.6854129822802023,0.6908351712829102
2000163,8,0.8320471964710153,0.8251563600049644
2000163,9,0.8526641397374015,0.8488155029757088
2000163,10,0.8537098197750739,0.8366380531638108
2000163,11,0.854024950800389,0.8470169300237569
2000163,12,0.8332300228894751,0.8053761941185004
2000163,13,0.8239946490047777,0.8045503190495146
2000163,14,0.8537496490586268,0.8283683177141937
2000163,15,0.9018434899057591,0.8801223455223243
2020316,0,0.7840707680616734,0.8144552797061286
2020316,1,0.8522371068727755,0.8655414860674667
2020316,2,0.8482217597392726,0.898694164957638
2020316,3,0.8255823246457223,0.8510618415105852
2020316,4,0.763943354644288,0.7939603009597475
2020316,5,0.8818883542604906,0.8972970259716806
2020316,6,0.7864569318738454,0.827684937126733
2020316,7,0.7491626987865176,0.758740569491954
2020316,8,0.7205761863803951,0.7146930974390252
2020316,9,0.7838984843248262,0.763277923022787
2020316,10,0.7698844133459319,0.7673742891287222
2020316,11,0.7487096454871279,0.7195197586576444
2020316,12,0.7296355847360775,0.7080604324856862
2020316,13,0.6463246230722571,0.6416207510034797
2020316,14,0.5896958024527644,0.5611758433077949
2020316,15,0.5892564790531262,0.56542714934638
2020028,0,0.7652285138801591,0.7632492760364579
2020028,1,0.7936168880966442,0.7878740875573871
2020028,2,0.7414066529752708,0.7629659772297052
2020028,3,0.7530382220220877,0.7522575399986828
2020028,4,0.6745949893446608,0.6539872684559864
2020028,5,0.6260519689576665,0.6245160531556467
2020028,6,0.7059188933865351,0.7178617245061794
2020028,7,0.6481290926776487,0.6670962536828684
2020028,8,0.6806386932734042,0.7048571980764547
2020028,9,0.6333941627447656,0.6483561969342027
2020028,10,0.7087156777997307,0.7034448792843214
2020028,11,0.6195780332041153,0.6026285088541203
2020028,12,0.6531382474023315,0.6383054852475245
2020028,13,0.6553848569132761,0.6501211800980552
2020028,14,0.617590863114058,0.6010581293320263
2020028,15,0.42521333420653534,0.419710871401639
2040062,0,0.8227680683123211,0.828772915982651
2040062,1,0.7688370222892543,0.7889948736042702
2040062,2,0.8602120839319044,0.8640026514414538
2040062,3,0.7708704011702655,0.7939458575305031
2040062,4,0.7866623371531432,0.7898679141029825
2040062,5,0.8479257091007086,0.8609390998899231
2040062,6,0.8165205903195376,0.8288318279185515
2040062,7,0.8490379383181714,0.8601982568884067
2040062,8,0.8582494554402462,0.8490868165721484
2040062,9,0.8211679803871031,0.8373994351823403
2040062,10,0.8524242570585754,0.8516917815382166
2040062,11,0.8262848943825436,0.7987879606695167
2040062,12,0.8281491586796274,0.8144761282713661
2040062,13,0.811032287965035,0.8050773524118343
2040062,14,0.7895474043475228,0.763699827746282
2040062,15,0.8547320686420596,0.871345415774668
6002563,0,0.8767763798141225,0.883110550533536
6002563,1,0.8618144060569174,0.8832368477795058
6002563,2,0.8835123866004041,0.8898690213506892
6002563,3,0.8857636226363996,0.9023873032288651
6002563,4,0.9349778539615116,0.9471249067089523
6002563,5,0.9203076901857097,0.9159668876493904
6002563,6,0.9204047150234902,0.9150076144242868
6002563,7,0.9096864198535423,0.887609570697486
6002563,8,0.8797664439061199,0.8735803582572991
6002563,9,0.9038682276767237,0.8963210426187753
6002563,10,0.9064464834352592,0.9035320839589842
6002563,11,0.8893246363491843,0.849658199346287
6002563,12,0.9243184241275691,0.8669893634830479
6002563,13,0.9090098465616366,0.8671021156248837
6002563,14,0.8270074307683547,0.805642459099641
6002563,15,0.32573998149483346,0.3890672117173794
6002005,0,0.8457231231512087,0.8591131106785966
6002005,1,0.6873258795027362,0.7196301207988455
6002005,2,0.800425695538879,0.805676018037257
6002005,3,0.7995908454156955,0.8245524774154093
6002005,4,0.7320319615795342,0.7631417833911046
6002005,5,0.7392946421470042,0.766218998283884
6002005,6,0.8798094241741372,0.8727415380559458
6002005,7,0.8013415544152318,0.8060193046952657
6002005,8,0.8608463883314103,0.8502596195496169
6002005,9,0.7970686085048184,0.802189549198857
6002005,10,0.822154098733386,0.8175851093904609
6002005,11,0.7825575097543195,0.7738168652332341
6002005,12,0.7698262900655353,0.7572283304037957
6002005,13,0.8332022110557408,0.8179433220763035
6002005,14,0.8153055760365672,0.7913212134490211
6002005,15,0.8378202385904648,0.8017785805589848
6002490,0,0.8538856778520005,0.8625802224018423
6002490,1,0.8446901712504928,0.8550271683148265
6002490,2,0.7988593854555811,0.8191839759267052
6002490,3,0.7973832116090112,0.7963096222686129
6002490,4,0.7663017448966197,0.7667738175715311
6002490,5,0.8589000058025292,0.8564123866971027
6002490,6,0.8117660051812953,0.798874479982904
6002490,7,0.8241307741419919,0.8044679804903393
6002490,8,0.8260897447949126,0.8212916785556295
6002490,9,0.7900098236404481,0.7700515325893015
6002490,10,0.8004324047402492,0.7969354310799457
6002490,11,0.8600969548047127,0.8349398812480305
6002490,12,0.8585603250002666,0.823910004937765
6002490,13,0.8572098291609402,0.8216088433896749
6002490,14,0.8852430638489782,0.8317476035121104
6002490,15,0.6389543630253848,0.6149229616389872
6002010,0,0.7501191885555538,0.7928347070984947
6002010,1,0.7250346438179522,0.7635679060819602
6002010,2,0.6361521504498081,0.6895554217864855
6002010,3,0.7726980991433176,0.802362403354104
6002010,4,0.8263016020982311,0.8418849467336675
6002010,5,0.8554170442400598,0.8680440200624003
6002010,6,0.6443088233774233,0.6656539658704314
6002010,7,0.8480353973988085,0.8417562323704528
6002010,8,0.8187058556770066,0.8199438925434158
6002010,9,0.7307614590573114,0.7375560281016167
6002010,10,0.7702631632637577,0.7677119535228072
6002010,11,0.8763171979038926,0.8551022932855472
6002010,12,0.8241842154036708,0.7813014062365118
6002010,13,0.8361701065988248,0.8086350277543812
6002010,14,0.9043141922459769,0.8672448040459543
6002010,15,0.8093816954282289,0.7864081270630117
6000025,0,0.8967092564617082,0.90231999305058
6000025,1,0.8276881386377578,0.8420289970921923
6000025,2,0.8898324989293603,0.8903296878319776
6000025,3,0.8081951589887666,0.8250883335879855
6000025,4,0.8889538359367957,0.8866358172829817
6000025,5,0.8329200521810126,0.8370931121721488
6000025,6,0.8105190184530827,0.8300347898332412
6000025,7,0.8067394777457833,0.796088108138378
6000025,8,0.7373097212383726,0.7380685595974475
6000025,9,0.7655585334110199,0.7423015433100107
6000025,10,0.7490271785076165,0.7207588311836475
