Filename,Slice,LPIPS_Score
brain_AXT1PRE_203_6000635.npy,1,0.04156505689024925
brain_AXT1PRE_203_6000635.npy,2,0.046954501420259476
brain_AXT1PRE_203_6000635.npy,3,0.05609641224145889
brain_AXT1PRE_203_6000635.npy,4,0.009648151695728302
brain_AXT1PRE_203_6000635.npy,5,0.02734757587313652
brain_AXT1PRE_203_6000635.npy,6,0.032799817621707916
brain_AXT1PRE_203_6000635.npy,7,0.02855248935520649
brain_AXT1PRE_203_6000635.npy,8,0.021388746798038483
brain_AXT1PRE_203_6000635.npy,9,0.025868985801935196
brain_AXT1PRE_203_6000635.npy,10,0.029361477121710777
brain_AXT1PRE_200_6002204.npy,1,0.04096992686390877
brain_AXT1PRE_200_6002204.npy,2,0.044115275144577026
brain_AXT1PRE_200_6002204.npy,3,0.02560875192284584
brain_AXT1PRE_200_6002204.npy,4,0.0649963840842247
brain_AXT1PRE_200_6002204.npy,5,0.05565905198454857
brain_AXT1PRE_200_6002204.npy,6,0.030608728528022766
brain_AXT1PRE_200_6002204.npy,7,0.026252157986164093
brain_AXT1PRE_200_6002204.npy,8,0.02476150542497635
brain_AXT1PRE_200_6002204.npy,9,0.02632014825940132
brain_AXT1PRE_200_6002204.npy,10,0.04363911971449852
brain_AXT1PRE_200_6002064.npy,1,0.043098755180835724
brain_AXT1PRE_200_6002064.npy,2,0.05232415720820427
brain_AXT1PRE_200_6002064.npy,3,0.057137515395879745
brain_AXT1PRE_200_6002064.npy,4,0.04899141937494278
brain_AXT1PRE_200_6002064.npy,5,0.03455277904868126
brain_AXT1PRE_200_6002064.npy,6,0.04070359468460083
brain_AXT1PRE_200_6002064.npy,7,0.0439203679561615
brain_AXT1PRE_200_6002064.npy,8,0.025145273655653
brain_AXT1PRE_200_6002064.npy,9,0.023063812404870987
brain_AXT1PRE_200_6002064.npy,10,0.02360324189066887
brain_AXT1PRE_200_6002186.npy,1,0.05384369567036629
brain_AXT1PRE_200_6002186.npy,2,0.037173930555582047
brain_AXT1PRE_200_6002186.npy,3,0.022722432389855385
brain_AXT1PRE_200_6002186.npy,4,0.035617467015981674
brain_AXT1PRE_200_6002186.npy,5,0.02337287738919258
brain_AXT1PRE_200_6002186.npy,6,0.032294709235429764
brain_AXT1PRE_200_6002186.npy,7,0.03370872139930725
brain_AXT1PRE_200_6002186.npy,8,0.01843755692243576
brain_AXT1PRE_200_6002186.npy,9,0.013771750964224339
brain_AXT1PRE_200_6002186.npy,10,0.03678498417139053
brain_AXT1PRE_200_6002147.npy,1,0.02901075780391693
brain_AXT1PRE_200_6002147.npy,2,0.049725860357284546
brain_AXT1PRE_200_6002147.npy,3,0.06659527868032455
brain_AXT1PRE_200_6002147.npy,4,0.06925985962152481
brain_AXT1PRE_200_6002147.npy,5,0.0178969819098711
brain_AXT1PRE_200_6002147.npy,6,0.0486551895737648
brain_AXT1PRE_200_6002147.npy,7,0.023128822445869446
brain_AXT1PRE_200_6002147.npy,8,0.034291792660951614
brain_AXT1PRE_200_6002147.npy,9,0.021617641672492027
brain_AXT1PRE_200_6002147.npy,10,0.02342340350151062
brain_AXT1PRE_200_6002131.npy,1,0.04449295625090599
brain_AXT1PRE_200_6002131.npy,2,0.023358434438705444
brain_AXT1PRE_200_6002131.npy,3,0.021121051162481308
brain_AXT1PRE_200_6002131.npy,4,0.02487376518547535
brain_AXT1PRE_200_6002131.npy,5,0.035671453922986984
brain_AXT1PRE_200_6002131.npy,6,0.02599344588816166
brain_AXT1PRE_200_6002131.npy,7,0.038371216505765915
brain_AXT1PRE_200_6002131.npy,8,0.046449244022369385
brain_AXT1PRE_200_6002131.npy,9,0.06056538596749306
brain_AXT1PRE_200_6002131.npy,10,0.057116974145174026
brain_AXT1PRE_200_6002207.npy,1,0.03283238038420677
brain_AXT1PRE_200_6002207.npy,2,0.05606648325920105
brain_AXT1PRE_200_6002207.npy,3,0.010834524407982826
brain_AXT1PRE_200_6002207.npy,4,0.04010140895843506
brain_AXT1PRE_200_6002207.npy,5,0.030253803357481956
brain_AXT1PRE_200_6002207.npy,6,0.031999390572309494
brain_AXT1PRE_200_6002207.npy,7,0.024556221440434456
brain_AXT1PRE_200_6002207.npy,8,0.02659684233367443
brain_AXT1PRE_200_6002207.npy,9,0.014937205240130424
brain_AXT1PRE_200_6002207.npy,10,0.014364350587129593
brain_AXT1PRE_200_6002199.npy,1,0.046821992844343185
brain_AXT1PRE_200_6002199.npy,2,0.02036486566066742
brain_AXT1PRE_200_6002199.npy,3,0.018110234290361404
brain_AXT1PRE_200_6002199.npy,4,0.023100633174180984
brain_AXT1PRE_200_6002199.npy,5,0.029342396184802055
brain_AXT1PRE_200_6002199.npy,6,0.02343939244747162
brain_AXT1PRE_200_6002199.npy,7,0.028170397505164146
brain_AXT1PRE_200_6002199.npy,8,0.02458038181066513
brain_AXT1PRE_200_6002199.npy,9,0.028310680761933327
