Subject ID,Slice Index,Haarpsi,VSI
2070505,12,0.4279791130079788,tensor(0.9492)
2070505,13,0.34827368668005054,tensor(0.9359)
2070505,14,0.5145270860699154,tensor(0.9600)
2070505,15,0.6364628515579711,tensor(0.9720)
2080257,0,0.6266159277790628,tensor(0.9670)
2080257,1,0.6297062594513625,tensor(0.9673)
2080257,2,0.6956345351679474,tensor(0.9757)
2080257,3,0.7039774972741741,tensor(0.9759)
2080257,4,0.6051947969415348,tensor(0.9649)
2080257,5,0.4597737089003638,tensor(0.9523)
2080257,6,0.5005085992301139,tensor(0.9586)
2080257,7,0.48953590697377425,tensor(0.9579)
2080257,8,0.5546240785367921,tensor(0.9652)
2080257,9,0.8270115687118671,tensor(0.9833)
2080257,10,0.6657549101421626,tensor(0.9722)
2080257,11,0.566384939299111,tensor(0.9697)
2080257,12,0.7826529805230406,tensor(0.9816)
2080257,13,0.7635055161368122,tensor(0.9797)
2080257,14,0.7914882698464976,tensor(0.9739)
2080257,15,0.746332143210765,tensor(0.9719)
6000657,0,0.648240736003214,tensor(0.9685)
6000657,1,0.8477089132808133,tensor(0.9866)
6000657,2,0.7298252662204496,tensor(0.9813)
6000657,3,0.597110626961659,tensor(0.9738)
6000657,4,0.6274907609820902,tensor(0.9745)
6000657,5,0.6388279442164997,tensor(0.9743)
6000657,6,0.680025997060398,tensor(0.9760)
6000657,7,0.8127910295804185,tensor(0.9827)
6000657,8,0.773517386001002,tensor(0.9800)
6000657,9,0.8140469999987154,tensor(0.9802)
6000657,10,0.6435626592885245,tensor(0.9728)
6000657,11,0.8702366500565897,tensor(0.9817)
6000657,12,0.847599377521215,tensor(0.9822)
6000657,13,0.8204584689169869,tensor(0.9777)
6000657,14,0.8479363208252111,tensor(0.9777)
6000657,15,0.8317607853451624,tensor(0.9796)
6000642,0,0.5461992455527083,tensor(0.9657)
6000642,1,0.3596371837562189,tensor(0.9436)
6000642,2,0.535894927699476,tensor(0.9619)
6000642,3,0.5149040745054215,tensor(0.9671)
6000642,4,0.6837479412688512,tensor(0.9768)
6000642,5,0.6399181835821414,tensor(0.9789)
6000642,6,0.5120171319142696,tensor(0.9651)
6000642,7,0.9146045245475957,tensor(0.9927)
6000642,8,0.8999988950109599,tensor(0.9910)
6000642,9,0.710479691307577,tensor(0.9780)
6000642,10,0.9160252511116185,tensor(0.9835)
6000642,11,0.8811752385358934,tensor(0.9847)
6000642,12,0.8249008511727987,tensor(0.9799)
6000642,13,0.8064432889972598,tensor(0.9779)
6000642,14,0.8610946094826105,tensor(0.9797)
6000642,15,0.647660619696764,tensor(0.9553)
2070147,0,0.7237616019673061,tensor(0.9745)
2070147,1,0.7258282799246498,tensor(0.9799)
2070147,2,0.7438562612400513,tensor(0.9778)
2070147,3,0.8789920673216427,tensor(0.9912)
2070147,4,0.8024009287693107,tensor(0.9847)
2070147,5,0.7779842727335534,tensor(0.9838)
2070147,6,0.8103598169348152,tensor(0.9861)
2070147,7,0.9050139800852406,tensor(0.9919)
2070147,8,0.8327605618923268,tensor(0.9852)
2070147,9,0.8709716438843706,tensor(0.9907)
2070147,10,0.9330917244011177,tensor(0.9908)
2070147,11,0.8532666724048292,tensor(0.9840)
2070147,12,0.8244789022633134,tensor(0.9785)
2070147,13,0.8473255015003527,tensor(0.9794)
2070147,14,0.8393789435388119,tensor(0.9767)
2070147,15,0.8916325280607036,tensor(0.9802)
2080477,0,0.6173195850479806,tensor(0.9529)
2080477,1,0.626950112640292,tensor(0.9642)
2080477,2,0.6494886692957148,tensor(0.9603)
2080477,3,0.7084806493819529,tensor(0.9744)
2080477,4,0.7389313953939477,tensor(0.9773)
2080477,5,0.6616143864667017,tensor(0.9755)
2080477,6,0.5582963813916717,tensor(0.9666)
2080477,7,0.7719596457689752,tensor(0.9812)
2080477,8,0.810387116383766,tensor(0.9828)
2080477,9,0.844462821973319,tensor(0.9821)
2080477,10,0.8230666206433834,tensor(0.9797)
2080477,11,0.9150430049359984,tensor(0.9895)
2080477,12,0.8440796605143189,tensor(0.9774)
2080477,13,0.9144615080078625,tensor(0.9824)
6000661,0,0.6972450088768013,tensor(0.9734)
6000661,1,0.7011073848578071,tensor(0.9748)
6000661,2,0.6396667873584372,tensor(0.9694)
6000661,3,0.6915575702021124,tensor(0.9800)
6000661,4,0.6307675318824489,tensor(0.9755)
6000661,5,0.7557198240142329,tensor(0.9829)
6000661,6,0.7627627858869412,tensor(0.9847)
6000661,7,0.7046681728757098,tensor(0.9811)
6000661,8,0.7273819737747126,tensor(0.9827)
6000661,9,0.6515977313115157,tensor(0.9784)
6000661,10,0.7797269986379299,tensor(0.9809)
6000661,11,0.7633382487494538,tensor(0.9796)
6000661,12,0.8384469190969561,tensor(0.9821)
6000661,13,0.8208467233919812,tensor(0.9823)
6000661,14,0.8424749594047408,tensor(0.9837)
6000661,15,0.8880051431364552,tensor(0.9844)
2080127,0,0.7508704754103154,tensor(0.9770)
2080127,1,0.7816073148774642,tensor(0.9757)
2080127,2,0.869936752758322,tensor(0.9887)
2080127,3,0.7445597140181834,tensor(0.9769)
2080127,4,0.7413352745489781,tensor(0.9789)
2080127,5,0.8113364495661057,tensor(0.9806)
2080127,6,0.8033024025725148,tensor(0.9833)
2080127,7,0.8680559198999996,tensor(0.9862)
2080127,8,0.77878285618768,tensor(0.9813)
2080127,9,0.8907938212935521,tensor(0.9896)
2080127,10,0.9582983825863174,tensor(0.9964)
2080127,11,0.8017343037822913,tensor(0.9856)
2080127,12,0.9196307614714461,tensor(0.9890)
2080127,13,0.8905461314088128,tensor(0.9866)
2080127,14,0.9017759456977791,tensor(0.9874)
2080127,15,0.8985956385795212,tensor(0.9820)
2080393,0,0.5506738073146245,tensor(0.9492)
2080393,1,0.49200587702084003,tensor(0.9427)
2080393,2,0.37693743268663593,tensor(0.9367)
2080393,3,0.5883269924305883,tensor(0.9589)
2080393,4,0.6963187752853616,tensor(0.9725)
2080393,5,0.6323852036206381,tensor(0.9708)
2080393,6,0.3676121172531598,tensor(0.9304)
2080393,7,0.750346765429685,tensor(0.9789)
2080393,8,0.7003381005882622,tensor(0.9749)
2080393,9,0.5089070497063287,tensor(0.9577)
2080393,10,0.6085619940684114,tensor(0.9648)
2080393,11,0.8616558554512668,tensor(0.9837)
2080393,12,0.5645578685050866,tensor(0.9652)
2080393,13,0.681822676376473,tensor(0.9706)
2080393,14,0.8700469014511216,tensor(0.9829)
2080393,15,0.5315807416192876,tensor(0.9681)
2070450,0,0.6747622650859052,tensor(0.9701)
2070450,1,0.6483300922973583,tensor(0.9661)
2070450,2,0.6091219979522219,tensor(0.9616)
2070450,3,0.5436031682857622,tensor(0.9538)
2070450,4,0.502437048725927,tensor(0.9498)
2070450,5,0.4633678182782884,tensor(0.9470)
2070450,6,0.510045881960919,tensor(0.9597)
2070450,7,0.6074894515392747,tensor(0.9690)
2070450,8,0.6727606831719238,tensor(0.9737)
2070450,9,0.6303526342175686,tensor(0.9702)
2070450,10,0.63956053147289,tensor(0.9720)
2070450,11,0.6006518318172531,tensor(0.9678)
2070450,12,0.6918127237170576,tensor(0.9710)
2070450,13,0.6913797193245368,tensor(0.9704)
2070450,14,0.7831261567307796,tensor(0.9750)
2070450,15,0.676113585974955,tensor(0.9684)
2070786,0,0.32119301075815543,tensor(0.9332)
2070786,1,0.6589899714648205,tensor(0.9679)
2070786,2,0.7265190050764477,tensor(0.9821)
2070786,3,0.7393559910698273,tensor(0.9733)
2070786,4,0.7593645541786982,tensor(0.9876)
2070786,5,0.7342829014835474,tensor(0.9801)
2070786,6,0.5413226369663968,tensor(0.9688)
2070786,7,0.7141626969307523,tensor(0.9810)
2070786,8,0.753840996231185,tensor(0.9805)
2070786,9,0.8189535736642384,tensor(0.9865)
2070786,10,0.8766339055810277,tensor(0.9860)
2070786,11,0.6978892414714898,tensor(0.9747)
2070786,12,0.6616813422882726,tensor(0.9701)
2070786,13,0.4486420445093963,tensor(0.9467)
2070786,14,0.6633888516011627,tensor(0.9608)
2070786,15,0.7465472108073471,tensor(0.9694)
2070214,0,0.7790090067766801,tensor(0.9753)
2070214,1,0.7786424177740526,tensor(0.9821)
2070214,2,0.6760935268960282,tensor(0.9728)
2070214,3,0.7603454826708427,tensor(0.9826)
2070214,4,0.690001531854132,tensor(0.9771)
2070214,5,0.7900663040258726,tensor(0.9844)
2070214,6,0.7994372267586694,tensor(0.9874)
2070214,7,0.7404867617336143,tensor(0.9822)
2070214,8,0.7721220045921818,tensor(0.9833)
2070214,9,0.6814755915547244,tensor(0.9756)
2070214,10,0.815554034538059,tensor(0.9806)
2070214,11,0.8165540927377214,tensor(0.9816)
2070214,12,0.8811817755555448,tensor(0.9848)
2070214,13,0.906087454943541,tensor(0.9867)
2070214,14,0.9158685756155462,tensor(0.9895)
2070214,15,0.9101590300372058,tensor(0.9853)
2070123,0,0.4428553687802803,tensor(0.9232)
2070123,1,0.6540351950314045,tensor(0.9521)
2070123,2,0.6621166054958183,tensor(0.9605)
2070123,3,0.6940800209746323,tensor(0.9601)
2070123,4,0.4070306876258299,tensor(0.9148)
2070123,5,0.5202834662962998,tensor(0.9452)
2070123,6,0.41607676423245155,tensor(0.9224)
2070123,7,0.37695853076127434,tensor(0.9224)
2070123,8,0.4743032671188893,tensor(0.9429)
2070123,9,0.6284984213717104,tensor(0.9668)
2070123,10,0.6751242595704509,tensor(0.9717)
2070123,11,0.6364481033097767,tensor(0.9686)
2070123,12,0.7528400061643324,tensor(0.9757)
2070123,13,0.7017749896157206,tensor(0.9669)
2070123,14,0.6811336322270907,tensor(0.9711)
2070123,15,0.7584477549273821,tensor(0.9728)
2070083,0,0.6796659069999138,tensor(0.9642)
2070083,1,0.5381727174393344,tensor(0.9592)
2070083,2,0.5913631343899657,tensor(0.9640)
2070083,3,0.6394445743663421,tensor(0.9738)
2070083,4,0.8647435606913012,tensor(0.9857)
2070083,5,0.4997259809972526,tensor(0.9563)
2070083,6,0.7794708046557903,tensor(0.9859)
2070083,7,0.8620289684002888,tensor(0.9891)
2070083,8,0.48730032878616997,tensor(0.9561)
2070083,9,0.8882940886612035,tensor(0.9898)
2070083,10,0.5394946602515527,tensor(0.9642)
2070083,11,0.7983462513763192,tensor(0.9829)
2070083,12,0.868791372684889,tensor(0.9893)
2070083,13,0.6123999169858385,tensor(0.9700)
2070083,14,0.8984563974512043,tensor(0.9832)
2070083,15,0.939288102522936,tensor(0.9872)
2080637,0,0.6256966775226742,tensor(0.9609)
2080637,1,0.8310885896805728,tensor(0.9807)
2080637,2,0.5068655216219727,tensor(0.9532)
2080637,3,0.8757538852556923,tensor(0.9854)
2080637,4,0.7972928392251315,tensor(0.9800)
2080637,5,0.581859646280219,tensor(0.9646)
2080637,6,0.8215183942080206,tensor(0.9828)
2080637,7,0.7607644674947392,tensor(0.9834)
2080637,8,0.6993266070643337,tensor(0.9783)
2080637,9,0.8775930440719649,tensor(0.9895)
2080637,10,0.872330589082974,tensor(0.9867)
2080637,11,0.8448258781710513,tensor(0.9856)
2080637,12,0.7771770839435838,tensor(0.9813)
2080637,13,0.8708305338662576,tensor(0.9852)
2080637,14,0.9040292964899891,tensor(0.9859)
2080637,15,0.8537664086848374,tensor(0.9802)
2070532,0,0.6562504282028848,tensor(0.9588)
2070532,1,0.5875915226792007,tensor(0.9595)
2070532,2,0.7448070909902008,tensor(0.9722)
2070532,3,0.5280865333356121,tensor(0.9611)
2070532,4,0.5773408987784481,tensor(0.9622)
2070532,5,0.7191892308106624,tensor(0.9728)
2070532,6,0.6452638903810736,tensor(0.9660)
2070532,7,0.701168806991369,tensor(0.9709)
2070532,8,0.7335397101444981,tensor(0.9738)
2070532,9,0.644579699242495,tensor(0.9725)
2070532,10,0.7171363370379097,tensor(0.9734)
2070532,11,0.6684662850087144,tensor(0.9702)
2070532,12,0.6636824198811381,tensor(0.9661)
2070532,13,0.6111956214446255,tensor(0.9588)
2070532,14,0.5239833507731761,tensor(0.9561)
2070532,15,0.5502621041159989,tensor(0.9554)
2050102,0,0.7934172205553364,tensor(0.9713)
2050102,1,0.7634141942961805,tensor(0.9681)
2050102,2,0.7721137780245361,tensor(0.9724)
2050102,3,0.40339265224915577,tensor(0.9403)
2050102,4,0.9266067497901384,tensor(0.9931)
2050102,5,0.7468275168388624,tensor(0.9782)
2050102,6,0.8535355271732917,tensor(0.9855)
2050102,7,0.8503416907634445,tensor(0.9866)
2050102,8,0.7469085207250132,tensor(0.9775)
2050102,9,0.8811524762393852,tensor(0.9870)
2050102,10,0.888375847729205,tensor(0.9812)
2050102,11,0.6867667086754519,tensor(0.9674)
2050102,12,0.8808611115929107,tensor(0.9810)
2050102,13,0.9245425858846655,tensor(0.9829)
2050259,0,0.6460463893410195,tensor(0.9734)
2050259,1,0.7907637269655183,tensor(0.9712)
2050259,2,0.8079925125064006,tensor(0.9754)
2050259,3,0.6497665563082453,tensor(0.9680)
2050259,4,0.5804255959068422,tensor(0.9608)
2050259,5,0.5775048567080509,tensor(0.9606)
2050259,6,0.5266177867305696,tensor(0.9597)
2050259,7,0.5341905470244792,tensor(0.9606)
2050259,8,0.5394498612642015,tensor(0.9636)
2050259,9,0.4998116134378512,tensor(0.9606)
2050259,10,0.6513633817835235,tensor(0.9702)
2050259,11,0.5720153991151542,tensor(0.9661)
2050259,12,0.5405786922327435,tensor(0.9615)
2050259,13,0.5413823810726868,tensor(0.9612)
6002188,0,0.628760390688137,tensor(0.9615)
6002188,1,0.6605746148399949,tensor(0.9667)
6002188,2,0.44082537599000465,tensor(0.9409)
6002188,3,0.5758284453482374,tensor(0.9586)
6002188,4,0.5644820069005189,tensor(0.9614)
6002188,5,0.5992377898978102,tensor(0.9650)
6002188,6,0.6322644442164821,tensor(0.9720)
6002188,7,0.6108423995542122,tensor(0.9678)
6002188,8,0.5933003969121542,tensor(0.9655)
6002188,9,0.6516933823455328,tensor(0.9704)
6002188,10,0.7356396671549897,tensor(0.9767)
6002188,11,0.6191385208770601,tensor(0.9731)
6002188,12,0.8218609929847295,tensor(0.9788)
6002188,13,0.8430416068651218,tensor(0.9823)
6002188,14,0.868324654166476,tensor(0.9795)
6002188,15,0.7674266468049604,tensor(0.9792)
6001850,0,0.5409778907663723,tensor(0.9631)
6001850,1,0.6490668193350919,tensor(0.9742)
6001850,2,0.4049706992905349,tensor(0.9489)
6001850,3,0.41464527899298176,tensor(0.9529)
6001850,4,0.40602150585464,tensor(0.9500)
6001850,5,0.5175892032282925,tensor(0.9676)
6001850,6,0.46967535367849894,tensor(0.9603)
6001850,7,0.5988348851441304,tensor(0.9714)
6001850,8,0.7236342644704411,tensor(0.9775)
6001850,9,0.533313385324923,tensor(0.9613)
6001850,10,0.4352374038181716,tensor(0.9491)
6001850,11,0.6624591472697016,tensor(0.9694)
6001850,12,0.6790766970396901,tensor(0.9705)
6001850,13,0.6228690073514127,tensor(0.9608)
6001850,14,0.751664228246449,tensor(0.9688)
6001850,15,0.7563091244849053,tensor(0.9727)
6000321,0,0.8746201107837489,tensor(0.9849)
6000321,1,0.8230838929640952,tensor(0.9855)
6000321,2,0.720157451882233,tensor(0.9698)
6000321,3,0.7735458641556244,tensor(0.9769)
6000321,4,0.7275911227924693,tensor(0.9742)
6000321,5,0.8003127446800541,tensor(0.9805)
6000321,6,0.7676554234519642,tensor(0.9826)
6000321,7,0.6924756505830082,tensor(0.9736)
6000321,8,0.8765679673022684,tensor(0.9836)
6000321,9,0.7626683516875524,tensor(0.9797)
6000321,10,0.8736001815756723,tensor(0.9881)
6000321,11,0.8063918798335294,tensor(0.9782)
6000321,12,0.8885164404133247,tensor(0.9843)
6000321,13,0.8611545316890958,tensor(0.9792)
6000321,14,0.8100414628083258,tensor(0.9711)
6000321,15,0.5509967981600745,tensor(0.9489)
6000281,0,0.8381906466937677,tensor(0.9863)
6000281,1,0.7030557975492642,tensor(0.9705)
6000281,2,0.8467996321452014,tensor(0.9870)
6000281,3,0.411242692200523,tensor(0.9411)
6000281,4,0.789933399902188,tensor(0.9752)
6000281,5,0.46536692952016423,tensor(0.9447)
6000281,6,0.6961573509130958,tensor(0.9772)
6000281,7,0.5726225661823867,tensor(0.9611)
6000281,8,0.6220962982553292,tensor(0.9686)
6000281,9,0.5397117146679852,tensor(0.9679)
6000281,10,0.5770056120711031,tensor(0.9696)
6000281,11,0.8012973246038659,tensor(0.9823)
6000281,12,0.7566068540656261,tensor(0.9805)
6000281,13,0.9258714516543329,tensor(0.9906)
6000281,14,0.6716637234463296,tensor(0.9774)
6000281,15,0.8887814248417579,tensor(0.9849)
2050026,0,0.6588797637415829,tensor(0.9686)
2050026,1,0.7088235606480113,tensor(0.9678)
2050026,2,0.7959979492102406,tensor(0.9730)
2050026,3,0.7656743117185378,tensor(0.9738)
2050026,4,0.8011043285160407,tensor(0.9815)
2050026,5,0.5362144065927797,tensor(0.9599)
2050026,6,0.5281524331697056,tensor(0.9575)
2050026,7,0.5444706536773513,tensor(0.9580)
2050026,8,0.5065612782687431,tensor(0.9572)
2050026,9,0.44433354283488086,tensor(0.9499)
2050026,10,0.5577434354065507,tensor(0.9642)
2050026,11,0.5333786751119033,tensor(0.9610)
2050026,12,0.5466619496469098,tensor(0.9633)
2050026,13,0.739411926635663,tensor(0.9719)
2050026,14,0.6869109602377074,tensor(0.9681)
2050026,15,0.7145545957115131,tensor(0.9707)
6002392,0,0.584949812187198,tensor(0.9654)
6002392,1,0.24564008273488022,tensor(0.8997)
6002392,2,0.4228357731856363,tensor(0.9526)
6002392,3,0.4084469460783864,tensor(0.9496)
6002392,4,0.3040407109535796,tensor(0.9309)
6002392,5,0.39313048165064585,tensor(0.9465)
6002392,6,0.46534196413615336,tensor(0.9500)
6002392,7,0.5992864045598646,tensor(0.9644)
6002392,8,0.8111355059377033,tensor(0.9765)
6002392,9,0.5536598662298454,tensor(0.9607)
6002392,10,0.5030469939184021,tensor(0.9570)
6002392,11,0.5693223738891263,tensor(0.9583)
6002392,12,0.6433866502204569,tensor(0.9589)
6002392,13,0.7276884043823333,tensor(0.9640)
6002392,14,0.6656831425662331,tensor(0.9635)
6002392,15,0.7142561402246496,tensor(0.9589)
6002772,0,0.5683694525020434,tensor(0.9604)
6002772,1,0.5167624673987866,tensor(0.9573)
6002772,2,0.5888436156334349,tensor(0.9657)
6002772,3,0.6603086347069644,tensor(0.9738)
6002772,4,0.7178106479761995,tensor(0.9808)
6002772,5,0.5712083361351035,tensor(0.9733)
6002772,6,0.6623953497517779,tensor(0.9782)
6002772,7,0.42345270558205195,tensor(0.9596)
6002772,8,0.6917152740353775,tensor(0.9798)
6002772,9,0.7397393341307836,tensor(0.9811)
6002772,10,0.5990390280148971,tensor(0.9720)
6002772,11,0.6574175439874189,tensor(0.9693)
6002772,12,0.4832111599425379,tensor(0.9526)
6002772,13,0.662886013272026,tensor(0.9587)
6002772,14,0.6642548189796876,tensor(0.9632)
6002772,15,0.7558001096765685,tensor(0.9721)
6001320,0,0.6452138265175841,tensor(0.9683)
6001320,1,0.670748869875984,tensor(0.9687)
6001320,2,0.6883491893639043,tensor(0.9725)
6001320,3,0.6360306221896832,tensor(0.9749)
6001320,4,0.5467507766733444,tensor(0.9657)
6001320,5,0.6897148049871711,tensor(0.9772)
6001320,6,0.49555380084611156,tensor(0.9601)
6001320,7,0.7059640771093483,tensor(0.9750)
6001320,8,0.7703541725113474,tensor(0.9751)
6001320,9,0.750682056491217,tensor(0.9786)
6001320,10,0.7874885258909085,tensor(0.9756)
6001320,11,0.7299054886848073,tensor(0.9778)
6001320,12,0.8743924951309408,tensor(0.9790)
6001320,13,0.8224230435961513,tensor(0.9762)
2070179,0,0.7622829239152904,tensor(0.9787)
2070179,1,0.7927074105870237,tensor(0.9780)
2070179,2,0.7004274315010375,tensor(0.9811)
2070179,3,0.7637629810808664,tensor(0.9808)
2070179,4,0.6794059912591741,tensor(0.9715)
2070179,5,0.5607435905531902,tensor(0.9599)
2070179,6,0.5281460201220175,tensor(0.9644)
2070179,7,0.550256861292991,tensor(0.9681)
2070179,8,0.4382496101317445,tensor(0.9612)
2070179,9,0.8047618248210927,tensor(0.9803)
2070179,10,0.6574487617578683,tensor(0.9706)
2070179,11,0.5021682698774602,tensor(0.9649)
2070179,12,0.6221392451164948,tensor(0.9691)
2070179,13,0.5153509007423711,tensor(0.9602)
2070179,14,0.6394675256618548,tensor(0.9659)
2070179,15,0.7177082390221533,tensor(0.9650)
6000302,0,0.6624944287440131,tensor(0.9549)
6000302,1,0.6885614672123147,tensor(0.9668)
6000302,2,0.4752142254562367,tensor(0.9383)
6000302,3,0.5895719873576672,tensor(0.9582)
6000302,4,0.5839171760354142,tensor(0.9559)
6000302,5,0.5998498599633982,tensor(0.9640)
6000302,6,0.6534358362363878,tensor(0.9728)
6000302,7,0.6552418259527003,tensor(0.9740)
6000302,8,0.5959233658634445,tensor(0.9686)
6000302,9,0.692356959464754,tensor(0.9738)
6000302,10,0.8163787003165922,tensor(0.9828)
6000302,11,0.6926293022595311,tensor(0.9780)
6000302,12,0.8799904166613252,tensor(0.9812)
6000302,13,0.9189908004035239,tensor(0.9821)
6000302,14,0.8511853602137447,tensor(0.9745)
6000302,15,0.7503861239766625,tensor(0.9734)
6000269,0,0.5641254336425048,tensor(0.9545)
6000269,1,0.7745532886017611,tensor(0.9622)
6000269,2,0.630554140576259,tensor(0.9602)
6000269,3,0.6380281903416245,tensor(0.9688)
6000269,4,0.4955754740758727,tensor(0.9468)
6000269,5,0.5455598783015037,tensor(0.9561)
6000269,6,0.7309383331573345,tensor(0.9730)
6000269,7,0.5590553597741205,tensor(0.9618)
6000269,8,0.738352047328506,tensor(0.9801)
6000269,9,0.9445997718257341,tensor(0.9904)
6000269,10,0.8777816703229827,tensor(0.9879)
6000269,11,0.7386195244298979,tensor(0.9727)
6000269,12,0.753617884291204,tensor(0.9772)
6000269,13,0.7029935158870286,tensor(0.9716)
6000269,14,0.7413637716636383,tensor(0.9766)
6000269,15,0.7675815764126099,tensor(0.9737)
2080664,0,0.5553274443985246,tensor(0.9527)
2080664,1,0.7122026235809891,tensor(0.9718)
2080664,2,0.6921035448681206,tensor(0.9707)
2080664,3,0.6482879305091598,tensor(0.9643)
2080664,4,0.5220482415646741,tensor(0.9462)
2080664,5,0.5369894504138307,tensor(0.9569)
2080664,6,0.5755187489874452,tensor(0.9604)
2080664,7,0.5369140936295634,tensor(0.9545)
