Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT1POST_210_6001850,0,0.9861595236861752,tensor(0.9983),tensor(0.8242),39.04822706497978,0.0773452445864677
brain_AXT1POST_210_6001850,1,0.9871924146577398,tensor(0.9983),tensor(0.8288),40.09682220714407,0.0821752995252609
brain_AXT1POST_210_6001850,2,0.9962090377974012,tensor(0.9991),tensor(0.8816),40.70729216444508,0.0482640191912651
brain_AXT1POST_210_6001850,3,0.9931790756853291,tensor(0.9988),tensor(0.8649),42.17924272552441,0.0550634711980819
brain_AXT1POST_210_6001850,4,0.9884196273634512,tensor(0.9989),tensor(0.8609),38.29991788050527,0.0454675555229187
brain_AXT1POST_210_6001850,5,0.993484575790526,tensor(0.9986),tensor(0.8559),40.96834937961204,0.0540103837847709
brain_AXT1POST_210_6001850,6,0.9840801434821056,tensor(0.9981),tensor(0.8134),36.83729846995638,0.066622145473957
brain_AXT1POST_210_6001850,7,0.9949326673063038,tensor(0.9990),tensor(0.8656),42.51380195303543,0.0431647412478923
brain_AXT1POST_210_6001850,8,0.9957608926408816,tensor(0.9991),tensor(0.8874),43.821043470965925,0.0317109897732734
brain_AXT1POST_210_6001850,9,0.997024296469641,tensor(0.9993),tensor(0.9042),44.04793165445017,0.0213978998363018
brain_AXT1POST_210_6001797,0,0.9967581933575612,tensor(0.9992),tensor(0.8747),42.50621735138999,0.0563233979046344
brain_AXT1POST_210_6001797,1,0.9820411795656904,tensor(0.9979),tensor(0.8016),40.37627694331064,0.1014523804187774
brain_AXT1POST_210_6001797,2,0.9851349365257316,tensor(0.9983),tensor(0.8179),41.04956270197837,0.0952543467283248
brain_AXT1POST_210_6001797,3,0.9947817289990952,tensor(0.9991),tensor(0.8884),44.88966812321826,0.0549390725791454
brain_AXT1POST_210_6001797,4,0.9788524864870776,tensor(0.9974),tensor(0.8065),39.64644383559711,0.0967953652143478
brain_AXT1POST_210_6001797,5,0.9926253588629586,tensor(0.9990),tensor(0.8889),45.64077550949909,0.052316591143608
brain_AXT1POST_210_6001797,6,0.9907781595599796,tensor(0.9991),tensor(0.8885),44.63703334282447,0.0524667873978614
brain_AXT1POST_210_6001797,7,0.9954829590599216,tensor(0.9995),tensor(0.8928),44.35237068194897,0.036549549549818
brain_AXT1POST_210_6001797,8,0.9984642504713852,tensor(0.9996),tensor(0.9223),43.65206253800927,0.022716112434864
brain_AXT1POST_210_6001797,9,0.9910217109536256,tensor(0.9992),tensor(0.8921),43.92483962789093,0.0328184217214584
