Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT1POST_210_6001850,0,0.8916059080327816,tensor(0.9840),tensor(0.5159),28.446269816485664,0.232248306274414
brain_AXT1POST_210_6001850,1,0.9073575492580112,tensor(0.9856),tensor(0.5262),28.155482789968328,0.2396791279315948
brain_AXT1POST_210_6001850,2,0.8730064149193986,tensor(0.9805),tensor(0.4819),24.995414316942654,0.2529270350933075
brain_AXT1POST_210_6001850,3,0.9365607609256212,tensor(0.9901),tensor(0.5825),26.11809761824688,0.1905950456857681
brain_AXT1POST_210_6001850,4,0.9322920010963432,tensor(0.9895),tensor(0.5673),30.559650444227863,0.2014807015657425
brain_AXT1POST_210_6001850,5,0.9400598584087232,tensor(0.9903),tensor(0.5688),32.66863481227469,0.1856320053339004
brain_AXT1POST_210_6001850,6,0.9502109311246102,tensor(0.9924),tensor(0.5757),30.06730622909774,0.1577186435461044
brain_AXT1POST_210_6001850,7,0.9450498360138864,tensor(0.9920),tensor(0.5865),22.179055909083992,0.1503770351409912
brain_AXT1POST_210_6001850,8,0.9516542752510492,tensor(0.9932),tensor(0.6007),33.75408136936648,0.1386690437793731
brain_AXT1POST_210_6001850,9,0.9483257068235652,tensor(0.9934),tensor(0.6044),33.465438366199,0.129041850566864
brain_AXT1POST_210_6001797,0,0.9241124638873904,tensor(0.9869),tensor(0.5613),30.441657029877742,0.2175531983375549
brain_AXT1POST_210_6001797,1,0.904638846522232,tensor(0.9851),tensor(0.5248),29.308882531051733,0.2395294904708862
brain_AXT1POST_210_6001797,2,0.9084859885973686,tensor(0.9855),tensor(0.5538),32.25440372188879,0.2269745916128158
brain_AXT1POST_210_6001797,3,0.9529347654350496,tensor(0.9938),tensor(0.6429),34.43973616025703,0.1827679872512817
brain_AXT1POST_210_6001797,4,0.9113674328768672,tensor(0.9874),tensor(0.5549),33.2685011540684,0.2292923033237457
brain_AXT1POST_210_6001797,5,0.949479933734418,tensor(0.9939),tensor(0.6981),38.89182599868308,0.1458267271518707
