Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,Motion_Level
brain_AXFLAIR_210_6001541,3,0.9774823406350222,0.9977,0.8337,39.51551768144833,1
brain_AXFLAIR_210_6001541,4,0.995253332299169,0.9991,0.9049,38.74436738110405,1
brain_AXFLAIR_210_6001541,5,0.9912368004263272,0.9987,0.8957,42.44571218646249,1
brain_AXFLAIR_210_6001541,6,0.9754894375631584,0.9965,0.7586,33.28304944412365,1
brain_AXFLAIR_210_6001541,7,0.9854133770767144,0.9982,0.8613,40.125364556608886,1
brain_AXFLAIR_210_6001541,8,0.974877144270144,0.9966,0.8173,38.62898857511421,1
brain_AXFLAIR_210_6001541,9,0.9893748743754404,0.9977,0.8176,40.520786132450695,1
brain_AXFLAIR_210_6001541,10,0.9710850001479352,0.9968,0.8195,36.60805988022305,1
brain_AXFLAIR_210_6001541,11,0.9706066650586564,0.9971,0.7011,32.099799900898866,1
brain_AXFLAIR_210_6001541,12,0.9753300320898284,0.9974,0.7634,33.2988454949311,1
brain_AXFLAIR_210_6001541,13,0.9740226773955212,0.9968,0.6216,30.42330969651113,1
brain_AXFLAIR_210_6001541,14,0.9900779350045908,0.9988,0.7923,35.31930654269261,1
brain_AXFLAIR_210_6001541,15,0.9389505194543936,0.9948,0.5575,22.21263272075689,1
brain_AXFLAIR_210_6001531,0,0.9761838791589358,0.9962,0.7996,39.63631684478433,1
brain_AXFLAIR_210_6001531,1,0.9790713166400814,0.9958,0.7555,30.018192794012855,1
brain_AXFLAIR_210_6001531,2,0.9968991447300352,0.9994,0.9364,47.288141156906384,1
brain_AXFLAIR_210_6001531,3,0.9819293801775948,0.9976,0.8297,34.86608970096628,1
brain_AXFLAIR_210_6001531,4,0.983958559267052,0.9986,0.8561,34.611712211963365,1
brain_AXFLAIR_210_6001531,5,0.989500363996654,0.9988,0.8883,35.795179074659856,1
brain_AXFLAIR_210_6001531,6,0.9916265788036364,0.9983,0.8339,33.33790950016529,1
brain_AXFLAIR_210_6001531,7,0.9750084676096732,0.9975,0.7996,34.99962943572949,1
brain_AXFLAIR_210_6001531,8,0.9829465938786596,0.9971,0.7942,40.59867378207275,1
brain_AXFLAIR_210_6001531,9,0.9694903250260992,0.9952,0.7116,33.9545976774866,1
brain_AXFLAIR_210_6001531,10,0.9598685870808432,0.995,0.7102,31.84187188860281,1
brain_AXFLAIR_210_6001531,11,0.9848564715192508,0.9976,0.7894,37.44028708243103,1
brain_AXFLAIR_210_6001531,12,0.9898897717464196,0.9982,0.817,38.18946740996563,1
brain_AXFLAIR_210_6001531,13,0.9783114968958428,0.9971,0.7153,27.28486324862819,1
brain_AXFLAIR_210_6001531,14,0.9696987808015952,0.9958,0.5741,30.763118733821543,1
brain_AXFLAIR_210_6001531,15,0.9803719136246972,0.9978,0.7178,33.44413419427195,1
brain_AXFLAIR_210_6001511,0,0.9803697797234168,0.9977,0.8234,35.914978829979866,1
brain_AXFLAIR_210_6001511,1,0.9934530174827826,0.999,0.8965,38.07175905660495,1
brain_AXFLAIR_210_6001511,2,0.9966930534379952,0.9993,0.9174,43.14241175669257,1
brain_AXFLAIR_210_6001511,3,0.9956064965113972,0.9991,0.9062,42.68154933530374,1
brain_AXFLAIR_210_6001511,4,0.996184338366882,0.9993,0.9285,38.12543972783848,1
brain_AXFLAIR_210_6001511,5,0.9916186459569832,0.9987,0.8821,37.00703704204684,1
brain_AXFLAIR_210_6001511,6,0.9833410741704388,0.9973,0.8386,32.747674164215866,1
brain_AXFLAIR_210_6001511,7,0.9986877828497648,0.9997,0.964,44.906329450050194,1
brain_AXFLAIR_210_6001511,8,0.9966196428555912,0.9992,0.9052,41.191712009042725,1
brain_AXFLAIR_210_6001511,9,0.9598502116125728,0.9965,0.7935,31.938966601212847,1
brain_AXFLAIR_210_6001511,10,0.9881069460713516,0.9991,0.8904,33.22412550993734,1
brain_AXFLAIR_210_6001511,11,0.9808137963978256,0.9977,0.7657,35.68185418326517,1
brain_AXFLAIR_210_6001511,12,0.9949296292700504,0.9993,0.8516,37.42365205376523,1
brain_AXFLAIR_210_6001511,13,0.9947295858836506,0.9991,0.8154,37.04436806691578,1
brain_AXFLAIR_210_6001511,14,0.9854069010978278,0.9982,0.6822,33.524068346776886,1
brain_AXFLAIR_210_6001511,15,0.8953799481866259,0.9926,0.534,15.673828074292528,1
brain_AXFLAIR_210_6001510,0,0.9895061819128425,0.9983,0.8602,32.45696168866208,1
brain_AXFLAIR_210_6001510,1,0.9870250546542064,0.9979,0.8591,37.54572250583754,1
brain_AXFLAIR_210_6001510,2,0.9978050986686214,0.9997,0.9721,42.5657208598067,1
brain_AXFLAIR_210_6001510,3,0.9902589295138716,0.9982,0.8564,35.33019100298744,1
brain_AXFLAIR_210_6001510,4,0.990373966825588,0.9982,0.8476,32.404095217863286,1
brain_AXFLAIR_210_6001510,5,0.976509750753474,0.9977,0.8404,34.94561044990443,1
brain_AXFLAIR_210_6001510,6,0.9770484505446454,0.9969,0.7993,28.91720409434161,1
brain_AXFLAIR_210_6001510,7,0.9953396117244048,0.9992,0.9215,41.59964705271246,1
brain_AXFLAIR_210_6001510,8,0.9969183288165236,0.9995,0.9425,40.05594464542619,1
brain_AXFLAIR_210_6001510,9,0.9887042709735092,0.9979,0.8396,35.741833011923376,1
brain_AXFLAIR_210_6001510,10,0.9967216270780412,0.9995,0.9391,38.98882713692354,1
brain_AXFLAIR_210_6001510,11,0.9875741876724486,0.9981,0.8514,36.662231739605375,1
brain_AXFLAIR_210_6001510,12,0.9665606908860598,0.9975,0.8234,36.65671235031668,1
brain_AXFLAIR_210_6001510,13,0.985106418616168,0.9979,0.7073,33.465259626705404,1
brain_AXFLAIR_210_6001510,14,0.9719234311055662,0.9956,0.5997,33.36931659152492,1
brain_AXFLAIR_210_6001510,15,0.9585441060936112,0.9967,0.5678,26.46122074901267,1
brain_AXFLAIR_210_6001496,0,0.9959679461172068,0.999,0.902,40.10778134641339,1
brain_AXFLAIR_210_6001496,1,0.9766910700119328,0.9959,0.7918,34.33275465262217,1
brain_AXFLAIR_210_6001496,2,0.9848547285269484,0.9978,0.8352,38.023897671386486,1
brain_AXFLAIR_210_6001496,3,0.9772321216001848,0.9979,0.8661,38.68033312517413,1
brain_AXFLAIR_210_6001496,4,0.9900360627636748,0.9982,0.845,41.89279423009496,1
brain_AXFLAIR_210_6001496,5,0.966451102147029,0.9972,0.803,35.08788656958605,1
brain_AXFLAIR_210_6001496,6,0.9982538466388644,0.9995,0.9343,45.46978972820072,1
brain_AXFLAIR_210_6001496,7,0.9538855331959226,0.9931,0.7133,37.3791821439342,1
brain_AXFLAIR_210_6001496,8,0.9904345413750472,0.9986,0.8814,40.80568627411037,1
brain_AXFLAIR_210_6001496,9,0.9698578464242382,0.9938,0.7463,38.83845928753112,1
brain_AXFLAIR_210_6001496,10,0.9852933099499118,0.9966,0.7957,35.39124360680845,1
brain_AXFLAIR_210_6001496,11,0.97010547567485,0.9952,0.7807,31.55049589790477,1
brain_AXFLAIR_210_6001496,12,0.9767318651695288,0.9969,0.7954,38.627728763241,1
brain_AXFLAIR_210_6001496,13,0.9858377938509312,0.9984,0.7852,30.553936715097123,1
brain_AXFLAIR_210_6001496,14,0.9933653104006912,0.999,0.864,38.63340401896188,1
brain_AXFLAIR_210_6001496,15,0.982138672630959,0.9972,0.7006,33.04591312735414,1
brain_AXFLAIR_210_6001489,0,0.9941151652422988,0.9991,0.911,38.143255960241376,1
brain_AXFLAIR_210_6001489,1,0.9968214716272696,0.9996,0.9576,44.67551701920952,1
brain_AXFLAIR_210_6001489,2,0.9763381865762266,0.9981,0.8324,28.58479578814532,1
brain_AXFLAIR_210_6001489,3,0.9874608733597826,0.9983,0.8561,34.7904967882337,1
brain_AXFLAIR_210_6001489,4,0.997226800299362,0.999,0.9263,43.13797385764839,1
brain_AXFLAIR_210_6001489,5,0.9966779835090828,0.9993,0.9189,38.20972790998095,1
brain_AXFLAIR_210_6001489,6,0.9447125626231916,0.9947,0.7255,27.21515257834564,1
brain_AXFLAIR_210_6001489,7,0.9992167932640376,0.9998,0.9663,46.03521975465797,1
brain_AXFLAIR_210_6001489,8,0.9680496667025053,0.9947,0.7731,38.130648251275865,1
brain_AXFLAIR_210_6001489,9,0.9968481359375234,0.9991,0.901,42.89942515780765,1
brain_AXFLAIR_210_6001489,10,0.9905704626807827,0.9975,0.821,40.50093220876532,1
brain_AXFLAIR_210_6001489,11,0.9817003991974356,0.9968,0.7842,38.36689635850505,1
brain_AXFLAIR_210_6001489,12,0.995045593032233,0.9989,0.8587,38.99763803535205,1
brain_AXFLAIR_210_6001489,13,0.9940525510363156,0.9987,0.842,38.25028718808858,1
brain_AXFLAIR_210_6001489,14,0.9987278928552356,0.9998,0.9523,42.76037632029647,1
brain_AXFLAIR_210_6001489,15,0.9933978509981656,0.9986,0.784,38.336905020575,1
brain_AXFLAIR_210_6001487,0,0.9945078122265892,0.999,0.8977,40.77080300559792,1
brain_AXFLAIR_210_6001487,1,0.9946745560917636,0.9993,0.9345,42.11347580305837,1
brain_AXFLAIR_210_6001487,2,0.9719077434462392,0.9973,0.7884,34.61551558892624,1
brain_AXFLAIR_210_6001487,3,0.975249212485965,0.9974,0.8107,36.41501435573728,1
brain_AXFLAIR_210_6001487,4,0.9929099437771614,0.9988,0.8885,35.8059965118817,1
brain_AXFLAIR_210_6001487,5,0.9592350248109692,0.9942,0.7174,30.820671606251388,1
brain_AXFLAIR_210_6001487,6,0.994869559996427,0.9989,0.8831,40.868143917239735,1
brain_AXFLAIR_210_6001487,7,0.991931923940701,0.9984,0.8705,39.13118471357674,1
brain_AXFLAIR_210_6001487,8,0.9946052360205776,0.9989,0.8791,37.18314282923947,1
brain_AXFLAIR_210_6001487,9,0.976382482019272,0.9974,0.8242,35.676632613562504,1
brain_AXFLAIR_210_6001487,10,0.9947524032027492,0.9987,0.8473,40.69431182415411,1
brain_AXFLAIR_210_6001487,11,0.9680973300731612,0.9961,0.7871,36.12393245246202,1
brain_AXFLAIR_210_6001487,12,0.99689116201206,0.9994,0.9395,41.81793943295085,1
brain_AXFLAIR_210_6001487,13,0.9967847528115368,0.9995,0.8971,35.01335947958704,1
brain_AXFLAIR_210_6001487,14,0.974600425658696,0.9969,0.6791,32.149754294110416,1
brain_AXFLAIR_210_6001487,15,0.9870565884282004,0.9986,0.7377,33.66935430087469,1
brain_AXFLAIR_209_6001408,0,0.9743087553672996,0.9971,0.7829,34.8739592155674,1
brain_AXFLAIR_209_6001408,1,0.9860081977572044,0.998,0.8359,37.648130690384825,1
brain_AXFLAIR_209_6001408,2,0.9821628268925262,0.9964,0.7565,37.176045583202026,1
brain_AXFLAIR_209_6001408,3,0.9471218998810558,0.9939,0.667,28.14030473920932,1
brain_AXFLAIR_209_6001408,4,0.9805448904167932,0.9972,0.7903,38.0368374522333,1
brain_AXFLAIR_209_6001408,5,0.9699075493140628,0.996,0.7209,27.34489839050118,1
brain_AXFLAIR_209_6001408,6,0.9935902121037375,0.9991,0.881,34.77470003280538,1
brain_AXFLAIR_209_6001408,7,0.995173407802898,0.999,0.8513,39.366865878974096,1
brain_AXFLAIR_209_6001408,8,0.9571389295019838,0.9929,0.6331,31.500239521854105,1
brain_AXFLAIR_209_6001408,9,0.9622965824717148,0.9941,0.6444,31.25033521103942,1
brain_AXFLAIR_209_6001408,10,0.9830218952220102,0.9975,0.8038,34.29192261079876,1
brain_AXFLAIR_209_6001408,11,0.9597101681076045,0.9937,0.5736,29.64120613018161,1
brain_AXFLAIR_209_6001408,12,0.987718790763988,0.9983,0.7561,34.32191810549686,1
brain_AXFLAIR_209_6001408,13,0.9738370101278464,0.9967,0.6552,31.614749763268616,1
brain_AXFLAIR_209_6001408,14,0.9868155351068928,0.9981,0.7378,32.35686381889023,1
brain_AXFLAIR_209_6001408,15,0.9579593863296588,0.9953,0.5641,25.78113181956688,1
brain_AXFLAIR_209_6001406,0,0.989667016137009,0.9994,0.9307,35.55252490292457,1
brain_AXFLAIR_209_6001406,1,0.988267216783,0.998,0.8582,38.41238750401042,1
brain_AXFLAIR_209_6001406,2,0.9738359748381162,0.9968,0.7922,30.38084426686168,1
brain_AXFLAIR_209_6001406,3,0.9944532126385006,0.9989,0.8789,38.81223997315246,1
brain_AXFLAIR_209_6001406,4,0.9842336957957568,0.9969,0.7406,36.687376473700766,1
brain_AXFLAIR_209_6001406,5,0.9793021509647788,0.9969,0.792,33.84060504224825,1
brain_AXFLAIR_209_6001406,6,0.9983173765758956,0.9996,0.9316,39.654652886339896,1
brain_AXFLAIR_209_6001406,7,0.9729799457529617,0.996,0.7313,31.13548428640406,1
brain_AXFLAIR_209_6001406,8,0.988498198721995,0.9974,0.7751,37.37642338390902,1
brain_AXFLAIR_209_6001406,9,0.9852142718620064,0.997,0.7724,36.76812233653918,1
brain_AXFLAIR_209_6001406,10,0.9854730595137028,0.9968,0.7265,35.86637752985596,1
brain_AXFLAIR_209_6001406,11,0.9755739045117808,0.9958,0.6315,32.015339765135586,1
brain_AXFLAIR_209_6001406,12,0.9825617802633488,0.9974,0.6951,30.91309655245284,1
brain_AXFLAIR_209_6001406,13,0.9622660858855356,0.9959,0.5652,27.72054258131808,1
brain_AXFLAIR_209_6001406,14,0.9391866817645952,0.9946,0.4938,24.642990216957983,1
brain_AXFLAIR_209_6001406,15,0.778516236904086,0.981,0.3572,11.476438787610787,1
brain_AXFLAIR_209_6001391,0,0.9931993601351756,0.9988,0.8753,33.99929534539517,1
brain_AXFLAIR_209_6001391,1,0.9716363774675292,0.9969,0.7912,30.63194821157069,1
brain_AXFLAIR_209_6001391,2,0.9786989374493332,0.9977,0.8086,29.67534372620344,1
brain_AXFLAIR_209_6001391,3,0.9897029470351256,0.9988,0.8913,35.54979987559891,1
brain_AXFLAIR_209_6001391,4,0.9947260950043582,0.9991,0.8789,37.72131697844563,1
brain_AXFLAIR_209_6001391,5,0.9938372793765876,0.9993,0.9016,38.84834648310949,1
brain_AXFLAIR_209_6001391,6,0.994094308382108,0.9991,0.8816,35.74559367063265,1
brain_AXFLAIR_209_6001391,7,0.9961459770942726,0.9992,0.8643,33.92491091582761,1
brain_AXFLAIR_209_6001391,8,0.994527890482116,0.9989,0.8765,31.89995404730328,1
brain_AXFLAIR_209_6001391,9,0.9954350326685496,0.9992,0.8797,37.81905331385653,1
brain_AXFLAIR_209_6001391,10,0.9947450496584438,0.9992,0.9072,38.53998213101157,1
brain_AXFLAIR_209_6001391,11,0.9814507862087946,0.9967,0.7426,33.34068651726934,1
brain_AXFLAIR_209_6001391,12,0.9913752379187734,0.9988,0.8559,38.597221180844166,1
brain_AXFLAIR_209_6001391,13,0.9706906556049932,0.9969,0.6642,33.64808342143546,1
brain_AXFLAIR_209_6001391,14,0.986631682436045,0.998,0.7449,34.32912457895017,1
brain_AXFLAIR_209_6001391,15,0.9725318763861934,0.9963,0.6232,31.70714905631534,1
brain_AXFLAIR_209_6001369,0,0.9935596151291668,0.9987,0.879,38.3970862972888,1
brain_AXFLAIR_209_6001369,1,0.9902976142732972,0.9985,0.8489,34.876238298232416,1
brain_AXFLAIR_209_6001369,2,0.9924668811311964,0.9985,0.8485,39.04745639385415,1
brain_AXFLAIR_209_6001369,3,0.9949135730080264,0.9992,0.9056,41.502139262000775,1
brain_AXFLAIR_209_6001369,4,0.9954165323995704,0.9992,0.8993,41.90790832626861,1
brain_AXFLAIR_209_6001369,5,0.9933479325435716,0.9988,0.8635,35.89576682433973,1
brain_AXFLAIR_209_6001369,6,0.9793299980632652,0.9978,0.82,29.52401297230931,1
brain_AXFLAIR_209_6001369,7,0.9795508328318872,0.9972,0.8046,31.806529734321035,1
brain_AXFLAIR_209_6001369,8,0.9921912537530284,0.9982,0.819,34.11187364554333,1
brain_AXFLAIR_209_6001369,9,0.9845187830193916,0.9975,0.7672,33.18763145785267,1
brain_AXFLAIR_209_6001369,10,0.9973901666475592,0.9992,0.8704,41.074046531676345,1
brain_AXFLAIR_209_6001369,11,0.9726872532194292,0.9969,0.7623,33.21760704098443,1
brain_AXFLAIR_209_6001369,12,0.989018323308959,0.9982,0.7719,36.338662211985564,1
brain_AXFLAIR_209_6001369,13,0.9834410247017662,0.998,0.7576,33.38755688561931,1
brain_AXFLAIR_209_6001369,14,0.9855600804165292,0.9985,0.7961,32.77204434211837,1
brain_AXFLAIR_209_6001369,15,0.9282271258587904,0.9924,0.4688,25.160038289818445,1
brain_AXFLAIR_209_6001362,0,0.9764290500367052,0.9967,0.7753,30.79388044081624,1
brain_AXFLAIR_209_6001362,1,0.9833096824311632,0.997,0.7862,30.079355785051124,1
brain_AXFLAIR_209_6001362,2,0.9856912543959852,0.9978,0.8273,31.61498836012435,1
brain_AXFLAIR_209_6001362,3,0.9938215976500768,0.9989,0.8964,38.36853516482935,1
brain_AXFLAIR_209_6001362,4,0.9932743758989192,0.9992,0.8938,33.91833696178923,1
brain_AXFLAIR_209_6001362,5,0.996440895846334,0.9993,0.8879,40.33758123392991,1
brain_AXFLAIR_209_6001362,6,0.9795163964516485,0.9974,0.8013,30.812573544979397,1
brain_AXFLAIR_209_6001362,7,0.9894115437771251,0.998,0.8114,37.43827839972269,1
brain_AXFLAIR_209_6001362,8,0.9906422288036912,0.9984,0.8413,37.748877525377495,1
brain_AXFLAIR_209_6001362,9,0.9633188983230891,0.9953,0.7499,28.32155679478742,1
brain_AXFLAIR_209_6001362,10,0.9702499370471124,0.9975,0.8183,31.503724159664696,1
brain_AXFLAIR_209_6001362,11,0.978054384468425,0.997,0.7928,36.68017962738696,1
brain_AXFLAIR_209_6001362,12,0.9856181693744684,0.9984,0.8236,35.97953555193452,1
brain_AXFLAIR_209_6001362,13,0.958410755663865,0.9947,0.5931,29.502450450823005,1
brain_AXFLAIR_209_6001362,14,0.985186289676408,0.9983,0.7714,33.12630184696156,1
brain_AXFLAIR_209_6001362,15,0.9718763342109754,0.9967,0.6418,28.307445263329345,1
brain_AXFLAIR_209_6001360,0,0.9889698621155926,0.9984,0.8698,41.10211745468159,1
brain_AXFLAIR_209_6001360,1,0.9463867792577012,0.9929,0.6855,35.72162801710575,1
brain_AXFLAIR_209_6001360,2,0.9860669671587324,0.998,0.815,30.28543036046884,1
